directory_name,name_ja,image_order,is_main,image_url
apoclymon,アポカリモン,1,True,https://digimon.net/cimages/digimon/apoclymon.jpg
anubimon,アヌビモン,1,True,https://digimon.net/cimages/digimon/anubimon.jpg
armagemon,アーマゲモン,1,True,https://digimon.net/cimages/digimon/armagemon.jpg
avengekidmon,アヴェンジキッドモン,1,True,https://digimon.net/cimages/digimon/avengekidmon.jpg
warumonzaemon,ワルもんざえモン,1,True,https://digimon.net/cimages/digimon/warumonzaemon.jpg
waruseadramon,ワルシードラモン,1,True,https://digimon.net/cimages/digimon/waruseadramon.jpg
wisemon,ワイズモン,1,True,https://digimon.net/cimages/digimon/wisemon.jpg
weregarrumon,ワーガルルモン,1,True,https://digimon.net/cimages/digimon/weregarrumon.jpg
locomon,ロコモン,1,True,https://digimon.net/cimages/digimon/locomon.jpg
loaderleomon,ローダーレオモン,1,True,https://digimon.net/cimages/digimon/loaderleomon.jpg
ladydevimon,レディーデビモン,1,True,https://digimon.net/cimages/digimon/ladydevimon.jpg
luminamon,ルミナモン,1,True,https://digimon.net/cimages/digimon/luminamon.jpg
rucemonfalldownmode,ルーチェモン：フォールダウンモード,1,True,https://digimon.net/cimages/digimon/rucemonfalldownmode.jpg
rookchessmon,ルークチェスモン,1,True,https://digimon.net/cimages/digimon/rookchessmon.jpg
lilimon,リリモン,1,True,https://digimon.net/cimages/digimon/lilimon.jpg
rapidmon,ラピッドモン,1,True,https://digimon.net/cimages/digimon/rapidmon.jpg
lilamon,ライラモン,1,True,https://digimon.net/cimages/digimon/lilamon.jpg
rizegreymon,ライズグレイモン,1,True,https://digimon.net/cimages/digimon/rizegreymon.jpg
yatagaramon,ヤタガラモン（2006年アニメ版）,1,True,https://digimon.net/cimages/digimon/yatagaramon.jpg
monzaemon,もんざえモン,1,True,https://digimon.net/cimages/digimon/monzaemon.jpg
mephismon,メフィスモン,1,True,https://digimon.net/cimages/digimon/mephismon.jpg
metalmamemon,メタルマメモン,1,True,https://digimon.net/cimages/digimon/metalmamemon.jpg
metalfantomon,メタルファントモン,1,True,https://digimon.net/cimages/digimon/metalfantomon.jpg
metaltyranomon,メタルティラノモン,1,True,https://digimon.net/cimages/digimon/metaltyranomon.jpg
metalgreymon-v,メタルグレイモン（ワクチン種）,1,True,https://digimon.net/cimages/digimon/metalgreymon-v.jpg
metalgreymon-web,メタルグレイモン（ウィルス種）,1,True,https://digimon.net/cimages/digimon/metalgreymon-web.jpg
metallifekuwagamon,メタリフェクワガーモン,1,True,https://digimon.net/cimages/digimon/metallifekuwagamon.jpg
megalogrowmon,メガログラウモン,1,True,https://digimon.net/cimages/digimon/megalogrowmon.jpg
megadramon,メガドラモン,1,True,https://digimon.net/cimages/digimon/megadramon.jpg
megaseadramon,メガシードラモン,1,True,https://digimon.net/cimages/digimon/megaseadramon.jpg
meicrackmon,メイクラックモン,1,True,https://digimon.net/cimages/digimon/meicrackmon.jpg
mihiramon,ミヒラモン,1,True,https://digimon.net/cimages/digimon/mihiramon.jpg
mistymon,ミスティモン,1,True,https://digimon.net/cimages/digimon/mistymon.jpg
mammon,マンモン,1,True,https://digimon.net/cimages/digimon/mammon.jpg
marindevimon,マリンデビモン,1,True,https://digimon.net/cimages/digimon/marindevimon.jpg
mametyramon,マメティラモン,1,True,https://digimon.net/cimages/digimon/mametyramon.jpg
mamemon,マメモン,1,True,https://digimon.net/cimages/digimon/mamemon.jpg
mummymon,マミーモン,1,True,https://digimon.net/cimages/digimon/mummymon.jpg
machgaogamon,マッハガオガモン,1,True,https://digimon.net/cimages/digimon/machgaogamon.jpg
matadrmon,マタドゥルモン,1,True,https://digimon.net/cimages/digimon/matadrmon.jpg
mastertyranomon,マスターティラノモン,1,True,https://digimon.net/cimages/digimon/mastertyranomon.jpg
majiramon,マジラモン,1,True,https://digimon.net/cimages/digimon/majiramon.jpg
makuramon,マクラモン,1,True,https://digimon.net/cimages/digimon/makuramon.jpg
mermaimon,マーメイモン,1,True,https://digimon.net/cimages/digimon/mermaimon.jpg
volcamon,ボルケーモン,1,True,https://digimon.net/cimages/digimon/volcamon.jpg
holyangemon,ホーリーエンジェモン,1,True,https://digimon.net/cimages/digimon/holyangemon.jpg
holyangemon,ホーリーエンジェモン,2,False,https://digimon.net/cimages/digimon/holyangemon_2.jpg
whamon,ホエーモン,1,True,https://digimon.net/cimages/digimon/whamon.jpg
betsumon,ベツモン,1,True,https://digimon.net/cimages/digimon/betsumon.jpg
vademon2,ベーダモン（X抗体）,1,True,https://digimon.net/cimages/digimon/vademon2.jpg
vademon,ベーダモン,1,True,https://digimon.net/cimages/digimon/vademon.jpg
blossomon,ブロッサモン,1,True,https://digimon.net/cimages/digimon/blossomon.jpg
flaremon,フレアモン,1,True,https://digimon.net/cimages/digimon/flaremon.jpg
bluemeramon,ブルーメラモン,1,True,https://digimon.net/cimages/digimon/bluemeramon.jpg
blackmegalogrowmon,ブラックメガログラウモン,1,True,https://digimon.net/cimages/digimon/blackmegalogrowmon.jpg
phelesmon,フェレスモン,1,True,https://digimon.net/cimages/digimon/phelesmon.jpg
fantomon,ファントモン,1,True,https://digimon.net/cimages/digimon/fantomon.jpg
hippogriffomon,ヒポグリフォモン,1,True,https://digimon.net/cimages/digimon/hippogriffomon.jpg
picklemon,ピッコロモン,1,True,https://digimon.net/cimages/digimon/picklemon.jpg
bigmamemon,ビッグマメモン,1,True,https://digimon.net/cimages/digimon/bigmamemon.jpg
bishopchessmon,ビショップチェスモン,1,True,https://digimon.net/cimages/digimon/bishopchessmon.jpg
hisyaryumon,ヒシャリュウモン,1,True,https://digimon.net/cimages/digimon/hisyaryumon.jpg
pumpmon,パンプモン,1,True,https://digimon.net/cimages/digimon/pumpmon.jpg
pandamon,パンダモン,1,True,https://digimon.net/cimages/digimon/pandamon.jpg
panjyamon,パンジャモン,1,True,https://digimon.net/cimages/digimon/panjyamon.jpg
hangyomon,ハンギョモン,1,True,https://digimon.net/cimages/digimon/hangyomon.jpg
parrotmon,パロットモン,1,True,https://digimon.net/cimages/digimon/parrotmon.jpg
valvemon,バルブモン,1,True,https://digimon.net/cimages/digimon/valvemon.jpg
bastemon,バステモン,1,True,https://digimon.net/cimages/digimon/bastemon.jpg
pajiramon,パジラモン,1,True,https://digimon.net/cimages/digimon/pajiramon.jpg
paildramon,パイルドラモン,1,True,https://digimon.net/cimages/digimon/paildramon.jpg
neodevimon,ネオデビモン,1,True,https://digimon.net/cimages/digimon/neodevimon.jpg
nanomon,ナノモン,1,True,https://digimon.net/cimages/digimon/nanomon.jpg
knightmon,ナイトモン,1,True,https://digimon.net/cimages/digimon/knightmon.jpg
doruguremon,ドルグレモン,1,True,https://digimon.net/cimages/digimon/doruguremon.jpg
triceramon,トリケラモン,1,True,https://digimon.net/cimages/digimon/triceramon.jpg
tonosamagekomon,トノサマゲコモン,1,True,https://digimon.net/cimages/digimon/tonosamagekomon.jpg
doumon,ドウモン,1,True,https://digimon.net/cimages/digimon/doumon.jpg
delumon,デラモン,1,True,https://digimon.net/cimages/digimon/delumon.jpg
duramon,デュラモン,1,True,https://digimon.net/cimages/digimon/duramon.jpg
deathmeramon,デスメラモン,1,True,https://digimon.net/cimages/digimon/deathmeramon.jpg
digitamamon,デジタマモン,1,True,https://digimon.net/cimages/digimon/digitamamon.jpg
death-x-doruguremon,デクスドルグレモン,1,True,https://digimon.net/cimages/digimon/death-x-doruguremon.jpg
dinobeemon,ディノビーモン,1,True,https://digimon.net/cimages/digimon/dinobeemon.jpg
chohakkaimon,チョ・ハッカイモン,1,True,https://digimon.net/cimages/digimon/chohakkaimon.jpg
caturamon,チャツラモン,1,True,https://digimon.net/cimages/digimon/caturamon.jpg
tyilinmon,チィリンモン,1,True,https://digimon.net/cimages/digimon/tyilinmon.jpg
tankdramon,タンクドラモン,1,True,https://digimon.net/cimages/digimon/tankdramon.jpg
dagomon,ダゴモン,1,True,https://digimon.net/cimages/digimon/dagomon.jpg
taomon,タオモン,1,True,https://digimon.net/cimages/digimon/taomon.jpg
darksuperstarmon,ダークスーパースターモン,1,True,https://digimon.net/cimages/digimon/darksuperstarmon.jpg
sirenmon,セイレーンモン,1,True,https://digimon.net/cimages/digimon/sirenmon.jpg
saviorhuckmon,セイバーハックモン,1,True,https://digimon.net/cimages/digimon/saviorhuckmon.jpg
zudomon,ズドモン,1,True,https://digimon.net/cimages/digimon/zudomon.jpg
scorpiomon,スコピオモン,1,True,https://digimon.net/cimages/digimon/scorpiomon.jpg
skullbaluchimon,スカルバルキモン,1,True,https://digimon.net/cimages/digimon/skullbaluchimon.jpg
skullsatamon,スカルサタモン,1,True,https://digimon.net/cimages/digimon/skullsatamon.jpg
skullgreymon,スカルグレイモン,1,True,https://digimon.net/cimages/digimon/skullgreymon.jpg
superstarmon,スーパースターモン,1,True,https://digimon.net/cimages/digimon/superstarmon.jpg
sinduramon,シンドゥーラモン,1,True,https://digimon.net/cimages/digimon/sinduramon.jpg
silphymon,シルフィーモン,1,True,https://digimon.net/cimages/digimon/silphymon.jpg
jyureimon,ジュレイモン,1,True,https://digimon.net/cimages/digimon/jyureimon.jpg
shakkoumon,シャッコウモン,1,True,https://digimon.net/cimages/digimon/shakkoumon.jpg
jyagamon,ジャガモン,1,True,https://digimon.net/cimages/digimon/jyagamon.jpg
shawujinmon,シャウジンモン,1,True,https://digimon.net/cimages/digimon/shawujinmon.jpg
sandiramon,サンティラモン,1,True,https://digimon.net/cimages/digimon/sandiramon.jpg
sanzomon,サンゾモン,1,True,https://digimon.net/cimages/digimon/sanzomon.jpg
sagomon,サゴモン,1,True,https://digimon.net/cimages/digimon/sagomon.jpg
cyberdramon,サイバードラモン,1,True,https://digimon.net/cimages/digimon/cyberdramon.jpg
gokuwmon,ゴクウモン,1,True,https://digimon.net/cimages/digimon/gokuwmon.jpg
cerberumon,ケルベロモン,1,True,https://digimon.net/cimages/digimon/cerberumon.jpg
kumbhiramon,クンビラモン,1,True,https://digimon.net/cimages/digimon/kumbhiramon.jpg
crescemon,クレシェモン,1,True,https://digimon.net/cimages/digimon/crescemon.jpg
grademon,グレイドモン,1,True,https://digimon.net/cimages/digimon/grademon.jpg
grappuleomon,グラップレオモン,1,True,https://digimon.net/cimages/digimon/grappuleomon.jpg
groundramon,グラウンドラモン,1,True,https://digimon.net/cimages/digimon/groundramon.jpg
giromon,ギロモン,1,True,https://digimon.net/cimages/digimon/giromon.jpg
captainhookmon,キャプテンフックモン,1,True,https://digimon.net/cimages/digimon/captainhookmon.jpg
cannonbeemon,キャノンビーモン,1,True,https://digimon.net/cimages/digimon/cannonbeemon.jpg
catchmamemon,キャッチマメモン,1,True,https://digimon.net/cimages/digimon/catchmamemon.jpg
chimairamon,キメラモン,1,True,https://digimon.net/cimages/digimon/chimairamon.jpg
gigadramon,ギガドラモン,1,True,https://digimon.net/cimages/digimon/gigadramon.jpg
garudamon,ガルダモン,1,True,https://digimon.net/cimages/digimon/garudamon.jpg
karatenmon,カラテンモン,1,True,https://digimon.net/cimages/digimon/karatenmon.jpg
gerbemon,ガーベモン,1,True,https://digimon.net/cimages/digimon/gerbemon.jpg
orochimon,オロチモン,1,True,https://digimon.net/cimages/digimon/orochimon.jpg
okuwamon,オオクワモン,1,True,https://digimon.net/cimages/digimon/okuwamon.jpg
angewomon,エンジェウーモン,1,True,https://digimon.net/cimages/digimon/angewomon.jpg
etemon,エテモン,1,True,https://digimon.net/cimages/digimon/etemon.jpg
ex-tyranomon,エクスティラノモン,1,True,https://digimon.net/cimages/digimon/ex-tyranomon.jpg
earov-dramon,エアロブイドラモン,1,True,https://digimon.net/cimages/digimon/earov-dramon.jpg
volcdoramon,ヴォルクドラモン,1,True,https://digimon.net/cimages/digimon/volcdoramon.jpg
wingdramon,ウイングドラモン,1,True,https://digimon.net/cimages/digimon/wingdramon.jpg
vikaralamon,ヴィカラーラモン,1,True,https://digimon.net/cimages/digimon/vikaralamon.jpg
vamdemon,ヴァンデモン,1,True,https://digimon.net/cimages/digimon/vamdemon.jpg
vajramon,ヴァジラモン,1,True,https://digimon.net/cimages/digimon/vajramon.jpg
infermon,インフェルモン,1,True,https://digimon.net/cimages/digimon/infermon.jpg
indaramon,インダラモン,1,True,https://digimon.net/cimages/digimon/indaramon.jpg
insekimon,インセキモン,1,True,https://digimon.net/cimages/digimon/insekimon.jpg
andromon,アンドロモン,1,True,https://digimon.net/cimages/digimon/andromon.jpg
andiramon,アンティラモン（デーヴァ）,1,True,https://digimon.net/cimages/digimon/andiramon.jpg
algomon-ultimate,アルゴモン,1,True,https://digimon.net/cimages/digimon/algomon-ultimate.jpg
archnemon,アルケニモン,1,True,https://digimon.net/cimages/digimon/archnemon.jpg
anomalocarimon-x,アノマロカリモン（X抗体）,1,True,https://digimon.net/cimages/digimon/anomalocarimon-x.jpg
anomalocarimon,アノマロカリモン,1,True,https://digimon.net/cimages/digimon/anomalocarimon.jpg
atlurkabuterimon,アトラーカブテリモン（赤）,1,True,https://digimon.net/cimages/digimon/atlurkabuterimon.jpg
atlurkabuterimon-blue,アトラーカブテリモン（青）,1,True,https://digimon.net/cimages/digimon/atlurkabuterimon-blue.jpg
astamon,アスタモン,1,True,https://digimon.net/cimages/digimon/astamon.jpg
asuramon,アシュラモン,1,True,https://digimon.net/cimages/digimon/asuramon.jpg
aegiochusmon:blue,アイギオテュースモン：ブルー,1,True,https://digimon.net/cimages/digimon/aegiochusmon:blue.jpg
aegiochusmon:dark,アイギオテュースモン：ダーク,1,True,https://digimon.net/cimages/digimon/aegiochusmon:dark.jpg
aegiochusmon:green,アイギオテュースモン：グリーン,1,True,https://digimon.net/cimages/digimon/aegiochusmon:green.jpg
aegiochusmon,アイギオテュースモン,1,True,https://digimon.net/cimages/digimon/aegiochusmon.jpg
waspmon,ワスプモン,1,True,https://digimon.net/cimages/digimon/waspmon.jpg
reppamon,レッパモン,1,True,https://digimon.net/cimages/digimon/reppamon.jpg
redvegimon,レッドベジーモン,1,True,https://digimon.net/cimages/digimon/redvegimon.jpg
lekismon,レキスモン,1,True,https://digimon.net/cimages/digimon/lekismon.jpg
leomon,レオモン,1,True,https://digimon.net/cimages/digimon/leomon.jpg
raremon,レアモン,1,True,https://digimon.net/cimages/digimon/raremon.jpg
rukamon,ルカモン,1,True,https://digimon.net/cimages/digimon/rukamon.jpg
revolmon,リボルモン,1,True,https://digimon.net/cimages/digimon/revolmon.jpg
raptordramon,ラプタードラモン,1,True,https://digimon.net/cimages/digimon/raptordramon.jpg
liamon,ライアモン,1,True,https://digimon.net/cimages/digimon/liamon.jpg
youkomon,ヨウコモン,1,True,https://digimon.net/cimages/digimon/youkomon.jpg
youkomon,ヨウコモン,2,False,https://digimon.net/cimages/digimon/youkomon_2.jpg
yunimon,ユニモン,1,True,https://digimon.net/cimages/digimon/yunimon.jpg
yukidarumon,ユキダルモン,1,True,https://digimon.net/cimages/digimon/yukidarumon.jpg
monochromon,モノクロモン,1,True,https://digimon.net/cimages/digimon/monochromon.jpg
mojyamon,モジャモン,1,True,https://digimon.net/cimages/digimon/mojyamon.jpg
meramon,メラモン,1,True,https://digimon.net/cimages/digimon/meramon.jpg
mechanorimon,メカノリモン,1,True,https://digimon.net/cimages/digimon/mechanorimon.jpg
musyamon,ムシャモン,1,True,https://digimon.net/cimages/digimon/musyamon.jpg
minotaurmon,ミノタルモン,1,True,https://digimon.net/cimages/digimon/minotaurmon.jpg
mikemon,ミケモン,1,True,https://digimon.net/cimages/digimon/mikemon.jpg
porcupamon,ポキュパモン,1,True,https://digimon.net/cimages/digimon/porcupamon.jpg
peckmon,ペックモン,1,True,https://digimon.net/cimages/digimon/peckmon.jpg
vegimon,ベジーモン,1,True,https://digimon.net/cimages/digimon/vegimon.jpg
bladekuwagamon,ブレイドクワガーモン,1,True,https://digimon.net/cimages/digimon/bladekuwagamon.jpg
flarelizamon,フレアリザモン,1,True,https://digimon.net/cimages/digimon/flarelizamon.jpg
blimpmon,ブリンプモン,1,True,https://digimon.net/cimages/digimon/blimpmon.jpg
blacktailmon,ブラックテイルモン,1,True,https://digimon.net/cimages/digimon/blacktailmon.jpg
blackgrowmon,ブラックグラウモン,1,True,https://digimon.net/cimages/digimon/blackgrowmon.jpg
platinasukamon,プラチナスカモン,1,True,https://digimon.net/cimages/digimon/platinasukamon.jpg
flymon,フライモン,1,True,https://digimon.net/cimages/digimon/flymon.jpg
hookmon,フックモン,1,True,https://digimon.net/cimages/digimon/hookmon.jpg
boogiemon,ブギーモン,1,True,https://digimon.net/cimages/digimon/boogiemon.jpg
fugamon,フーガモン,1,True,https://digimon.net/cimages/digimon/fugamon.jpg
v-dramon,ブイドラモン,1,True,https://digimon.net/cimages/digimon/v-dramon.jpg
fangmon,ファングモン,1,True,https://digimon.net/cimages/digimon/fangmon.jpg
firamon,ファイラモン,1,True,https://digimon.net/cimages/digimon/firamon.jpg
hyougamon,ヒョーガモン,1,True,https://digimon.net/cimages/digimon/hyougamon.jpg
petermon,ピーターモン,1,True,https://digimon.net/cimages/digimon/petermon.jpg
hanumon,ハヌモン,1,True,https://digimon.net/cimages/digimon/hanumon.jpg
bakemon,バケモン,1,True,https://digimon.net/cimages/digimon/bakemon.jpg
baohuckmon,バオハックモン,1,True,https://digimon.net/cimages/digimon/baohuckmon.jpg
birdramon,バードラモン,1,True,https://digimon.net/cimages/digimon/birdramon.jpg
numemon,ヌメモン,1,True,https://digimon.net/cimages/digimon/numemon.jpg
nisedrimogemon,ニセドリモゲモン,1,True,https://digimon.net/cimages/digimon/nisedrimogemon.jpg
nanimon,ナニモン,1,True,https://digimon.net/cimages/digimon/nanimon.jpg
knightchessmon,ナイトチェスモン（白）,1,True,https://digimon.net/cimages/digimon/knightchessmon.jpg
knightchessmon_black,ナイトチェスモン（黒）,1,True,https://digimon.net/cimages/digimon/knightchessmon_black.jpg
dorugamon,ドルガモン,1,True,https://digimon.net/cimages/digimon/dorugamon.jpg
drimogemon,ドリモゲモン,1,True,https://digimon.net/cimages/digimon/drimogemon.jpg
tobucatmon,トブキャットモン,1,True,https://digimon.net/cimages/digimon/tobucatmon.jpg
dogmon,ドッグモン,1,True,https://digimon.net/cimages/digimon/dogmon.jpg
togemon,トゲモン,1,True,https://digimon.net/cimages/digimon/togemon.jpg
dokugumon,ドクグモン,1,True,https://digimon.net/cimages/digimon/dokugumon.jpg
dobermon,ドーベルモン,1,True,https://digimon.net/cimages/digimon/dobermon.jpg
tortamon,トータモン,1,True,https://digimon.net/cimages/digimon/tortamon.jpg
turuiemon,トゥルイエモン,1,True,https://digimon.net/cimages/digimon/turuiemon.jpg
deltamon,デルタモン,1,True,https://digimon.net/cimages/digimon/deltamon.jpg
devimon,デビモン,1,True,https://digimon.net/cimages/digimon/devimon.jpg
devidramon,デビドラモン,1,True,https://digimon.net/cimages/digimon/devidramon.jpg
death-x-dorugamon,デクスドルガモン,1,True,https://digimon.net/cimages/digimon/death-x-dorugamon.jpg
tailmon,テイルモン,1,True,https://digimon.net/cimages/digimon/tailmon.jpg
tyranomon,ティラノモン,1,True,https://digimon.net/cimages/digimon/tyranomon.jpg
diatrymon,ディアトリモン,1,True,https://digimon.net/cimages/digimon/diatrymon.jpg
tuchidarumon,ツチダルモン,1,True,https://digimon.net/cimages/digimon/tuchidarumon.jpg
tankmon,タンクモン,1,True,https://digimon.net/cimages/digimon/tankmon.jpg
darcmon,ダルクモン,1,True,https://digimon.net/cimages/digimon/darcmon.jpg
tuskmon,タスクモン,1,True,https://digimon.net/cimages/digimon/tuskmon.jpg
targetmon,ターゲットモン,1,True,https://digimon.net/cimages/digimon/targetmon.jpg
darklizamon,ダークリザモン,1,True,https://digimon.net/cimages/digimon/darklizamon.jpg
darktyranomon,ダークティラノモン,1,True,https://digimon.net/cimages/digimon/darktyranomon.jpg
sorcerimon,ソーサリモン,1,True,https://digimon.net/cimages/digimon/sorcerimon.jpg
soulmon,ソウルモン,1,True,https://digimon.net/cimages/digimon/soulmon.jpg
saberdramon,セーバードラモン,1,True,https://digimon.net/cimages/digimon/saberdramon.jpg
zubaeagermon,ズバイガーモン,1,True,https://digimon.net/cimages/digimon/zubaeagermon.jpg
snimon,スナイモン,1,True,https://digimon.net/cimages/digimon/snimon.jpg
strikedramon,ストライクドラモン,1,True,https://digimon.net/cimages/digimon/strikedramon.jpg
stingmon,スティングモン,1,True,https://digimon.net/cimages/digimon/stingmon.jpg
starmon,スターモン,1,True,https://digimon.net/cimages/digimon/starmon.jpg
scumon,スカモン,1,True,https://digimon.net/cimages/digimon/scumon.jpg
junglemojamon,ジャングルモジャモン,1,True,https://digimon.net/cimages/digimon/junglemojamon.jpg
shimaunimon,シマユニモン,1,True,https://digimon.net/cimages/digimon/shimaunimon.jpg
sistermonnoir,シスタモン ノワール,1,True,https://digimon.net/cimages/digimon/sistermonnoir.jpg
geogreymon,ジオグレイモン,1,True,https://digimon.net/cimages/digimon/geogreymon.jpg
shellmon,シェルモン,1,True,https://digimon.net/cimages/digimon/shellmon.jpg
shademon,シェイドモン,1,True,https://digimon.net/cimages/digimon/shademon.jpg
sealsdramon,シールズドラモン,1,True,https://digimon.net/cimages/digimon/sealsdramon.jpg
coelamon,シーラモン,1,True,https://digimon.net/cimages/digimon/coelamon.jpg
seadramon,シードラモン,1,True,https://digimon.net/cimages/digimon/seadramon.jpg
siesamon,シーサモン,1,True,https://digimon.net/cimages/digimon/siesamon.jpg
sunflowmon,サンフラウモン,1,True,https://digimon.net/cimages/digimon/sunflowmon.jpg
thunderballmon,サンダーボールモン,1,True,https://digimon.net/cimages/digimon/thunderballmon.jpg
sangloupmon,サングルゥモン,1,True,https://digimon.net/cimages/digimon/sangloupmon.jpg
zassoumon,ザッソーモン,1,True,https://digimon.net/cimages/digimon/zassoumon.jpg
cyclomon,サイクロモン,1,True,https://digimon.net/cimages/digimon/cyclomon.jpg
gorimon,ゴリモン,1,True,https://digimon.net/cimages/digimon/gorimon.jpg
gokimon,ゴキモン,1,True,https://digimon.net/cimages/digimon/gokimon.jpg
golemon,ゴーレモン,1,True,https://digimon.net/cimages/digimon/golemon.jpg
cockatrimon,コカトリモン,1,True,https://digimon.net/cimages/digimon/cockatrimon.jpg
kougamon,コウガモン,1,True,https://digimon.net/cimages/digimon/kougamon.jpg
coredramon_g,コアドラモン（緑）,1,True,https://digimon.net/cimages/digimon/coredramon_g.jpg
coredramon_b,コアドラモン（青）,1,True,https://digimon.net/cimages/digimon/coredramon_b.jpg
centalmon,ケンタルモン,1,True,https://digimon.net/cimages/digimon/centalmon.jpg
geremon,ゲレモン,1,True,https://digimon.net/cimages/digimon/geremon.jpg
gesomon,ゲソモン,1,True,https://digimon.net/cimages/digimon/gesomon.jpg
kuwagamon,クワガーモン,1,True,https://digimon.net/cimages/digimon/kuwagamon.jpg
clockmon,クロックモン,1,True,https://digimon.net/cimages/digimon/clockmon.jpg
greymon-first,グレイモン,1,True,https://digimon.net/cimages/digimon/greymon-first.jpg
gururumon,グルルモン,1,True,https://digimon.net/cimages/digimon/gururumon.jpg
gryzmon,グリズモン,1,True,https://digimon.net/cimages/digimon/gryzmon.jpg
chrysalimon,クリサリモン,1,True,https://digimon.net/cimages/digimon/chrysalimon.jpg
growmon,グラウモン,1,True,https://digimon.net/cimages/digimon/growmon.jpg
ginryumon,ギンリュウモン,1,True,https://digimon.net/cimages/digimon/ginryumon.jpg
ginkakumon,ギンカクモン,1,True,https://digimon.net/cimages/digimon/ginkakumon.jpg
kinkakumon,キンカクモン,1,True,https://digimon.net/cimages/digimon/kinkakumon.jpg
kyubimon,キュウビモン,1,True,https://digimon.net/cimages/digimon/kyubimon.jpg
kiwimon,キウイモン,1,True,https://digimon.net/cimages/digimon/kiwimon.jpg
gawappamon,ガワッパモン,1,True,https://digimon.net/cimages/digimon/gawappamon.jpg
garurumon,ガルルモン,1,True,https://digimon.net/cimages/digimon/garurumon.jpg
galgomon,ガルゴモン,1,True,https://digimon.net/cimages/digimon/galgomon.jpg
karatukinumemon,カラツキヌメモン,1,True,https://digimon.net/cimages/digimon/karatukinumemon.jpg
kabuterimon,カブテリモン,1,True,https://digimon.net/cimages/digimon/kabuterimon.jpg
guardromon,ガードロモン,1,True,https://digimon.net/cimages/digimon/guardromon.jpg
gaogamon,ガオガモン,1,True,https://digimon.net/cimages/digimon/gaogamon.jpg
omekamon,オメカモン,1,True,https://digimon.net/cimages/digimon/omekamon.jpg
octmon,オクタモン,1,True,https://digimon.net/cimages/digimon/octmon.jpg
orgemon,オーガモン,1,True,https://digimon.net/cimages/digimon/orgemon.jpg
angemon,エンジェモン,1,True,https://digimon.net/cimages/digimon/angemon.jpg
ebidramon,エビドラモン,1,True,https://digimon.net/cimages/digimon/ebidramon.jpg
xv-mon,エクスブイモン,1,True,https://digimon.net/cimages/digimon/xv-mon.jpg
airdramon,エアドラモン,1,True,https://digimon.net/cimages/digimon/airdramon.jpg
woodmon,ウッドモン,1,True,https://digimon.net/cimages/digimon/woodmon.jpg
wendimon,ウェンディモン,1,True,https://digimon.net/cimages/digimon/wendimon.jpg
witchmon,ウィッチモン,1,True,https://digimon.net/cimages/digimon/witchmon.jpg
wizarmon,ウィザーモン,1,True,https://digimon.net/cimages/digimon/wizarmon.jpg
evilmon,イビルモン,1,True,https://digimon.net/cimages/digimon/evilmon.jpg
ikkakumon,イッカクモン,1,True,https://digimon.net/cimages/digimon/ikkakumon.jpg
igamon,イガモン,1,True,https://digimon.net/cimages/digimon/igamon.jpg
ankylomon,アンキロモン,1,True,https://digimon.net/cimages/digimon/ankylomon.jpg
aquilamon,アクィラモン,1,True,https://digimon.net/cimages/digimon/aquilamon.jpg
akatorimon,アカトリモン,1,True,https://digimon.net/cimages/digimon/akatorimon.jpg
icemon,アイスモン,1,True,https://digimon.net/cimages/digimon/icemon.jpg
aegiomon,アイギオモン,1,True,https://digimon.net/cimages/digimon/aegiomon.jpg
wormmon,ワームモン,1,True,https://digimon.net/cimages/digimon/wormmon.jpg
lopmon,ロップモン,1,True,https://digimon.net/cimages/digimon/lopmon.jpg
lopmon,ロップモン,2,False,https://digimon.net/cimages/digimon/lopmon_2.jpg
renamon,レナモン,1,True,https://digimon.net/cimages/digimon/renamon.jpg
liollmon,レオルモン,1,True,https://digimon.net/cimages/digimon/liollmon.jpg
lunamon,ルナモン,1,True,https://digimon.net/cimages/digimon/lunamon.jpg
lucemon,ルーチェモン,1,True,https://digimon.net/cimages/digimon/lucemon.jpg
ryudamon,リュウダモン,1,True,https://digimon.net/cimages/digimon/ryudamon.jpg
lalamon,ララモン,1,True,https://digimon.net/cimages/digimon/lalamon.jpg
labramon,ラブラモン,1,True,https://digimon.net/cimages/digimon/labramon.jpg
yukiagumon,ユキアグモン,1,True,https://digimon.net/cimages/digimon/yukiagumon.jpg
monodramon,モノドラモン,1,True,https://digimon.net/cimages/digimon/monodramon.jpg
muchomon,ムーチョモン,1,True,https://digimon.net/cimages/digimon/muchomon.jpg
mushmon,マッシュモン,1,True,https://digimon.net/cimages/digimon/mushmon.jpg
bokomon,ボコモン,1,True,https://digimon.net/cimages/digimon/bokomon.jpg
paunchessmon-white,ポーンチェスモン（白）,1,True,https://digimon.net/cimages/digimon/paunchessmon-white.jpg
paunchessmon,ポーンチェスモン（黒）,1,True,https://digimon.net/cimages/digimon/paunchessmon.jpg
hawkmon,ホークモン,1,True,https://digimon.net/cimages/digimon/hawkmon.jpg
penmon,ペンモン,1,True,https://digimon.net/cimages/digimon/penmon.jpg
betamon,ベタモン,1,True,https://digimon.net/cimages/digimon/betamon.jpg
bearmon,ベアモン,1,True,https://digimon.net/cimages/digimon/bearmon.jpg
plotmon,プロットモン,1,True,https://digimon.net/cimages/digimon/plotmon.jpg
floramon,フローラモン,1,True,https://digimon.net/cimages/digimon/floramon.jpg
