directory_name,detail_url,name_ja,name_roman,level_raw,level_normalized,type_raw,type_normalized,attribute_raw,attribute_normalized,special_moves_raw,main_image_url,has_additional_illustrations,additional_illustration_count,listing_level,listing_level_2,listing_level_order,is_x_antibody,icon_new,icon_20th,profile_ja_available_on_official_page,profile_ja_char_count,profile_ja_sha256,profile_ja_omitted_from_bundle
cannonbeemon,https://digimon.net/reference/detail.php?directory_name=cannonbeemon,キャノンビーモン,CANNONBEEMON,完全体,完全体,サイボーグ型,サイボーグ型,ウィルス,ウィルス,"・ニトロスティンガー
・スカイロケット∞（ムゲン）",https://digimon.net/cimages/digimon/cannonbeemon.jpg,False,0,完全体,,5,True,False,False,True,200,c9f57865f1d94488d46f059c7f517fb67571f85ad0d03b2d8893f5a3241faf24,True
catchmamemon,https://digimon.net/reference/detail.php?directory_name=catchmamemon,キャッチマメモン,CATCHMAMEMON,完全体,完全体,突然変異型,突然変異型,データ,データ,"・マジックアーム
・ミラクルボム",https://digimon.net/cimages/digimon/catchmamemon.jpg,False,0,完全体,,5,False,False,False,True,259,c6122b10bd29e4966cbfaa24964867c18ad6e2ea0d2453028baaec12b340498e,True
chimairamon,https://digimon.net/reference/detail.php?directory_name=chimairamon,キメラモン,CHIMAIRAMON,完全体,完全体,合成型,合成型,データ,データ,・ヒート・バイパー,https://digimon.net/cimages/digimon/chimairamon.jpg,False,0,完全体,,5,False,False,False,True,306,7ee27d01c8d5956678c77b59399b7d478ebe64a239248d9579fb842f5219e14d,True
gigadramon,https://digimon.net/reference/detail.php?directory_name=gigadramon,ギガドラモン,GIGADRAMON,完全体,完全体,サイボーグ型,サイボーグ型,ウィルス,ウィルス,"・ジェノサイドギア
・ギルティクロー",https://digimon.net/cimages/digimon/gigadramon.jpg,False,0,完全体,,5,False,False,False,True,128,b1d13d248c6f0104286f9ed53612ca7bbe082dbca366e6e22a1149de753fbc6b,True
garudamon,https://digimon.net/reference/detail.php?directory_name=garudamon,ガルダモン,GARUDAMON,完全体,完全体,鳥人型,鳥人型,ワクチン,ワクチン,・シャドーウィング,https://digimon.net/cimages/digimon/garudamon.jpg,False,0,完全体,,5,False,False,False,True,282,b7ca394349b5d7a62baba57a5b6e38474b93e7f59230f7149e27a16cb774652f,True
karatenmon,https://digimon.net/reference/detail.php?directory_name=karatenmon,カラテンモン,KARATENMON,完全体,完全体,魔人型,魔人型,ウィルス,ウィルス,"・悟り（さとり）
・衝撃羽（しょうげきは）",https://digimon.net/cimages/digimon/karatenmon.jpg,False,0,完全体,,5,False,False,False,True,262,f9be70fac08a46806c7daf804e3f1f7e4e94fc17aa158d24931096df8384d917,True
gerbemon,https://digimon.net/reference/detail.php?directory_name=gerbemon,ガーベモン,GERBEMON,完全体,完全体,突然変異型,突然変異型,ウィルス,ウィルス,・ウンチバズーカ,https://digimon.net/cimages/digimon/gerbemon.jpg,False,0,完全体,,5,False,False,False,True,236,d8e40d65e4d18832cbbdc4ca1b994a3053ef0714594887eb198d756c98daf785,True
orochimon,https://digimon.net/reference/detail.php?directory_name=orochimon,オロチモン,OROCHIMON,完全体,完全体,魔竜型,魔竜型,ウィルス,ウィルス,"・酒ブレス
・アメノムラクモ",https://digimon.net/cimages/digimon/orochimon.jpg,False,0,完全体,,5,False,False,False,True,300,bc28250103eb2b50ff0fd1ec8860746dbe1680bd8ef1c6ae3c54a4b7bbc0bd50,True
okuwamon,https://digimon.net/reference/detail.php?directory_name=okuwamon,オオクワモン,OUKUWAMON,完全体,完全体,昆虫型,昆虫型,ウィルス,ウィルス,・シザーアームズΩ,https://digimon.net/cimages/digimon/okuwamon.jpg,False,0,完全体,,5,False,False,False,True,197,7ede4c2a944f7a5ef683ea4bb6c7cb28e80182d0e59bd4cbb23bf2317c639c78,True
angewomon,https://digimon.net/reference/detail.php?directory_name=angewomon,エンジェウーモン,ANGEWOMON,完全体,完全体,大天使型,大天使型,ワクチン,ワクチン,"・ホーリーアロー
・ヘブンズチャーム",https://digimon.net/cimages/digimon/angewomon.jpg,False,0,完全体,,5,False,False,False,True,262,bb87562a5ed2cee1a434a6fa3d8a31f449051c097e8bf2b29343814fd9d1ddbd,True
etemon,https://digimon.net/reference/detail.php?directory_name=etemon,エテモン,ETEMON,完全体,完全体,パペット型,パペット型,ウィルス,ウィルス,"・ラブ・セレナーデ
・ダークスピリッツ",https://digimon.net/cimages/digimon/etemon.jpg,False,0,完全体,,5,False,False,False,True,206,e7e9b32d1715fd649d2b1209a564a96aa47e3be2e5468958aece34c69901ba35,True
ex-tyranomon,https://digimon.net/reference/detail.php?directory_name=ex-tyranomon,エクスティラノモン,EX-TYRANOMON,完全体,完全体,パペット型,パペット型,ワクチン,ワクチン,"・プリティーアタック
・ブラックマター",https://digimon.net/cimages/digimon/ex-tyranomon.jpg,False,0,完全体,,5,False,False,False,True,265,04e694cec37676b9682d0e1956da2bd9f14adb1f7d5e7366f65ccd5d7ec64cfd,True
earov-dramon,https://digimon.net/reference/detail.php?directory_name=earov-dramon,エアロブイドラモン,EAROV-DRAMON,完全体,完全体,聖竜型,聖竜型,ワクチン,ワクチン,"・Ｖウィングブレード
・ドラゴンインパルス",https://digimon.net/cimages/digimon/earov-dramon.jpg,False,0,完全体,,5,False,False,False,True,332,058ef717e0ac572d5dbe238594b6723446cedf3d440f75c588082bee680163cd,True
volcdoramon,https://digimon.net/reference/detail.php?directory_name=volcdoramon,ヴォルクドラモン,VOLCDORAMON,完全体,完全体,竜型,竜型,データ,データ,"・ヴォルカニックフォーン
・サークルオブデス",https://digimon.net/cimages/digimon/volcdoramon.jpg,False,0,完全体,,5,False,False,False,True,260,5cf810c4d676fd5e6116b7fed2a4cbb889dc2d62ece80244149e3d8ac66cb942,True
wingdramon,https://digimon.net/reference/detail.php?directory_name=wingdramon,ウイングドラモン,WINGDRAMON,完全体,完全体,天竜型,天竜型,ワクチン,ワクチン,"・ブレイズソニックブレス
・エクスプロードソニックランス
・ウイングブラスト",https://digimon.net/cimages/digimon/wingdramon.jpg,False,0,完全体,,5,False,False,False,True,347,5e219502a259be2b54ffc3d8cbbcf32e575d4fbe9f0e7832a72fca2ae98ad29b,True
vikaralamon,https://digimon.net/reference/detail.php?directory_name=vikaralamon,ヴィカラーラモン,VIKARALAMON,完全体,完全体,聖獣型,聖獣型,ワクチン,ワクチン,・スーカラ,https://digimon.net/cimages/digimon/vikaralamon.jpg,False,0,完全体,,5,False,False,False,True,264,456042ddc1eb2064c3a8cd71aa4cf0fa18efc2ad94ecbca4c938cfe1aa3ccb9d,True
vamdemon,https://digimon.net/reference/detail.php?directory_name=vamdemon,ヴァンデモン,VAMDEMON,完全体,完全体,アンデッド型,アンデッド型,ウィルス,ウィルス,・ナイトレイド,https://digimon.net/cimages/digimon/vamdemon.jpg,False,0,完全体,,5,False,False,False,True,221,656e42997d92022b67dfc3a42fc2e14e0f0e329644d394d4c443bafb77c94e66,True
vajramon,https://digimon.net/reference/detail.php?directory_name=vajramon,ヴァジラモン,VAJRAMON,完全体,完全体,聖獣型,聖獣型,ワクチン,ワクチン,・ローダ,https://digimon.net/cimages/digimon/vajramon.jpg,False,0,完全体,,5,False,False,False,True,245,c5cf7a067671f83da33c380e90f9e7d4a63b39653c80c1a10e37298fc51c783d,True
infermon,https://digimon.net/reference/detail.php?directory_name=infermon,インフェルモン,INFERMON,完全体,完全体,種族不明,種族不明,不明,不明,"・ヘルズグレネード
・コクーンアタック",https://digimon.net/cimages/digimon/infermon.jpg,False,0,完全体,,5,False,False,False,True,261,0512ae20188900c28f579967991b12adf9a117dd14f6c5f3621b30a7837d9231,True
indaramon,https://digimon.net/reference/detail.php?directory_name=indaramon,インダラモン,INDARAMON,完全体,完全体,聖獣型,聖獣型,ウィルス,ウィルス,・アドームクハ,https://digimon.net/cimages/digimon/indaramon.jpg,False,0,完全体,,5,False,False,False,True,242,b760381c451487e928824a6e0c7963ae603defe01f0e9e0519a5f797c8136876,True
insekimon,https://digimon.net/reference/detail.php?directory_name=insekimon,インセキモン,INSEKIMON,完全体,完全体,鉱石型,鉱石型,データ,データ,・コズモフラッシュ,https://digimon.net/cimages/digimon/insekimon.jpg,False,0,完全体,,5,False,False,False,True,109,cadb90e9c2a849654471479cadb58eaa4c71b696ba25fa575256113e72317cda,True
andromon,https://digimon.net/reference/detail.php?directory_name=andromon,アンドロモン,ANDROMON,完全体,完全体,サイボーグ型,サイボーグ型,ワクチン,ワクチン,"・ガトリングミサイル
・スパイラルソード",https://digimon.net/cimages/digimon/andromon.jpg,False,0,完全体,,5,False,False,False,True,281,3c788f1106f2610628a7a3986c7787452dc38c1416df288916f4b0e23eb0f433,True
andiramon,https://digimon.net/reference/detail.php?directory_name=andiramon,アンティラモン（デーヴァ）,ANDIRAMON,完全体,完全体,聖獣型,聖獣型,データ,データ,・アシパトラヴァナ,https://digimon.net/cimages/digimon/andiramon.jpg,False,0,完全体,,5,False,False,False,True,214,09fe57949e9fa633896b11184d9f78f42b4097d2cd3a923f0a45db7bec2250a0,True
algomon-ultimate,https://digimon.net/reference/detail.php?directory_name=algomon-ultimate,アルゴモン,ALGOMON_ULTIMATE,完全体,完全体,突然変異型,突然変異型,ウィルス,ウィルス,"・インプリズメント
・エリミネイションライン
・ワームフェイズ",https://digimon.net/cimages/digimon/algomon-ultimate.jpg,False,0,完全体,,5,False,False,False,True,178,6705a47fd993d2e8a1111d42d72f7a520a7f68279f4b14963ed8f4363bfe4013,True
archnemon,https://digimon.net/reference/detail.php?directory_name=archnemon,アルケニモン,ARCHNEMON,完全体,完全体,魔獣型,魔獣型,ウィルス,ウィルス,"・スパイダースレッド
・プレデーションスパイダー",https://digimon.net/cimages/digimon/archnemon.jpg,False,0,完全体,,5,False,False,False,True,215,e436bd7af219e4a241cfcaead9a36d94229927968aa0f24ab36052078b5387ca,True
anomalocarimon-x,https://digimon.net/reference/detail.php?directory_name=anomalocarimon-x,アノマロカリモン（X抗体）,ANOMALOCARIMON-X,完全体,完全体,古代甲殻類型,古代甲殻類型,データ,データ,・スティンガーサプライズ,https://digimon.net/cimages/digimon/anomalocarimon-x.jpg,False,0,完全体,,5,True,False,False,True,441,fd86b2ace2170f26f57da9d2535706f2dd115796e72011f16b4025f081c5bfed,True
anomalocarimon,https://digimon.net/reference/detail.php?directory_name=anomalocarimon,アノマロカリモン,ANOMALOCARIMON,完全体,完全体,古代甲殻類型,古代甲殻類型,データ,データ,・スティンガーサプライズ,https://digimon.net/cimages/digimon/anomalocarimon.jpg,False,0,完全体,,5,False,False,False,True,241,f4ad9cca23b42ff553d76d04c03a201f0ece0cbd4dd80da740030bd5237f215c,True
atlurkabuterimon,https://digimon.net/reference/detail.php?directory_name=atlurkabuterimon,アトラーカブテリモン（赤）,ATLURKABUTERIMON,完全体,完全体,昆虫型,昆虫型,ワクチン,ワクチン,・ホーンバスター,https://digimon.net/cimages/digimon/atlurkabuterimon.jpg,False,0,完全体,,5,False,False,False,True,239,19878e103faa367bdfa09596b4f6e226c1c475ce35c7877b8eb4fee0c7f797af,True
atlurkabuterimon-blue,https://digimon.net/reference/detail.php?directory_name=atlurkabuterimon-blue,アトラーカブテリモン（青）,ATLURKABUTERIMON-BLUE,完全体,完全体,昆虫型,昆虫型,データ,データ,・ホーンバスター,https://digimon.net/cimages/digimon/atlurkabuterimon-blue.jpg,False,0,完全体,,5,False,False,False,True,199,4e1886cb6d2eabe88972fdd53c08614a386e59eeb45c1e3e7caa4345d59de2d2,True
astamon,https://digimon.net/reference/detail.php?directory_name=astamon,アスタモン,ASTAMON,完全体,完全体,魔人型,魔人型,ウィルス,ウィルス,"・ヘルファイア
・マーヴェリック",https://digimon.net/cimages/digimon/astamon.jpg,False,0,完全体,,5,False,False,False,True,224,04c43d2d3042c5bcc9441acfbcf4c0abf956d9b5f9830600f7c67f67ef62eb95,True
asuramon,https://digimon.net/reference/detail.php?directory_name=asuramon,アシュラモン,ASURAMON,完全体,完全体,魔人型,魔人型,ワクチン,ワクチン,・阿修羅神拳（あしゅらしんけん）,https://digimon.net/cimages/digimon/asuramon.jpg,False,0,完全体,,5,False,False,False,True,281,e9d462eb31d1f4abb2130b27f0e8d3c55f6f11698219ee9daadf600b03898070,True
aegiochusmon:blue,https://digimon.net/reference/detail.php?directory_name=aegiochusmon:blue,アイギオテュースモン：ブルー,AEGIOCHUSMON:BLUE,完全体,完全体,神人型,神人型,ワクチン,ワクチン,"・ペネトレイザー
・ウイングカッター
・パワードイグニッション",https://digimon.net/cimages/digimon/aegiochusmon:blue.jpg,False,0,完全体,,5,False,False,False,True,390,0f8ea95fe7330cb552f327e52a4ffb7c2bab389c262837d38079e189257563a4,True
aegiochusmon:dark,https://digimon.net/reference/detail.php?directory_name=aegiochusmon:dark,アイギオテュースモン：ダーク,AEGIOCHUSMON:DARK,完全体,完全体,神人型,神人型,ワクチン,ワクチン,"・トライアングラー
・プラズマッドネス
・デスディナー",https://digimon.net/cimages/digimon/aegiochusmon:dark.jpg,False,0,完全体,,5,False,False,False,True,360,1f5662cab3abdf2ffda49e52998aaa978267b27f8df1fcedeb547436bb10eda2,True
aegiochusmon:green,https://digimon.net/reference/detail.php?directory_name=aegiochusmon:green,アイギオテュースモン：グリーン,AEGIOCHUSMON:GREEN,完全体,完全体,神人型,神人型,ワクチン,ワクチン,"・ブランブルバイト
・プラントゾーンクレイドル
・チャージングストライク",https://digimon.net/cimages/digimon/aegiochusmon:green.jpg,False,0,完全体,,5,False,False,False,True,441,e9f00f83cf954bdea6f0c141a0f7488bef6a988a463e2d2c65f66ccf7f138af4,True
aegiochusmon,https://digimon.net/reference/detail.php?directory_name=aegiochusmon,アイギオテュースモン,AEGIOCHUSMON,完全体,完全体,神人型,神人型,ワクチン,ワクチン,"・ボルトブレイクノックダウン
・ライトニングパイル
・チャージングストライク",https://digimon.net/cimages/digimon/aegiochusmon.jpg,False,0,完全体,,5,False,False,False,True,383,e4b73ad3fee0a37e731a2d57bb317dce2aa0e3bbcba7fb93f518c693b67cb3a2,True
waspmon,https://digimon.net/reference/detail.php?directory_name=waspmon,ワスプモン,WASPMON,成熟期,成熟期,サイボーグ型,サイボーグ型,ウィルス,ウィルス,"・ターボスティンガー
・ベアバスター",https://digimon.net/cimages/digimon/waspmon.jpg,False,0,成熟期,,4,True,False,False,True,286,89c1630e780df61ba000e829ab6851b0ea22d5b66d0e8863af6e1a99689c6998,True
reppamon,https://digimon.net/reference/detail.php?directory_name=reppamon,レッパモン,REPPAMON,成熟期,成熟期,聖獣型,聖獣型,ワクチン,ワクチン,"・駆駆裂空斬（くるくるれっくうざん）
・獣牙乱撃（じゅうがらんげき）
・真空カマイタチ",https://digimon.net/cimages/digimon/reppamon.jpg,False,0,成熟期,,4,False,False,False,True,284,cf7729fa3d7274a080efbc509674d72a53c2fc7f99c0f6bc231c78ab5ea503c5,True
redvegimon,https://digimon.net/reference/detail.php?directory_name=redvegimon,レッドベジーモン,REDVEGIMON,成熟期,成熟期,植物型,植物型,ウィルス,ウィルス,・ハザードブレス,https://digimon.net/cimages/digimon/redvegimon.jpg,False,0,成熟期,,4,False,False,False,True,207,cc0dc7dbb7adda9b5acb416f7b1e6aebdc4ea1314eb97246a8e1f2bf8e4c8f99,True
lekismon,https://digimon.net/reference/detail.php?directory_name=lekismon,レキスモン,LEKISMON,成熟期,成熟期,獣人型,獣人型,データ,データ,"・ムーンナイトボム
・ティアーアロー
・ムーンナイトキック",https://digimon.net/cimages/digimon/lekismon.jpg,False,0,成熟期,,4,False,False,False,True,208,53a5de205a505501412350ed2137125dfa51dc34b619bd1c3dde748fc2f97dfa,True
leomon,https://digimon.net/reference/detail.php?directory_name=leomon,レオモン,LEOMON,成熟期,成熟期,獣人型,獣人型,ワクチン,ワクチン,・獣王拳,https://digimon.net/cimages/digimon/leomon.jpg,False,0,成熟期,,4,False,False,False,True,191,38cb49b58f59a2260b9fbbed69d36536a47618a86396958b0ead818c13d97c47,True
raremon,https://digimon.net/reference/detail.php?directory_name=raremon,レアモン,RAREMON,成熟期,成熟期,アンデッド型,アンデッド型,ウィルス,ウィルス,・ヘドロ,https://digimon.net/cimages/digimon/raremon.jpg,False,0,成熟期,,4,False,False,False,True,195,2e1aa188913962851b65bdf5327a1a457f636efbd127df926a6abfcfda56d191,True
rukamon,https://digimon.net/reference/detail.php?directory_name=rukamon,ルカモン,RUKAMON,成熟期,成熟期,水棲哺乳類型,水棲哺乳類型,ワクチン,ワクチン,・シェイキングパルス,https://digimon.net/cimages/digimon/rukamon.jpg,False,0,成熟期,,4,False,False,False,True,210,c3eaaf68e83f7e47d5625af01ec27de314e1e587bd8da68ae85b92e4f1817650,True
revolmon,https://digimon.net/reference/detail.php?directory_name=revolmon,リボルモン,REVOLMON,成熟期,成熟期,突然変異型,突然変異型,ワクチン,ワクチン,・ジャスティスブリット,https://digimon.net/cimages/digimon/revolmon.jpg,False,0,成熟期,,4,False,False,False,True,265,8479af5094566b6a624910aaf90deb08d38165f88e48405fb8307fb90e295aef,True
raptordramon,https://digimon.net/reference/detail.php?directory_name=raptordramon,ラプタードラモン,RAPTORDRAMON,成熟期,成熟期,サイボーグ型,サイボーグ型,ワクチン,ワクチン,"・クラッシュチャージ
・アンブッシュクランチ",https://digimon.net/cimages/digimon/raptordramon.jpg,False,0,成熟期,,4,True,False,False,True,287,11d17423c650af0a5c60dd72ee0c49cf755791a4004d9d4578fc9a2713f45e41,True
liamon,https://digimon.net/reference/detail.php?directory_name=liamon,ライアモン,LIAMON,成熟期,成熟期,聖獣型,聖獣型,ワクチン,ワクチン,"・サンダーオブキング
・クリティカルストライク",https://digimon.net/cimages/digimon/liamon.jpg,False,0,成熟期,,4,False,False,False,True,206,e7a66c7ae9a68b38f7289360ecb8a4c27e4afc93a64739089b14065046bae275,True
youkomon,https://digimon.net/reference/detail.php?directory_name=youkomon,ヨウコモン,YOUKOMON,成熟期,成熟期,妖獣型,妖獣型,データ,データ,"・焔玉（ほむらだま）
・邪炎龍（じゃえんりゅう)",https://digimon.net/cimages/digimon/youkomon.jpg,True,1,成熟期,,4,False,False,False,True,199,0618fb5e9fd3e3d0e21367437c2224db69d0c50255a5004e650a4f57a5fe25fe,True
yunimon,https://digimon.net/reference/detail.php?directory_name=yunimon,ユニモン,YUNIMON,成熟期,成熟期,幻獣型,幻獣型,ワクチン,ワクチン,・ホーリーショット,https://digimon.net/cimages/digimon/yunimon.jpg,False,0,成熟期,,4,False,False,False,True,166,fbcad617dbd812215e8aacfa17033668fee8396f23d6e42a07e73a0cfe0e2df8,True
yukidarumon,https://digimon.net/reference/detail.php?directory_name=yukidarumon,ユキダルモン,YUKIDARUMON,成熟期,成熟期,氷雪型,氷雪型,ワクチン,ワクチン,・絶対零度パンチ,https://digimon.net/cimages/digimon/yukidarumon.jpg,False,0,成熟期,,4,False,False,False,True,165,3c20d5dbe7fc3fcbd2b2e768272b2253d65075392deaeb2eec5c97a62834e54d,True
monochromon,https://digimon.net/reference/detail.php?directory_name=monochromon,モノクロモン,MONOCHROMON,成熟期,成熟期,鎧竜型,鎧竜型,データ,データ,・ヴォルケーノストライク,https://digimon.net/cimages/digimon/monochromon.jpg,False,0,成熟期,,4,False,False,False,True,217,1abc3c98f11751e3d538049775306d3894d452f2cfab249b02e4000310e3227c,True
mojyamon,https://digimon.net/reference/detail.php?directory_name=mojyamon,モジャモン,MOJYAMON,成熟期,成熟期,珍獣型,珍獣型,ワクチン,ワクチン,"・アイスクルロッド
・骨骨ブーメラン",https://digimon.net/cimages/digimon/mojyamon.jpg,False,0,成熟期,,4,False,False,False,True,244,7fce63e0de0352038015062df60195cf5746843064508b77b12ab5fff6291096,True
meramon,https://digimon.net/reference/detail.php?directory_name=meramon,メラモン,MERAMON,成熟期,成熟期,火炎型,火炎型,データ,データ,・バーニングフィスト,https://digimon.net/cimages/digimon/meramon.jpg,False,0,成熟期,,4,False,False,False,True,203,a0f44c9c09e6b9b712e365e775ddec9451c729acdf96b2424cda1e39550dd16e,True
mechanorimon,https://digimon.net/reference/detail.php?directory_name=mechanorimon,メカノリモン,MECHANORIMON,成熟期,成熟期,マシーン型,マシーン型,ウィルス,ウィルス,"・ジャイロブレイク
・トゥインクルビーム",https://digimon.net/cimages/digimon/mechanorimon.jpg,False,0,成熟期,,4,False,False,False,True,280,29d75f936a354acf7ca44e1f6d44e3b79a6589110e9989cc19df1a24ca0a6b00,True
musyamon,https://digimon.net/reference/detail.php?directory_name=musyamon,ムシャモン,MUSYAMON,成熟期,成熟期,魔人型,魔人型,ウィルス,ウィルス,・切り捨て御免,https://digimon.net/cimages/digimon/musyamon.jpg,False,0,成熟期,,4,False,False,False,True,318,ab9563e67ad9d639f9b08a77adba0394ad906a181d20beff223487a7c187f5f5,True
minotaurmon,https://digimon.net/reference/detail.php?directory_name=minotaurmon,ミノタルモン,MINOTAURMON,成熟期,成熟期,獣人型,獣人型,ウィルス,ウィルス,・ダークサイドクェイク,https://digimon.net/cimages/digimon/minotaurmon.jpg,False,0,成熟期,,4,False,False,False,True,144,498825c792c3e8f5645c49b4685220cbe76095a95d270fcb458fb566b7b21eb6,True
mikemon,https://digimon.net/reference/detail.php?directory_name=mikemon,ミケモン,MIKEMON,成熟期,成熟期,獣型,獣型,データ,データ,"・肉球パンチ
・ネコクロー",https://digimon.net/cimages/digimon/mikemon.jpg,False,0,成熟期,,4,False,False,False,True,187,c13806a8924ab95198594208457e45bb5e2b4726704ccf181aaf44af356d0406,True
porcupamon,https://digimon.net/reference/detail.php?directory_name=porcupamon,ポキュパモン,PORCUPAMON,成熟期,成熟期,パペット型,パペット型,ウィルス,ウィルス,"・マッドネスブローチ
・スラップアンドリップ",https://digimon.net/cimages/digimon/porcupamon.jpg,False,0,成熟期,,4,False,False,False,True,215,9830a2cf89355a5440b5f1e626c86e5ceb84b5117bfa5965ca0d0011b11d58f2,True
peckmon,https://digimon.net/reference/detail.php?directory_name=peckmon,ペックモン,PECKMON,成熟期,成熟期,鳥型,鳥型,ワクチン,ワクチン,"・スパイラルクロー
・苦無羽（くないばね）
・サウザンドビーク",https://digimon.net/cimages/digimon/peckmon.jpg,False,0,成熟期,,4,False,False,False,True,152,c2132152874ed57d3ba35f35bae9d5a92fad2b56115a41cc78045e531364673f,True
vegimon,https://digimon.net/reference/detail.php?directory_name=vegimon,ベジーモン,VEGIMON,成熟期,成熟期,食虫植物型,食虫植物型,ウィルス,ウィルス,・ウンチ投げ,https://digimon.net/cimages/digimon/vegimon.jpg,False,0,成熟期,,4,False,False,False,True,156,825de7ad159de65e6188be28580e31b5367aca5f0f1b66e7743fd7994a0ae561,True
bladekuwagamon,https://digimon.net/reference/detail.php?directory_name=bladekuwagamon,ブレイドクワガーモン,BLADEKUWAGAMON,成熟期,成熟期,マシーン型,マシーン型,ウィルス,ウィルス,"・スパークブレイド
・エアーナイフ",https://digimon.net/cimages/digimon/bladekuwagamon.jpg,False,0,成熟期,,4,False,False,False,True,166,a8693853b19ae140f4ecf8374ab27f925b29608a49965418332a19f8050f575c,True
flarelizamon,https://digimon.net/reference/detail.php?directory_name=flarelizamon,フレアリザモン,FLARELIZAMON,成熟期,成熟期,火炎竜型,火炎竜型,データ,データ,"・フレイムヒット
・フレイムタワー",https://digimon.net/cimages/digimon/flarelizamon.jpg,False,0,成熟期,,4,False,False,False,True,240,f121c9beb4370c2d411445262fb6559e20ddee78b71f686b6be74d7da26aeffc,True
blimpmon,https://digimon.net/reference/detail.php?directory_name=blimpmon,ブリンプモン,BLIMPMON,成熟期,成熟期,マシーン型,マシーン型,データ,データ,"・ヘリウムボム
・ツェッペリンエクスプロージョン",https://digimon.net/cimages/digimon/blimpmon.jpg,False,0,成熟期,,4,False,False,False,True,166,83697bb834486f2383b2f14f8c73ca25164c7e174474a14c8e05e88874503bc2,True
blacktailmon,https://digimon.net/reference/detail.php?directory_name=blacktailmon,ブラックテイルモン,BLACKTAILMON,成熟期,成熟期,魔獣型,魔獣型,ウィルス,ウィルス,・ネコパンチ,https://digimon.net/cimages/digimon/blacktailmon.jpg,False,0,成熟期,,4,False,False,False,True,193,c88e63c8adaa5d3e488d3071ca99aefd1c81cfd4b877e9ed12f5927ed838308d,True
blackgrowmon,https://digimon.net/reference/detail.php?directory_name=blackgrowmon,ブラックグラウモン,BLACKGROWMON,成熟期,成熟期,魔竜型,魔竜型,ウィルス,ウィルス,"・プラズマブレイド
・エキゾーストフレイム",https://digimon.net/cimages/digimon/blackgrowmon.jpg,False,0,成熟期,,4,False,False,False,True,244,396acba090ccf20ec915f472257adf2510ec6ba8163b843e6e61f7f115f8839e,True
platinasukamon,https://digimon.net/reference/detail.php?directory_name=platinasukamon,プラチナスカモン,PLATINASUKAMON,成熟期,成熟期,突然変異型,突然変異型,ウィルス,ウィルス,・レアメタルウンチ,https://digimon.net/cimages/digimon/platinasukamon.jpg,False,0,成熟期,,4,False,False,False,True,128,b8102d1e559d4a6e04af78d8679270e09ebee2171bc7103551681e1c5235b2ec,True
flymon,https://digimon.net/reference/detail.php?directory_name=flymon,フライモン,FLYMON,成熟期,成熟期,昆虫型,昆虫型,ウィルス,ウィルス,・デッドリースティング,https://digimon.net/cimages/digimon/flymon.jpg,False,0,成熟期,,4,False,False,False,True,271,925fb378b77c51004faf12caf24ca522e41b109786746069a837264fd5e9324d,True
hookmon,https://digimon.net/reference/detail.php?directory_name=hookmon,フックモン,HOOKMON,成熟期,成熟期,突然変異型,突然変異型,ウィルス,ウィルス,・キャプテンキャノン,https://digimon.net/cimages/digimon/hookmon.jpg,False,0,成熟期,,4,False,False,False,True,128,56a40032aed66c144cf6f3aabea9da4072d58edee93e49b65d83447f9b80637e,True
boogiemon,https://digimon.net/reference/detail.php?directory_name=boogiemon,ブギーモン,BOOGIEMON,成熟期,成熟期,魔人型,魔人型,ウィルス,ウィルス,・デスクラッシュ,https://digimon.net/cimages/digimon/boogiemon.jpg,False,0,成熟期,,4,False,False,False,True,123,ae81a734364ae92a7ea843a191b5c997c48eee312b2870b06a4ec887de7959f7,True
fugamon,https://digimon.net/reference/detail.php?directory_name=fugamon,フーガモン,FUGAMON,成熟期,成熟期,鬼人型,鬼人型,ウィルス,ウィルス,・イビルハリケーン,https://digimon.net/cimages/digimon/fugamon.jpg,False,0,成熟期,,4,False,False,False,True,122,aa6dbfde2ce7a13c2aa07a7c94787d875294b7e0741b9af30595568c7a3b7509,True
v-dramon,https://digimon.net/reference/detail.php?directory_name=v-dramon,ブイドラモン,V-DRAMON,成熟期,成熟期,幻竜型,幻竜型,ワクチン,ワクチン,・ブイブレスアロー,https://digimon.net/cimages/digimon/v-dramon.jpg,False,0,成熟期,,4,False,False,False,True,258,5cf9f8b10c5a1352c904247b002dcc80ad2a6f6388341fe7afd80c37b520a7c0,True
fangmon,https://digimon.net/reference/detail.php?directory_name=fangmon,ファングモン,FANGMON,成熟期,成熟期,魔獣型,魔獣型,データ,データ,"・スナイプスティール
・ブラストコフィン",https://digimon.net/cimages/digimon/fangmon.jpg,False,0,成熟期,,4,False,False,False,True,214,8cf8657de7ee6a02d0ac0a609c517562219fff898faa51dcc34ecf6403e423ea,True
firamon,https://digimon.net/reference/detail.php?directory_name=firamon,ファイラモン,FIRAMON,成熟期,成熟期,獣型,獣型,ワクチン,ワクチン,"・フレイムダイブ
・ファイラクロー
・ファイラボム",https://digimon.net/cimages/digimon/firamon.jpg,False,0,成熟期,,4,False,False,False,True,158,cbf19e184cbcb24439eb9b60f5f0f279d70d186c156530bf36e6dca6e3aa782b,True
