directory_name,name_ja,move_order,move_raw
blizzarmon,ブリザーモン,1,アヴァランチステップ
blizzarmon,ブリザーモン,2,グレッチャートルペイド（氷河魚雷）
fairimon,フェアリモン,1,トルナード・ガンバ
fairimon,フェアリモン,2,ロゼオ・テンポラーレ
chackmon,チャックモン,1,ツララララ～
chackmon,チャックモン,2,スノーボンバー
duskmon,ダスクモン,1,ガイストアーベント
duskmon,ダスクモン,2,エアオーベルング
daipenmon,ダイペンモン,1,ブルーハワイデス
daipenmon,ダイペンモン,2,イチゴデス
sephirothmon,セフィロトモン,1,ランブルブレンドナンバー（１～１０）
storabimon,ストラビモン,1,リヒト・ナーゲル
shutumon,シューツモン,1,ギルガメッシュスライサー
shutumon,シューツモン,2,ウィンドオブペイン
jetsilphymon,ジェットシルフィーモン,1,ジェットビンター
jetsilphymon,ジェットシルフィーモン,2,ウルトラタービュレンス
grottemon,グロットモン,1,スネークアイブレイク
grottemon,グロットモン,2,ジャック・イン・ザ・ボックス
gigasmon,ギガスモン,1,アースクェイク
gigasmon,ギガスモン,2,ハリケーンボンバー
garummon,ガルムモン,1,スピードスター
garummon,ガルムモン,2,ソーラレーザー
calamaramon,カルマーラモン,1,ネーロコルソ
calamaramon,カルマーラモン,2,タイタニックチャージ
kaisergreymon,カイゼルグレイモン,1,炎龍撃（えんりゅうげき）
kaisergreymon,カイゼルグレイモン,2,九頭龍陣（くずりゅうじん）
kaiserleomon,カイザーレオモン,1,シュヴァルツ・ドンナー
kaiserleomon,カイザーレオモン,2,シュヴァルツ・ケーニッヒ
vritramon,ヴリトラモン,1,コロナブラスター
vritramon,ヴリトラモン,2,フレイムストーム
wolfmon,ヴォルフモン,1,リヒト・ズィーガー
wolfmon,ヴォルフモン,2,ツヴァイ・ズィーガー
arbormon,アルボルモン,1,マシンガン・ダンス（機銃の踊り）
arbormon,アルボルモン,2,ブロッケイドシード（封じ込めの種）
aldamon,アルダモン,1,ブラフマシル
aldamon,アルダモン,2,ブラフマストラ
agnimon,アグニモン,1,バーニングサラマンダー
agnimon,アグニモン,2,サラマンダーブレイク
rinkmon,リンクモン,1,スピニングカッター
lynxmon,ランクスモン,1,サーマルメイン
rhinomon,ライノモン,1,アイン・ソフ・オウル
rhinomon,ライノモン,2,アトミックバースト
lighdramon,ライドラモン,1,ライトニングブレード
lighdramon,ライドラモン,2,ブルーサンダー
yaksamon,ヤシャモン,1,一刀両断（イットウリョウダン）
yaksamon,ヤシャモン,2,クグツの術
mothmon,モスモン,1,モルフォンガトリング
maildramon,メイルドラモン,1,アイアンプレス
moosemon,ムースモン,1,ホーンブレード
manbomon,マンボモン,1,バルーンマイン
manbomon,マンボモン,2,グローバル・グローブ
mantaraymon,マンタレイモン,1,パラライズテイル
magnamon,マグナモン,1,プラズマシュート
magnamon,マグナモン,2,シャイニングゴールドソーラーストーム
ponchomon,ポンチョモン,1,ブラッドダンス・マラカスバージョン
ponchomon,ポンチョモン,2,テキーラナックル
holsmon,ホルスモン,1,マッハインパルス
holsmon,ホルスモン,2,テンペストウィング
holsmon,ホルスモン,3,ウジャトゲイズ
boarmon,ボアモン,1,ノーズブラスター
pegasmon,ペガスモン,1,ロデオギャロップ
pegasmon,ペガスモン,2,シルバーブレイズ
pegasmon,ペガスモン,3,シューティングスター
frogmon,フロッグモン,1,リーフホイールカッター
prairiemon,プレイリモン,1,ソニックイヤー
fladramon,フレイドラモン,1,ナックルファイア
fladramon,フレイドラモン,2,ファイアロケット
flawizarmon,フレイウィザーモン,1,マジックイグニッション
flawizarmon,フレイウィザーモン,2,ファイヤークラウド
bullmon,ブルモン,1,マタドールダッシュ
flybeemon,フライビーモン,1,フライスパーク
flybeemon,フライビーモン,2,ニードルスティンガー
pteranomon,プテラノモン,1,ビークピアス
pucchiemon-green,プッチーモン（緑）,1,ハートナービーム
pucchiemon,プッチーモン,1,ハートナービーム
pipismon,ピピスモン,1,クレイジーソニック
bitmon,ビットモン,1,イヤーランサー
peacockmon,ピーコックモン,1,レインボーシャワー
baromon,バロモン,1,メテオダンス
honeybeemon,ハニービーモン,1,ポイズンパウダー
honeybeemon,ハニービーモン,2,パラライズスティング
butterflamon,バタフラモン,1,スウィートフェロモン
harpymon,ハーピモン,1,ウィンドシーカー
nohemon,ノヘモン,1,デリションクロウ
nefertimon,ネフェルティモン,1,カースオブクィーン
nefertimon,ネフェルティモン,2,ロゼッタストーン
togemogumon,トゲモグモン,1,ヘイルマシンガン
tocanmon,トーカンモン,1,ペンチカッター
depthmon,デプスモン,1,バブルボム
tylomon,ティロモン,1,トーピードアタック
tylomon,ティロモン,2,オーシャンストライク
digmon,ディグモン,1,ビッグクラック
digmon,ディグモン,2,ゴールドラッシュ
sepikmon,セピックモン,1,スピリットブーメラン
sethmon,セトモン,1,ヒートストーム
sethmon,セトモン,2,タスクドライバー
swanmon,スワンモン,1,ダウントーネ－ド
stegomon,ステゴモン,1,シェルニードルレイン
shurimon,シュリモン,1,紅葉おろし
shurimon,シュリモン,2,草薙
shadramon,シェイドラモン,1,フレアバスター
seahomon,シーホモン,1,プリズムレインボー
sheepmon,シープモン,1,ウールグレネード
thunderbirmon,サンダーバーモン,1,スパークウィング
thunderbirmon,サンダーバーモン,2,サンダーストーム
salamandamon,サラマンダモン,1,ヒートブレス
salamandamon,サラマンダモン,2,バックドラフト
sabmarimon,サブマリモン,1,オキシジェンホーミング
sabmarimon,サブマリモン,2,サブマリンアタック
sagittarimon,サジタリモン,1,ジャッジメントアロー
searchmon,サーチモン,1,ジャミングヘルツ
kongoumon,コンゴウモン,1,鉄砲（テッポウ）
goldv-dramon,ゴールドブイドラモン,1,ブイブレスアロー
goatmon,ゴートモン,1,ミスティックベル
kenkimon,ケンキモン,1,クレイジークレーン
quetzalmon,クアトルモン,1,フリーズウェーブ
kangarumon,カンガルモン,1,ジャンピングブロー
chamelemon,カメレモン,1,タングウィップ
kabukimon,カブキモン,1,桜吹雪
kabukimon,カブキモン,2,連獅子
gargomon,ガーゴモン,1,ホワイトスタチュー
orcamon,オルカモン,1,バサロクラッシュ
opossummon,オポッサモン,1,マッドバルーンボム
elephamon,エレファモン,1,ニトロタービンウェーブ
allomon,アロモン,1,ディノバースト
archelomon,アーケロモン,1,オーシャンストローム
owlmon,アウルモン,1,ミッドナイトクラッチ
lordknightmon,ロードナイトモン,1,スパイラルマスカレード
lordknightmon,ロードナイトモン,2,アージェントフィアー
lotusmon,ロトスモン,1,サーペントキュア
lotusmon,ロトスモン,2,サーペントルイン
lotusmon,ロトスモン,3,セブンズファンタジア
rosemonburstmode,ロゼモン：バーストモード,1,シャリテ
rosemonburstmode,ロゼモン：バーストモード,2,アギシャンレーヴル
rosemonburstmode,ロゼモン：バーストモード,3,ティファレト
rosemon,ロゼモン,1,ソーンウィップ
rosemon,ロゼモン,2,ローゼスレイピア
rosemon,ロゼモン,3,フォービドゥンテンプテイション
ravmonburstmode,レイヴモン：バーストモード,1,無双天翔翼之陣（むそうてんしょうよくのじん）
ravmonburstmode,レイヴモン：バーストモード,2,怒涛闇供喪之舞（どとうやみくものまい）
ravmonburstmode,レイヴモン：バーストモード,3,雷光一閃之突（らいこういっせんのつき）
ravmon,レイヴモン,1,スパイラルレイヴンクロウ
ravmon,レイヴモン,2,ブラストウィング
ravmon,レイヴモン,3,烏王丸（ちょうおうまる）
lucemonsatanmode,ルーチェモン：サタンモード,1,パーガトリアルフレイム
lucemonsatanmode,ルーチェモン：サタンモード,2,ディバインアトーンメント
lilithmon,リリスモン,1,ファントムペイン
leviamon,リヴァイアモン,1,ロストルム
leviamon,リヴァイアモン,2,カウダ
lampmon,ランプモン,1,ファントムターバン
rusttyranomon,ラストティラノモン,1,テラーズクラスター
rusttyranomon,ラストティラノモン,2,ラストブレス
rasielmon,ラジエルモン,1,ノウレッジストリーム
rasielmon,ラジエルモン,2,セファーラジエール
jupitermon,ユピテルモン,1,マボルト
jupitermon,ユピテルモン,2,パニッシュジャッジ
jupitermon,ユピテルモン,3,ワイドプラズメント
mercurymon,メルクリモン,1,サウザンドフィスト
mercurymon,メルクリモン,2,スピリチャルエンチャント
medievaldukemon,メディーバルデュークモン,1,レイジ・オブ・ワイバーン
medievaldukemon,メディーバルデュークモン,2,ファイナル・クレスト
metalpiranimon,メタルピラニモン,1,３Dレイザー
metalpiranimon,メタルピラニモン,2,マックスパワーバイス
metalseadramon,メタルシードラモン,1,アルティメットストリーム
metalgarurumon,メタルガルルモン,1,コキュートスブレス
metalgarurumon,メタルガルルモン,2,ガルルトマホーク
metalgarurumon,メタルガルルモン,3,グレイスクロスフリーザー
metaletemon,メタルエテモン,1,バナナスリップ
megidramon,メギドラモン,1,ヘル・ハウリング
megidramon,メギドラモン,2,メギドフレイム
moonmillenniumon,ムーンミレニアモン,1,デス・クリスタル
murmukusmon,ムルムクスモン,1,ゲヘナ・フレイム
mugendramon,ムゲンドラモン,1,∞（ムゲン）キャノン
millenniumon,ミレニアモン,1,タイムアンリミテッド
miragegaogamon:burstmode,ミラージュガオガモン：バーストモード,1,フルムーンメテオインパクト
miragegaogamon:burstmode,ミラージュガオガモン：バーストモード,2,ファイナルミラージュバースト
miragegaogamon:burstmode,ミラージュガオガモン：バーストモード,3,ルナハーケンスラッシャー
miragegaogamon,ミラージュガオガモン,1,ダブルクレセントミラージュ
miragegaogamon,ミラージュガオガモン,2,フルムーンブラスター
miragegaogamon,ミラージュガオガモン,3,ゲイルクロー
minervamon,ミネルヴァモン,1,ストライクロール
minervamon,ミネルヴァモン,2,マッドネスメリーゴーランド
marsmon,マルスモン,1,コロナサンクションズ
marinangemon,マリンエンジェモン,1,オーシャンラブ
magnakidmon,マグナキッドモン,1,バインドレッドトリッガー
magnakidmon,マグナキッドモン,2,ハッピーバレットシャワリング
magnakidmon,マグナキッドモン,3,ケイオストライアングラー
boltmon,ボルトモン,1,トマホークシュタイナー
holydramon,ホーリードラモン,1,ホーリーフレイム
hououmon,ホウオウモン,1,スターライトエクスプロージョン
belphemonragemode,ベルフェモン：レイジモード,1,ランプランツス
belphemonragemode,ベルフェモン：レイジモード,2,ギフトオブダークネス
belphemonsleepmode,ベルフェモン：スリープモード,1,エターナルナイトメア
belphemonsleepmode,ベルフェモン：スリープモード,2,ランプランツス
beelzebumonblastmode,ベルゼブモン：ブラストモード,1,デススリンガー
beelzebumonblastmode,ベルゼブモン：ブラストモード,2,カオスフレア
beelzebumon,ベルゼブモン,1,ダークネスクロウ
beelzebumon,ベルゼブモン,2,ダブルインパクト
beelstarmon,ベルスターモン,1,フライバレット
beelstarmon,ベルスターモン,2,ダブルクロウ
beelstarmon,ベルスターモン,3,ハリケーンビスショット
belialvamdemon,ベリアルヴァンデモン,1,パンデモニウムフレイム
heraklekabuterimon,ヘラクルカブテリモン,1,ギガブラスター
plesiomon,プレシオモン,1,ソローブルー
breakdramon,ブレイクドラモン,1,デストロイドラッシュ
breakdramon,ブレイクドラモン,2,インフィニティボーリング
breakdramon,ブレイクドラモン,3,グラビティプレス
princemamemon,プリンスマメモン,1,スマイリーウォーヘッド
blitzgreymon,ブリッツグレイモン,1,プラズマステーク
blitzgreymon,ブリッツグレイモン,2,サンダーバーニア
blitzgreymon,ブリッツグレイモン,3,エレックガード
blacksaintgalgomon,ブラックセントガルゴモン,1,ジャイアントミサイル
blacksaintgalgomon,ブラックセントガルゴモン,2,バーストショット
blackwargreymon,ブラックウォーグレイモン,1,暗黒のガイアフォース
platinumnumemon,プラチナヌメモン,1,エクスクレメント
platinumnumemon,プラチナヌメモン,2,プラチナエクスクレメント
platinumnumemon,プラチナヌメモン,3,プラチナバープ
pukumon,プクモン,1,ニードルスコール
fujinmon,フウジンモン,1,マルトサイクロン
fujinmon,フウジンモン,2,クリティカルアーム
huanglongmon,ファンロンモン,1,太極（たいきょく）
huanglongmon,ファンロンモン,2,黄廻（おうかい）
pharaohmon,ファラオモン,1,ネクロミスト
pinochimon,ピノッキモン,1,ブリットハンマー
victorygreymon,ビクトリーグレイモン,1,ドラモンブレイカー
victorygreymon,ビクトリーグレイモン,2,トライデントガイア
victorygreymon,ビクトリーグレイモン,3,ビクトリーチャージ
piemon,ピエモン,1,トランプ・ソード
bancholeomon,バンチョーレオモン,1,獅子羅王漸（ししらおうざん）
bancholeomon,バンチョーレオモン,2,フラッシュバンチョーパンチ
banchomamemon,バンチョーマメモン,1,護王流伝羅守（ごーるでんらっしゅ）
banchomamemon,バンチョーマメモン,2,千本爆砕（せんぼんどっかーん）
banchomamemon,バンチョーマメモン,3,特攻漢弾（ぶっこみおとこだま）
banchostingmon,バンチョースティングモン,1,ブラッディーフィニッシュ
banchostingmon,バンチョースティングモン,2,爆雷天
banchostingmon,バンチョースティングモン,3,レッドバット
barbamon,バルバモン,1,デスルアー
barbamon,バルバモン,2,パンデモニウムロスト
parasimon,パラサイモン,1,エレクトリックバインド
babamon,ババモン,1,エンブレスヘイズ
baihumon,バイフーモン,1,金剛（こんごう）
hiandromon,ハイアンドロモン,1,アトミック・レイ
neptunemon,ネプトゥーンモン,1,ボルテックスペネトレート
neptunemon,ネプトゥーンモン,2,ウェーブオブデプス
dorugoramon,ドルゴラモン,1,ブレイブメタル
dorugoramon,ドルゴラモン,2,ドルディーン
duftmonleopardmode,ドゥフトモン：レオパルドモード,1,ヴォルケンクラッツァー
duftmonleopardmode,ドゥフトモン：レオパルドモード,2,ブロッカーデ
duftmonleopardmode,ドゥフトモン：レオパルドモード,3,エアオーベルング
duftmon,ドゥフトモン,1,アウススターベン
duftmon,ドゥフトモン,2,エルンストウェル
durandamon,デュランダモン,1,ツヴァングレンツェ
durandamon,デュランダモン,2,トロンメッサー
dynasmon,デュナスモン,1,ドラゴンズロア
dynasmon,デュナスモン,2,ブレス・オブ・ワイバーン
dukemoncrimsonmode,デュークモン：クリムゾンモード,1,インビンシブルソード（無敵剣）
dukemoncrimsonmode,デュークモン：クリムゾンモード,2,クォ・ヴァディス
dukemon,デュークモン,1,ロイヤルセーバー
dukemon,デュークモン,2,ファイナル・エリシオン
devitamamon,デビタマモン,1,ブラックデスクラウド
deathmon-black,デスモン（黒）,1,デスアロー
deathmon-black,デスモン（黒）,2,エクスプロージョンアイ
deathmon,デスモン,1,デスアロー
deathmon,デスモン,2,エクスプロージョンアイ
demon,デーモン,1,フレイムインフェルノ
death-x-dorugoramon,デクスドルゴラモン,1,メタルインパルス
death-x-dorugoramon,デクスドルゴラモン,2,ドルディーン
dinorexmon,ディノレクスモン,1,スプラッターハンティング
dinorexmon,ディノレクスモン,2,オーガフレイム
dinotigermon,ディノタイガモン,1,グラウンドファング
dinotigermon,ディノタイガモン,2,ハイランドファング
diablomon,ディアボロモン,1,カタストロフィーカノン
dianamon,ディアナモン,1,クレセントハーケン
dianamon,ディアナモン,2,アロー・オブ・アルテミス
dianamon,ディアナモン,3,グッドナイト・ムーン
qinglongmon,チンロンモン,1,蒼雷（そうらい）
darkdramon,ダークドラモン,1,ダークロアー
darkdramon,ダークドラモン,2,ギガスティックランス
tyrantkabuterimon,タイラントカブテリモン,1,シャインオブビー
tyrantkabuterimon,タイラントカブテリモン,2,ビーサイクロン
titamon,タイタモン,1,魂魄芯撃（こんぱくしんげき）
titamon,タイタモン,2,幻刃無痕（げんじんむこん）
titamon,タイタモン,3,呼応冥軍（こおうめいぐん）
tigervespamon,タイガーヴェスパモン,1,マッハスティンガーＶ（ビクトリー）
saintgalgomon,セントガルゴモン,1,バーストショット
saintgalgomon,セントガルゴモン,2,ジャイアントミサイル
seraphimon,セラフィモン,1,セブンヘブンズ
seraphimon,セラフィモン,2,テスタメント
slayerdramon,スレイヤードラモン,1,天竜斬破（てんりゅうざんは）
slayerdramon,スレイヤードラモン,2,昇竜斬波（しょうりゅうざんぱ）
slayerdramon,スレイヤードラモン,3,咬竜斬刃（こうりゅうざんば）
sleipmon,スレイプモン,1,ビフロスト
sleipmon,スレイプモン,2,オーディンズブレス
slashangemon,スラッシュエンジェモン,1,ホーリーエスパーダ
slashangemon,スラッシュエンジェモン,2,ヘブンズリッパー
spinomon,スピノモン,1,ソニックスラッシュレイン
spinomon,スピノモン,2,ブループロミネンス
susanoomon,スサノオモン,1,天羽々斬（あまのはばきり）
susanoomon,スサノオモン,2,八雷神（やくさのいかづち）
skullmammon,スカルマンモン,1,スパイラルボーン
zhuqiaomon,スーツェーモン,1,紅焔（こうえん）
suijinmon,スイジンモン,1,ムゲンキャノン
suijinmon,スイジンモン,2,アクセルアーム
zeedmillenniumon,ズィードミレニアモン,1,タイムデストロイヤー
zdgarurumon,ズィードガルルモン,1,ズィード砲
zdgarurumon,ズィードガルルモン,2,フルメタルブレイズ
zdgarurumon,ズィードガルルモン,3,ブローバックブレス
jumbogamemon,ジャンボガメモン,1,メガトンハイドロレーザー
jumbogamemon,ジャンボガメモン,2,ジャンボクレーター
jumbogamemon,ジャンボガメモン,3,ジャンボジェッター
justimon,ジャスティモン：アクセルアーム,1,トリニティーアーム
justimon,ジャスティモン：アクセルアーム,2,ジャスティスキック
shakamon,シャカモン,1,悟遍路掌（さとりへんろしょう）
shakamon,シャカモン,2,霊光蜘蛛之糸（れいこうくものいと）
shakamon,シャカモン,3,怠条真言（たいじょうしんごん）
shinegreymonburstmode,シャイングレイモン：バーストモード,1,コロナブレイズソード
shinegreymonburstmode,シャイングレイモン：バーストモード,2,ファイナルシャイニングバースト
shinegreymonburstmode,シャイングレイモン：バーストモード,3,トリッドヴァイス
shinegreymon,シャイングレイモン,1,グロリアスバースト
shinegreymon,シャイングレイモン,2,シャイニングブラスト
shinegreymon,シャイングレイモン,3,ジオグレイソード
jijimon,ジジモン,1,ハング・オン・デス
xuanwumon,シェンウーモン,1,霧幻（むげん）
jesmon,ジエスモン,1,轍剣成敗（てっけんせいばい）
jesmon,ジエスモン,2,シュベルトガイスト
jesmon,ジエスモン,3,アウスジェネリクス
zanbamon,ザンバモン,1,打首獄門
zanbamon,ザンバモン,2,十文字斬り
sakuyamon,サクヤモン,1,飯綱（いづな）
sakuyamon,サクヤモン,2,金剛界曼荼羅（こんごうかいまんだら）
saberleomon,サーベルレオモン,1,ネイルクラッシャー
goddramon,ゴッドドラモン,1,ゴッドフレイム
gokumon,ゴクモン,1,髑髏乱舞（どくろらんぶ)
cherubimon-vice,ケルビモン（悪）,1,ライトニングスピア
cherubimon-vice,ケルビモン（悪）,2,ヘブンズ・ジャッジメント
cherubimon,ケルビモン（善）,1,ライトニングスピア
cherubimon,ケルビモン（善）,2,ヘブンズ・ジャッジメント
crossmon,クロスモン,1,カイザーフェニックス
crossmon,クロスモン,2,ミスティックブレイク
craniummon,クレニアムモン,1,エンド・ワルツ
craniummon,クレニアムモン,2,ゴッドブレス
gracenovamon,グレイスノヴァモン,1,エクリプスフィンガー
gracenovamon,グレイスノヴァモン,2,カリュドーンアルクス
griffomon,グリフォモン,1,スーパーソニックボイス
grandlocomon,グランドロコモン,1,デストロイドクラッシュ
granddracumon,グランドラクモン,1,クリスタルレボリューション
granddracumon,グランドラクモン,2,アイオブザゴーゴン
grandiskuwagamon,グランディスクワガーモン,1,グランキラー
grandiskuwagamon,グランディスクワガーモン,2,グランディスシザー
grankuwagamon,グランクワガーモン,1,ディメンションシザー
clavisangemon,クラヴィスエンジェモン,1,ザ・キー
kuzuhamon,クズハモン,1,裏飯綱（うらいづな）
kuzuhamon,クズハモン,2,胎蔵界曼荼羅（たいぞうかいまんだら）
quartzmon,クオーツモン,1,ギュプト粒子砲
quartzmon,クオーツモン,2,ルーインブラスト(破滅の爆薬)
cresgarurumon,クーレスガルルモン,1,黄獣偃月刀（きじゅうえんげつとう）
cresgarurumon,クーレスガルルモン,2,獣狼大回転（じゅうろうだいかいてん)
cresgarurumon,クーレスガルルモン,3,激・氷月牙（げき ひょうげつが）
queenchessmon,クイーンチェスモン,1,ハートブレイカー
queenchessmon,クイーンチェスモン,2,クィーンスタンプ
queenchessmon,クイーンチェスモン,3,クィーンスティック
kingchessmon,キングチェスモン,1,チェックメイト
kingchessmon,キングチェスモン,2,キングスティック
kingchessmon,キングチェスモン,3,キングダッシュ
kingetemon,キングエテモン,1,サルしばい
cannondramon,キャノンドラモン,1,ダイナ・キャノン
cannondramon,キャノンドラモン,2,グレネードストーム
gigaseadramon,ギガシードラモン,1,ギガシーデストロイヤー
gigaseadramon,ギガシードラモン,2,スカイウェーブ
gankoomon,ガンクゥモン,1,鉄拳制裁
gankoomon,ガンクゥモン,2,地神！神鳴！神馳！親父！（じしん！かみなり！かじ！おやじ！）
gankoomon,ガンクゥモン,3,ちゃぶ台返し
gulfmon,ガルフモン,1,ブラックレクイエム
gulfmon,ガルフモン,2,デッドスクリーム
chaosmonvaldurarm,カオスモン：ヴァロドゥルアーム,1,覇王両断剣
chaosmonvaldurarm,カオスモン：ヴァロドゥルアーム,2,オーロラブラスター
chaosmon,カオスモン,1,覇王両断剣
chaosmon,カオスモン,2,ダークプロミネンス
chaosdramon-x,カオスドラモン（X抗体）,1,ハイパームゲンキャノン
chaosdramon-x,カオスドラモン（X抗体）,2,カオスクラッシャー
chaosdramon-x,カオスドラモン（X抗体）,3,スーパージェノサイドアタック
chaosdramon,カオスドラモン,1,ハイパームゲンキャノン
chaosdukemon,カオスデュークモン,1,デモンズディザスター
chaosdukemon,カオスデュークモン,2,ジュデッカプリズン
gaioumon,ガイオウモン,1,燐火斬（りんかざん）
gaioumon,ガイオウモン,2,ガイアリアクター
gaioumon,ガイオウモン,3,燐火撃（りんかげき）
omegamon-alter-s,オメガモン Alter-S,1,ガルルソード
omegamon-alter-s,オメガモン Alter-S,2,グレイキャノン
omegamon-x,オメガモン（X抗体）,1,ガルルキャノン
omegamon-x,オメガモン（X抗体）,2,グレイソード
omegamon-x,オメガモン（X抗体）,3,オールデリート
omegamon,オメガモン,1,ガルルキャノン
omegamon,オメガモン,2,グレイソード
ofanimonfalldownmode,オファニモン：フォールダウンモード,1,フレイムヘルサイズ
ofanimonfalldownmode,オファニモン：フォールダウンモード,2,デモンズクリスタル
ofanimon,オファニモン,1,エデンズジャベリン
ofanimon,オファニモン,2,セフィロートクリスタル
ornismon,オニスモン,1,コズミックレイ
ogudomon,オグドモン,1,オーラーティオ・グランディオロクア
ogudomon,オグドモン,2,カテドラール
ogudomon,オグドモン,3,グラドゥス
ouryumon,オウリュウモン,1,永世竜王刃（えいせいりゅうおうじん）
ouryumon,オウリュウモン,2,黄鎧（おうがい）
ancientwisetmon,エンシェントワイズモン,1,ラプラスの魔
ancientwisetmon,エンシェントワイズモン,2,エルダーサイン
ancientmegatheriumon,エンシェントメガテリウモン,1,フリージングブリザード
ancientmegatheriumon,エンシェントメガテリウモン,2,グレートスノープロー
ancientmermaimon,エンシェントマーメイモン,1,グレイト・メイルストローム
ancientmermaimon,エンシェントマーメイモン,2,クリスタルビロー
ancientvolcamon,エンシェントボルケーモン,1,アトミックボンバー
ancientvolcamon,エンシェントボルケーモン,2,スーパーノヴァ
ancientbeatmon,エンシェントビートモン,1,カラミティサンダー
ancientbeatmon,エンシェントビートモン,2,テラブラスター
ancienttroiamon,エンシェントトロイアモン,1,エペイオスギミック
ancienttroiamon,エンシェントトロイアモン,2,サプライズキャノン
ancientsphinkmon,エンシェントスフィンクモン,1,ダークブラスト
ancientsphinkmon,エンシェントスフィンクモン,2,ネクロエクリプス
ancientgreymon,エンシェントグレイモン,1,ガイアトルネード
ancientgreymon,エンシェントグレイモン,2,オメガバースト
ancientgarurumon,エンシェントガルルモン,1,シャープネスクレイモア
ancientgarurumon,エンシェントガルルモン,2,アブソリュート・ゼロ
ancientirismon,エンシェントイリスモン,1,ストームゲイザー
ancientirismon,エンシェントイリスモン,2,レインボーシンフォニー
eldoradimon,エルドラディモン,1,ゴールデンロード
eldoradimon,エルドラディモン,2,メテオアースクエイク
eldoradimon,エルドラディモン,3,ジャイアントニッパー
examon,エグザモン,1,アヴァロンズゲート
examon,エグザモン,2,ペンドラゴンズグローリー
examon,エグザモン,3,ドラゴニックインパクト
vulcanusmon,ウルカヌスモン,1,ピンポイントウェポンワークス
vulcanusmon,ウルカヌスモン,2,アプロプリエートワークス
vulcanusmon,ウルカヌスモン,3,ボンバーアート
wargreymon,ウォーグレイモン,1,ガイアフォース
wargreymon,ウォーグレイモン,2,ブレイブトルネード
venomvamdemon,ヴェノムヴァンデモン,1,ヴェノムインフューズ
venusmon,ウェヌスモン,1,ヒーリングセラピー
venusmon,ウェヌスモン,2,ＬＯＶＥＹＯＵ
venusmon,ウェヌスモン,3,ピースファンタジア
valdurmon,ヴァロドゥルモン,1,パージシャイン
valdurmon,ヴァロドゥルモン,2,オーロラアンジュレーション
valkyrimon,ヴァルキリモン,1,フェンリルソード
valkyrimon,ヴァルキリモン,2,アウルヴァンディルの矢
vikemon,ヴァイクモン,1,アークティックブリザード
vikemon,ヴァイクモン,2,ミョルニル
ebemon,イーバモン,1,ブレインラプチュアー
ebemon,イーバモン,2,プラネットデストロイヤー
ageisdramon,イージスドラモン,1,パワーウォーター
ageisdramon,イージスドラモン,2,ブレイズパワー
ageisdramon,イージスドラモン,3,テラハイドロブレス
ageisdramon,イージスドラモン,4,シャインブレイカー
imperialdramonfightermode,インペリアルドラモン：ファイターモード,1,ポジトロンレーザー
imperialdramonfightermode,インペリアルドラモン：ファイターモード,2,ギガデス
imperialdramonpaladinmode,インペリアルドラモン：パラディンモード,1,オメガブレード
imperialdramondragonmode,インペリアルドラモン：ドラゴンモード,1,メガデス
yggdrasill7d6,イグドラシル＿７Ｄ６,1,クリスタルの破片
yggdrasill7d6,イグドラシル＿７Ｄ６,2,巨大なクリスタル
yggdrasill7d6,イグドラシル＿７Ｄ６,3,自己修復
ulforcevdramon,アルフォースブイドラモン,1,シャイニングＶフォース
alphamon:ouryuken,アルファモン：王竜剣,1,究極戦刃王竜剣
alphamon,アルファモン,1,聖剣グレイダルファー
alphamon,アルファモン,2,デジタライズ・オブ・ソウル
ultimatebrakimon,アルティメットブラキモン,1,アルティメットブラスト
ultimatebrakimon,アルティメットブラキモン,2,アルティメットクエイク
algomon,アルゴモン,1,テラバイトディザスター
algomon,アルゴモン,2,ディストーションライン
algomon,アルゴモン,3,ブルートフォース
apollomon,アポロモン,1,ソルブラスター
apollomon,アポロモン,2,フォイボス・ブロウ
apollomon,アポロモン,3,アロー・オブ・アポロ
apoclymon,アポカリモン,1,暗黒(ダークネスゾーン)
anubimon,アヌビモン,1,ピラミッドパワー
anubimon,アヌビモン,2,アメミット
armagemon,アーマゲモン,1,ブラックレイン
armagemon,アーマゲモン,2,アルティメットフレア
avengekidmon,アヴェンジキッドモン,1,ミザリーバレットレイン
avengekidmon,アヴェンジキッドモン,2,デストラクショントリッガー
warumonzaemon,ワルもんざえモン,1,ハートブレイクアタック
waruseadramon,ワルシードラモン,1,ダークストローム
waruseadramon,ワルシードラモン,2,イビルアイシクル
waruseadramon,ワルシードラモン,3,ストレンジミスト
wisemon,ワイズモン,1,パンドーラ・ダイアログ
wisemon,ワイズモン,2,エターナル・ニルヴァーナ
weregarrumon,ワーガルルモン,1,カイザーネイル
locomon,ロコモン,1,スチームボム
locomon,ロコモン,2,ホイールグラインダー
loaderleomon,ローダーレオモン,1,ボーリンストーム
loaderleomon,ローダーレオモン,2,ローダーモーニングスター
ladydevimon,レディーデビモン,1,ダークネスウェーブ
ladydevimon,レディーデビモン,2,プワゾン
luminamon,ルミナモン,1,ライトニングフィール
luminamon,ルミナモン,2,ルミナフラッシュ
rucemonfalldownmode,ルーチェモン：フォールダウンモード,1,パラダイスロスト
rucemonfalldownmode,ルーチェモン：フォールダウンモード,2,デッド・オア・アライブ
rookchessmon,ルークチェスモン,1,ストロングフォールド
rookchessmon,ルークチェスモン,2,ルークガトリング
rookchessmon,ルークチェスモン,3,キャッスルウォール
