dm_technique_id,name_ja,first_source_kind,mapping_status
1746,ハートブレイクアタック,digimon,exact_official_string
1747,ダークストローム,digimon,exact_official_string
1748,イビルアイシクル,digimon,exact_official_string
1749,ストレンジミスト,digimon,exact_official_string
1750,パンドーラ・ダイアログ,digimon,exact_official_string
1751,エターナル・ニルヴァーナ,digimon,exact_official_string
1752,スチームボム,digimon,exact_official_string
1753,ホイールグラインダー,digimon,exact_official_string
1754,ボーリンストーム,digimon,exact_official_string
1755,ローダーモーニングスター,digimon,exact_official_string
1756,ダークネスウェーブ,digimon,exact_official_string
1757,プワゾン,digimon,exact_official_string
1758,ライトニングフィール,digimon,exact_official_string
1759,ルミナフラッシュ,digimon,exact_official_string
1760,デッド・オア・アライブ,digimon,exact_official_string
1761,ストロングフォールド,digimon,exact_official_string
1762,ルークガトリング,digimon,exact_official_string
1763,キャッスルウォール,digimon,exact_official_string
1764,ライラシャワー,digimon,exact_official_string
1765,ビューティースラップ,digimon,exact_official_string
1766,アン・ドゥ・ポラン,digimon,exact_official_string
1767,トライデントリボルバー,digimon,exact_official_string
1768,ライジングデストロイヤー,digimon,exact_official_string
1769,ソリッドストライク,digimon,exact_official_string
1770,ラブリーアタック,digimon,exact_official_string
1771,デスクラウド,digimon,exact_official_string
1772,ソウルプレデター,digimon,exact_official_string
1773,グレイブスクリーム,digimon,exact_official_string
1774,ヌークリアレーザー,digimon,exact_official_string
1775,ホーミングレーザー,digimon,exact_official_string
1776,エミットブレイド,digimon,exact_official_string
1777,ジェノサイドアタック,digimon,exact_official_string
1778,アルティメットスライサー,digimon,exact_official_string
1779,モデストリィスタン,digimon,exact_official_string
1780,ヴィモーハナ,digimon,exact_official_string
1781,コアダート,digimon,exact_official_string
1782,ブラストファイア,digimon,exact_official_string
1783,ギルティブラック,digimon,exact_official_string
1784,マメバイト１０００,digimon,exact_official_string
1785,メットラリアット,digimon,exact_official_string
1786,スネークバンデージ,digimon,exact_official_string
1787,ネクロフォビア,digimon,exact_official_string
1788,サウザンドアロー,digimon,exact_official_string
1789,武舞独繰,digimon,exact_official_string
1790,蝶絶喇叭蹴（ちょうぜつらっぱしゅう）,digimon,exact_official_string
1791,マスターファイアー,digimon,exact_official_string
1792,ヴェーダカ,digimon,exact_official_string
1793,ラウラヴァ,digimon,exact_official_string
1794,チャームプランダー,digimon,exact_official_string
1795,ノーザンクロスボンバー,digimon,exact_official_string
1796,ビックバン・ボイス,digimon,exact_official_string
1797,ビックバン・タックル,digimon,exact_official_string
1798,ヘブンズゲート,digimon,exact_official_string
1799,タイダルウェーブ,digimon,exact_official_string
1800,つっこみパンチ,digimon,exact_official_string
1801,コールドギャグ,digimon,exact_official_string
1802,悪魔のなげキッス,digimon,exact_official_string
1803,スパイラルフラワー,digimon,exact_official_string
1804,紅蓮獣王波（ぐれんじゅうおうは）,digimon,exact_official_string
1805,紅・獅子之舞（くれない・ししのまい）,digimon,exact_official_string
1806,清々之咆哮（せいせいのほうこう）,digimon,exact_official_string
1807,アイスファントム,digimon,exact_official_string
1808,コールドフレイム,digimon,exact_official_string
1809,ブラックスタチュー,digimon,exact_official_string
1810,デーモンズシャウト,digimon,exact_official_string
1811,ソウルチョッパー,digimon,exact_official_string
1812,ヒートウェーブ,digimon,exact_official_string
1813,ビットボム,digimon,exact_official_string
1814,ビッグスマイリーボマー,digimon,exact_official_string
1815,ビショップレーザー,digimon,exact_official_string
1816,ビショップクロス,digimon,exact_official_string
1817,マジカルスティック,digimon,exact_official_string
1818,成龍刃（せいりゅうじん）,digimon,exact_official_string
1819,縦横車（じゅうおうぐるま）,digimon,exact_official_string
1820,トリックオアトリート,digimon,exact_official_string
1821,アニマルネイル,digimon,exact_official_string
1822,ストライクフィッシング,digimon,exact_official_string
1823,ソニックデストロイヤー,digimon,exact_official_string
1824,マッドポンプ,digimon,exact_official_string
1825,オクタゴンアタック,digimon,exact_official_string
1826,ヘルタースケルター,digimon,exact_official_string
1827,ヴァンパイアダンス,digimon,exact_official_string
1828,ヴァフニジュヴァーラ,digimon,exact_official_string
1829,エスグリーマ,digimon,exact_official_string
1830,デスペラードブラスター,digimon,exact_official_string
1831,ギルティクロウ,digimon,exact_official_string
1832,プラグボム,digimon,exact_official_string
1833,ベルセルクソード,digimon,exact_official_string
1834,メタルメテオ,digimon,exact_official_string
1835,ブラッディータワー,digimon,exact_official_string
1836,コブシトーン,digimon,exact_official_string
1837,呪禁札（じゅごんさつ）,digimon,exact_official_string
1838,鬼門遁甲（きもんとんこう）,digimon,exact_official_string
1839,ロイヤルナッツ,digimon,exact_official_string
1840,グラスラッシュ,digimon,exact_official_string
1841,ブリンデッド,digimon,exact_official_string
1842,へヴィーメタルファイアー,digimon,exact_official_string
1843,ヒートチェーン,digimon,exact_official_string
1844,エニグマ,digimon,exact_official_string
1845,ナイトメアシンドローム,digimon,exact_official_string
1846,ブラッディーケイブ,digimon,exact_official_string
1847,ヘルマスカレード,digimon,exact_official_string
1848,強振砲舞乱（きょうしんホームラン）,digimon,exact_official_string
1849,打々々魅飲血（だだだみんち）,digimon,exact_official_string
1850,豚ノ丸焼（ぶたのまるやき）,digimon,exact_official_string
1851,シュヴァボージャナ,digimon,exact_official_string
1852,疾風天翔剣（しっぷうてんしょうけん）,digimon,exact_official_string
1853,迅速の心得（じんそくのこころえ）,digimon,exact_official_string
1854,改心の波動,digimon,exact_official_string
1855,ストライバ－キャノン,digimon,exact_official_string
1856,ブラストガトリング,digimon,exact_official_string
1857,フォービドゥントライデント,digimon,exact_official_string
1858,梵筆閃（ぼんひつせん）,digimon,exact_official_string
1859,ダークイクスプロージョン,digimon,exact_official_string
1860,シュバルツネーベル,digimon,exact_official_string
1861,ダークホール,digimon,exact_official_string
1862,第一曲≪ポリフォニー≫,digimon,exact_official_string
1863,第二曲≪アリア≫,digimon,exact_official_string
1864,第三曲≪カノン≫,digimon,exact_official_string
1865,レッジストレイド,digimon,exact_official_string
1866,メテオフレイム,digimon,exact_official_string
1867,トライデントセイバー,digimon,exact_official_string
1868,ハンマースパーク,digimon,exact_official_string
1869,ブラックアウト,digimon,exact_official_string
1870,ポイズンピアス,digimon,exact_official_string
1871,グレイブボーン,digimon,exact_official_string
1872,デッドリーフィアー,digimon,exact_official_string
1873,ネイルボーン,digimon,exact_official_string
1874,オブリビオンバード,digimon,exact_official_string
1875,ハレースコール,digimon,exact_official_string
1876,プーヤヴァーハ,digimon,exact_official_string
1877,トップガン,digimon,exact_official_string
1878,デュアルソニック,digimon,exact_official_string
1879,チェリーボム,digimon,exact_official_string
1880,ニギミタマ,digimon,exact_official_string
1881,アラミタマ,digimon,exact_official_string
1882,スマッシュポテト,digimon,exact_official_string
1883,降妖杖・渦紋の陣（かもんのじん）,digimon,exact_official_string
1884,降妖杖・滝の陣（たきのじん）,digimon,exact_official_string
1885,月牙斬（げつがざん）,digimon,exact_official_string
1886,クリシュナ,digimon,exact_official_string
1887,杜子春経（とししゅんきょう）,digimon,exact_official_string
1888,胡蝶夢経（こちょうむきょう）,digimon,exact_official_string
1889,無限弾幕心経（むげんだんまくしんきょう）,digimon,exact_official_string
1890,渦紋の陣（かもんのじん）,digimon,exact_official_string
1891,滝の陣（たきのじん）,digimon,exact_official_string
1892,秘技・夢現影（ひぎ・むげんえい）,digimon,exact_official_string
1893,疾風迅雷撃（しっぷうじんらいげき）,digimon,exact_official_string
1894,超帯電雷光砲（ちょうたいでんらいこうほう）,digimon,exact_official_string
1895,觔斗雲（きんとうん）,digimon,exact_official_string
1896,クリミシャ,digimon,exact_official_string
1897,ルナティックダンス,digimon,exact_official_string
1898,アイスアーチェリー,digimon,exact_official_string
1899,ダークアーチェリー,digimon,exact_official_string
1900,クロスブレード,digimon,exact_official_string
1901,グレイドスラッシュ,digimon,exact_official_string
1902,獅子獣波斬,digimon,exact_official_string
1903,旋風タービン蹴り,digimon,exact_official_string
1904,スクラップレスクロー,digimon,exact_official_string
1905,メガトンハマークラッシュ,digimon,exact_official_string
1906,ギガクラック,digimon,exact_official_string
1907,デッドリーボム,digimon,exact_official_string
1908,レイジギガアンカー,digimon,exact_official_string
1909,パイレーツパニッシャー,digimon,exact_official_string
1910,レッグリボルバー,digimon,exact_official_string
1911,ニトロスティンガー,digimon,exact_official_string
1912,スカイロケット∞（ムゲン）,digimon,exact_official_string
1913,マジックアーム,digimon,exact_official_string
1914,ミラクルボム,digimon,exact_official_string
1915,ヒート・バイパー,digimon,exact_official_string
1916,ジェノサイドギア,digimon,exact_official_string
1917,ギルティクロー,digimon,exact_official_string
1918,悟り（さとり）,digimon,exact_official_string
1919,衝撃羽（しょうげきは）,digimon,exact_official_string
1920,ウンチバズーカ,digimon,exact_official_string
1921,酒ブレス,digimon,exact_official_string
1922,アメノムラクモ,digimon,exact_official_string
1923,シザーアームズΩ,digimon,exact_official_string
1924,ホーリーアロー,digimon,exact_official_string
1925,ラブ・セレナーデ,digimon,exact_official_string
1926,ダークスピリッツ,digimon,exact_official_string
1927,プリティーアタック,digimon,exact_official_string
1928,ブラックマター,digimon,exact_official_string
1929,Ｖウィングブレード,digimon,exact_official_string
1930,ドラゴンインパルス,digimon,exact_official_string
1931,ヴォルカニックフォーン,digimon,exact_official_string
1932,サークルオブデス,digimon,exact_official_string
1933,ブレイズソニックブレス,digimon,exact_official_string
1934,エクスプロードソニックランス,digimon,exact_official_string
1935,ウイングブラスト,digimon,exact_official_string
1936,スーカラ,digimon,exact_official_string
1937,ナイトレイド,digimon,exact_official_string
1938,ローダ,digimon,exact_official_string
1939,ヘルズグレネード,digimon,exact_official_string
1940,コクーンアタック,digimon,exact_official_string
1941,アドームクハ,digimon,exact_official_string
1942,コズモフラッシュ,digimon,exact_official_string
1943,ガトリングミサイル,digimon,exact_official_string
1944,スパイラルソード,digimon,exact_official_string
1945,アシパトラヴァナ,digimon,exact_official_string
1946,エリミネイションライン,digimon,exact_official_string
1947,ワームフェイズ,digimon,exact_official_string
1948,スパイダースレッド,digimon,exact_official_string
1949,プレデーションスパイダー,digimon,exact_official_string
1950,スティンガーサプライズ,digimon,exact_official_string
1951,ホーンバスター,digimon,exact_official_string
1952,ヘルファイア,digimon,exact_official_string
1953,マーヴェリック,digimon,exact_official_string
1954,阿修羅神拳（あしゅらしんけん）,digimon,exact_official_string
1955,ペネトレイザー,digimon,exact_official_string
1956,ウイングカッター,digimon,exact_official_string
1957,パワードイグニッション,digimon,exact_official_string
1958,トライアングラー,digimon,exact_official_string
1959,プラズマッドネス,digimon,exact_official_string
1960,デスディナー,digimon,exact_official_string
1961,ブランブルバイト,digimon,exact_official_string
1962,プラントゾーンクレイドル,digimon,exact_official_string
1963,チャージングストライク,digimon,exact_official_string
1964,ボルトブレイクノックダウン,digimon,exact_official_string
1965,ライトニングパイル,digimon,exact_official_string
1966,ターボスティンガー,digimon,exact_official_string
1967,ベアバスター,digimon,exact_official_string
1968,駆駆裂空斬（くるくるれっくうざん）,digimon,exact_official_string
1969,獣牙乱撃（じゅうがらんげき）,digimon,exact_official_string
1970,真空カマイタチ,digimon,exact_official_string
1971,ハザードブレス,digimon,exact_official_string
1972,ムーンナイトボム,digimon,exact_official_string
1973,ティアーアロー,digimon,exact_official_string
1974,ムーンナイトキック,digimon,exact_official_string
1975,ヘドロ,digimon,exact_official_string
1976,シェイキングパルス,digimon,exact_official_string
1977,ジャスティスブリット,digimon,exact_official_string
1978,アンブッシュクランチ,digimon,exact_official_string
1979,サンダーオブキング,digimon,exact_official_string
1980,クリティカルストライク,digimon,exact_official_string
1981,焔玉（ほむらだま）,digimon,exact_official_string
1982,邪炎龍（じゃえんりゅう),digimon,exact_official_string
1983,絶対零度パンチ,digimon,exact_official_string
1984,アイスクルロッド,digimon,exact_official_string
1985,骨骨ブーメラン,digimon,exact_official_string
1986,バーニングフィスト,digimon,exact_official_string
1987,ジャイロブレイク,digimon,exact_official_string
1988,トゥインクルビーム,digimon,exact_official_string
1989,切り捨て御免,digimon,exact_official_string
1990,ダークサイドクェイク,digimon,exact_official_string
1991,肉球パンチ,digimon,exact_official_string
1992,ネコクロー,digimon,exact_official_string
1993,マッドネスブローチ,digimon,exact_official_string
1994,スラップアンドリップ,digimon,exact_official_string
1995,スパイラルクロー,digimon,exact_official_string
1996,苦無羽（くないばね）,digimon,exact_official_string
1997,サウザンドビーク,digimon,exact_official_string
1998,スパークブレイド,digimon,exact_official_string
1999,エアーナイフ,digimon,exact_official_string
2000,フレイムヒット,digimon,exact_official_string
2001,フレイムタワー,digimon,exact_official_string
2002,ヘリウムボム,digimon,exact_official_string
2003,ツェッペリンエクスプロージョン,digimon,exact_official_string
2004,レアメタルウンチ,digimon,exact_official_string
2005,デッドリースティング,digimon,exact_official_string
2006,キャプテンキャノン,digimon,exact_official_string
2007,デスクラッシュ,digimon,exact_official_string
2008,イビルハリケーン,digimon,exact_official_string
2009,スナイプスティール,digimon,exact_official_string
2010,ブラストコフィン,digimon,exact_official_string
2011,フレイムダイブ,digimon,exact_official_string
2012,ファイラクロー,digimon,exact_official_string
2013,ファイラボム,digimon,exact_official_string
2014,スノーパンチ,digimon,exact_official_string
2015,スナイプスティング,digimon,exact_official_string
2016,トゥインクルシュート,digimon,exact_official_string
2017,ミッドナイトファンタジア,digimon,exact_official_string
2018,怒髪天（どはつてん）,digimon,exact_official_string
2019,ヘルズハンド,digimon,exact_official_string
2020,デスチャーム,digimon,exact_official_string
2021,フィフクロス,digimon,exact_official_string
2022,ティーンブレイド,digimon,exact_official_string
2023,バーンフレイム,digimon,exact_official_string
2024,ドラグレスパイカー,digimon,exact_official_string
2025,メテオウィング,digimon,exact_official_string
2026,ニセドリルスピン,digimon,exact_official_string
2027,ウンチ,digimon,exact_official_string
2028,ウンチダンク,digimon,exact_official_string
2029,ビッグダーツ,digimon,exact_official_string
2030,ギャロップホール,digimon,exact_official_string
2031,ナイトランサー,digimon,exact_official_string
2032,キャノンボール,digimon,exact_official_string
2033,パワーメタル,digimon,exact_official_string
2034,ドリルスピン,digimon,exact_official_string
2035,クラッシャーボーン,digimon,exact_official_string
2036,トブトブフェニックス,digimon,exact_official_string
2037,グルグルファイト,digimon,exact_official_string
2038,ジステン・ハウリング,digimon,exact_official_string
2039,ウルトラかみつく,digimon,exact_official_string
2040,スティンガー・ポレーション,digimon,exact_official_string
2041,シェルファランクス,digimon,exact_official_string
2042,巌兎烈斗（ガントレット）,digimon,exact_official_string
2043,トリプレックスフォース,digimon,exact_official_string
2044,スカルファング,digimon,exact_official_string
2045,デスクロウ,digimon,exact_official_string
2046,クリムゾンネイル,digimon,exact_official_string
2047,メタルキャスト,digimon,exact_official_string
2048,キャッツ・アイ,digimon,exact_official_string
2049,ファイアーブレス,digimon,exact_official_string
2050,メガダッシュインパクト,digimon,exact_official_string
2051,デストラクションロアー,digimon,exact_official_string
2052,グレートウェイト,digimon,exact_official_string
2053,ハイパーキャノン,digimon,exact_official_string
2054,ラ・ピュセル,digimon,exact_official_string
2055,バテーム・デ・アムール,digimon,exact_official_string
2056,パンツァーナックル,digimon,exact_official_string
2057,電撃ハグハグスニーカー,digimon,exact_official_string
2058,トンガリヘッド,digimon,exact_official_string
2059,アンニャセレナーデ,digimon,exact_official_string
2060,ドレッドファイア,digimon,exact_official_string
2061,クリスタルクラウド,digimon,exact_official_string
2062,ネクロマジック,digimon,exact_official_string
2063,ブラックセーバー,digimon,exact_official_string
2064,Road T(w)o Decade,digimon,exact_official_string
2065,ヴァンシオン,digimon,exact_official_string
2066,シャドウ・シックル,digimon,exact_official_string
2067,ストライクファング,digimon,exact_official_string
2068,スパイキングフィニッシュ,digimon,exact_official_string
2069,ジャングルパンチ,digimon,exact_official_string
2070,ラスターショット,digimon,exact_official_string
2071,ミッキーバレット,digimon,exact_official_string
2072,ブレスファイア,digimon,exact_official_string
2073,グランドシスタークルス,digimon,exact_official_string
2074,ホーンインパルス,digimon,exact_official_string
2075,フリーデスフォール,digimon,exact_official_string
2076,キルミー,digimon,exact_official_string
2077,デスビハインド,digimon,exact_official_string
2078,スカウターモノアイ,digimon,exact_official_string
2079,ヴァリアブルダーツ,digimon,exact_official_string
2080,サンシャインビーム,digimon,exact_official_string
2081,スマイリービンタ,digimon,exact_official_string
2082,カクタステイル,digimon,exact_official_string
2083,サンダーボール,digimon,exact_official_string
2084,スティッカーブレイド,digimon,exact_official_string
2085,ブラックマインド,digimon,exact_official_string
2086,スクイーズバイン,digimon,exact_official_string
2087,ハイパーヒート,digimon,exact_official_string
2088,パワーアタック,digimon,exact_official_string
2089,ドリームダスト,digimon,exact_official_string
2090,カース・クリムゾン,digimon,exact_official_string
2091,ゴーレムパンチ,digimon,exact_official_string
2092,ペトラファイアー,digimon,exact_official_string
2093,コウガ流影分身,digimon,exact_official_string
2094,グリーンフレアブレス,digimon,exact_official_string
2095,ストライクボマー,digimon,exact_official_string
2096,ジ・シュルネン-Ⅱ,digimon,exact_official_string
2097,ブルーフレアブレス,digimon,exact_official_string
2098,ハンティングキャノン,digimon,exact_official_string
2099,ハイパースメル,digimon,exact_official_string
2100,デビルバッシング,digimon,exact_official_string
2101,クロノブレーカー,digimon,exact_official_string
2102,カオスファイアー,digimon,exact_official_string
2103,当身返し,digimon,exact_official_string
2104,データクラッシャー,digimon,exact_official_string
2105,棒陣破（ぼうじんは）,digimon,exact_official_string
2106,徹甲刃（てっこうじん）,digimon,exact_official_string
2107,鬼炎弾（きえんだん）,digimon,exact_official_string
2108,逆撃炎弾（ぎゃくげきえんだん）,digimon,exact_official_string
2109,銀角突貫（ぎんかくとっかん）,digimon,exact_official_string
2110,金銀雷鳴撃（きんぎんらいめいげき）,digimon,exact_official_string
2111,鬼爆葬（きばくそう）,digimon,exact_official_string
2112,怒気怒鬼怒灸（ドキドキドキューン）,digimon,exact_official_string
2113,雷光鬼蹴（らいこうきしゅう）,digimon,exact_official_string
2114,鬼火玉（おにびだま）,digimon,exact_official_string
2115,狐炎龍（こえんりゅう）,digimon,exact_official_string
2116,リトルペッカ－,digimon,exact_official_string
2117,ＤＪシューター,digimon,exact_official_string
2118,ガワッパンチ,digimon,exact_official_string
2119,ガワッパラッパー,digimon,exact_official_string
2120,シェルズアタック,digimon,exact_official_string
2121,メガブラスター,digimon,exact_official_string
2122,ラクガキロケット,digimon,exact_official_string
2123,オメカキック,digimon,exact_official_string
2124,海鳴墨銃（かいめいぼくじゅう）,digimon,exact_official_string
2125,ヘブンズナックル,digimon,exact_official_string
2126,ツインネプチューン,digimon,exact_official_string
2127,ストロングクランチ,digimon,exact_official_string
2128,エクスレイザー,digimon,exact_official_string
2129,スピニングニードル,digimon,exact_official_string
2130,ブランチドレイン,digimon,exact_official_string
2131,デストロイドボイス,digimon,exact_official_string
2132,クラブアーム,digimon,exact_official_string
2133,バルルーナゲイル,digimon,exact_official_string
2134,アクエリープレッシャー,digimon,exact_official_string
2135,ナイトメアショック,digimon,exact_official_string
2136,ハープーンバルカン,digimon,exact_official_string
2137,イガ流手裏剣投げ,digimon,exact_official_string
2138,メガトンプレス,digimon,exact_official_string
2139,テイルハンマー,digimon,exact_official_string
2140,グライドホーン,digimon,exact_official_string
2141,ブラストレーザー,digimon,exact_official_string
2142,スカーレッドアイ,digimon,exact_official_string
2143,アイスボールボム,digimon,exact_official_string
2144,アトラクトエコー,digimon,exact_official_string
2145,アイアントラスト,digimon,exact_official_string
2146,スタンビートブロウ,digimon,exact_official_string
2147,ネバネバネット,digimon,exact_official_string
2148,シルクスレッド,digimon,exact_official_string
2149,ダブルタイフーン,digimon,exact_official_string
2150,狐変虚（こへんきょ）,digimon,exact_official_string
2151,狐葉楔（こようせつ）,digimon,exact_official_string
2152,レオクロー,digimon,exact_official_string
2153,クリティカルバイト,digimon,exact_official_string
2154,ルナクロー,digimon,exact_official_string
2155,ティアーシュート,digimon,exact_official_string
2156,ロップイヤーリップル,digimon,exact_official_string
2157,グランドクロス,digimon,exact_official_string
2158,兜返し,digimon,exact_official_string
2159,居合刃（いあいじん）,digimon,exact_official_string
2160,ナッツシュート,digimon,exact_official_string
2161,ララスクリュー,digimon,exact_official_string
2162,シング・ア・ソング,digimon,exact_official_string
2163,キュアーリキュール,digimon,exact_official_string
2164,レトリバーク,digimon,exact_official_string
2165,リトルブリザード,digimon,exact_official_string
2166,クラックバイト,digimon,exact_official_string
2167,トロピカルビーク,digimon,exact_official_string
2168,ポイズン・ス・マッシュ,digimon,exact_official_string
2169,逃げ足猛ダッシュ,digimon,exact_official_string
2170,ポーンスピアー,digimon,exact_official_string
2171,ポーンバックラー,digimon,exact_official_string
2172,ピラミッドフォーメーション,digimon,exact_official_string
2173,ビークペッカー,digimon,exact_official_string
2174,フェザースラッシュ,digimon,exact_official_string
2175,無限ビンタ,digimon,exact_official_string
2176,小熊正拳突き,digimon,exact_official_string
2177,アレルギーシャワー,digimon,exact_official_string
2178,ブンブンパンチ,digimon,exact_official_string
2179,ブイモンヘッド,digimon,exact_official_string
2180,ギアスティンガー,digimon,exact_official_string
2181,８８コール（ハチハチコール）,digimon,exact_official_string
2182,ファルコラッシュ,digimon,exact_official_string
2183,エビルスノア,digimon,exact_official_string
2184,ユーカリクロー,digimon,exact_official_string
2185,マジカルファイアー,digimon,exact_official_string
2186,ピコダーツ,digimon,exact_official_string
2187,フィフスラッシュ,digimon,exact_official_string
2188,ティーンラム,digimon,exact_official_string
2189,エアショット,digimon,exact_official_string
2190,ハネビンタ,digimon,exact_official_string
2191,逃げ足ダッシュ,digimon,exact_official_string
2192,たぬきねいり,digimon,exact_official_string
2193,ニセハカセボウ,digimon,exact_official_string
2194,ニセハカセボー,digimon,exact_official_string
2195,ダッシュメタル,digimon,exact_official_string
2196,メタルキャノン,digimon,exact_official_string
2197,ベビーブレス,digimon,exact_official_string
2198,テイルスマッシュ,digimon,exact_official_string
2199,アイオブナイトメア,digimon,exact_official_string
2200,アンデッドファング,digimon,exact_official_string
2201,プチサンダー,digimon,exact_official_string
2202,スピードナイトメア,digimon,exact_official_string
2203,ナイトメアパンデミック,digimon,exact_official_string
2204,フェアリーパウダー,digimon,exact_official_string
2205,ピーターモンシンドローム,digimon,exact_official_string
2206,バッドメッセージ,digimon,exact_official_string
2207,チーズ爆弾（ボム）,digimon,exact_official_string
2208,シャイニーリング,digimon,exact_official_string
2209,トゥエンティダイブ,digimon,exact_official_string
2210,スノーゴブボルト,digimon,exact_official_string
2211,スラッシュフィン,digimon,exact_official_string
2212,ブラインピストル,digimon,exact_official_string
2213,ウォータースクリュー,digimon,exact_official_string
2214,シャーマハンマー,digimon,exact_official_string
2215,ディバインピース,digimon,exact_official_string
2216,プロテクトウェーブ,digimon,exact_official_string
2217,カワフルスパーク,digimon,exact_official_string
2218,ハデハデホーン,digimon,exact_official_string
2219,原色の舞い,digimon,exact_official_string
2220,コロナックル,digimon,exact_official_string
2221,コロナフレイム,digimon,exact_official_string
2222,プチプロミネンス,digimon,exact_official_string
2223,Ｍ１６アサシン,digimon,exact_official_string
2224,ＤＣＤボム,digimon,exact_official_string
2225,ゴブリストライク,digimon,exact_official_string
2226,サンダーコテ,digimon,exact_official_string
2227,ファイヤーメン,digimon,exact_official_string
2228,スクープスマッシュ,digimon,exact_official_string
2229,ビートルラリアット,digimon,exact_official_string
2230,ミスチバスフープ,digimon,exact_official_string
2231,ベビースリング,digimon,exact_official_string
2232,エレクトリックスレッド,digimon,exact_official_string
2233,ボンファイア,digimon,exact_official_string
2234,スパイラルエッジ,digimon,exact_official_string
2235,ポインタ・アロー,digimon,exact_official_string
2236,メットタックル,digimon,exact_official_string
2237,コーラガード,digimon,exact_official_string
2238,ローリングアッパー,digimon,exact_official_string
2239,ダブルバックハンド,digimon,exact_official_string
2240,ガオラッシュ,digimon,exact_official_string
2241,ボイルドバブル,digimon,exact_official_string
2242,ジャミングサンダー,digimon,exact_official_string
2243,スパークリングサンダー,digimon,exact_official_string
2244,フレッシュシュリンプ,digimon,exact_official_string
2245,ホットカツレツ,digimon,exact_official_string
2246,サモン,digimon,exact_official_string
2247,ネメシスアイビー,digimon,exact_official_string
2248,スクラッチビート,digimon,exact_official_string
2249,ローリングストーン,digimon,exact_official_string
2250,ソウルアブソープション,digimon,exact_official_string
2251,イレイズシックル,digimon,exact_official_string
2252,ハカセボウ,digimon,exact_official_string
2253,ハカセボー,digimon,exact_official_string
2254,スマイルファング,digimon,exact_official_string
2255,伸縮性のある泡,digimon,exact_official_string
2256,パインコーン,digimon,exact_official_string
2257,ミサイルクラッシュ,digimon,exact_official_string
2258,ポロロブリーズ,digimon,exact_official_string
2259,殺生石,digimon,exact_official_string
2260,ホットガス,digimon,exact_official_string
2261,チックリット,digimon,exact_official_string
2262,シッポビンタ,digimon,exact_official_string
2263,小さな火炎弾,digimon,exact_official_string
2264,空気の泡,digimon,exact_official_string
2265,シャボンフラワー,digimon,exact_official_string
2266,ピリピリスパーク,digimon,exact_official_string
2267,ドクトゲトゲ,digimon,exact_official_string
2268,毒の泡,digimon,exact_official_string
2269,フォックステイル,digimon,exact_official_string
2270,メタルドロップ,digimon,exact_official_string
2271,ネイルスクラッチ,digimon,exact_official_string
2272,ダブルボブル,digimon,exact_official_string
2273,フォームシャワー,digimon,exact_official_string
2274,ホップアタック,digimon,exact_official_string
2275,ツゥーモ,digimon,exact_official_string
2276,サクサク,digimon,exact_official_string
2277,メタルストロー,digimon,exact_official_string
2278,エンジェルリング,digimon,exact_official_string
2279,しっぽスイング,digimon,exact_official_string
2280,ホットバイト,digimon,exact_official_string
2281,ハウリングヘルツ,digimon,exact_official_string
2282,ショックシャウト,digimon,exact_official_string
2283,変身,digimon,exact_official_string
2284,スモーク,digimon,exact_official_string
2285,バチバチバッチン,digimon,exact_official_string
2286,ヘアミスト,digimon,exact_official_string
2287,フワーフェザー,digimon,exact_official_string
2288,小さな鉄のトゲ,digimon,exact_official_string
2289,エンジェルダスト,digimon,exact_official_string
2290,熱い吐息,digimon,exact_official_string
2291,シャボンの泡,digimon,exact_official_string
2292,パフバルーン,digimon,exact_official_string
2293,シードクラッカー,digimon,exact_official_string
2294,小さな鉄粒,digimon,exact_official_string
2295,ジャミングパウダー,digimon,exact_official_string
2296,熱気を帯びた泡,digimon,exact_official_string
2297,サックリ,digimon,exact_official_string
2298,グレアーアイ,digimon,exact_official_string
2299,ディープサーチ,appmon,exact_official_string
2300,ガッチクロー,appmon,exact_official_string
2301,コネクトライン,appmon,exact_official_string
2302,ノイジーコーリング,appmon,exact_official_string
2303,メールダーツ,appmon,exact_official_string
2304,トラブルポスト,appmon,exact_official_string
2305,ツイボム,appmon,exact_official_string
2306,イイネラッシュ,appmon,exact_official_string
2307,バベルシャベル,appmon,exact_official_string
2308,バベルダマル,appmon,exact_official_string
2309,アドリサーチ,appmon,exact_official_string
2310,アドデリート,appmon,exact_official_string
2311,ポストレビュー,appmon,exact_official_string
2312,最悪の評価,appmon,exact_official_string
2313,クイックセットアップ,appmon,exact_official_string
2314,ピーキーセッティング,appmon,exact_official_string
2315,メッセストリームアタック,appmon,exact_official_string
2316,コトダマレイン,appmon,exact_official_string
2317,イドバタペーパー,appmon,exact_official_string
2318,コッソリワーク,appmon,exact_official_string
2319,ロケットバースト,appmon,exact_official_string
2320,オーバードブースト,appmon,exact_official_string
2321,ナビゲーションアロー,appmon,exact_official_string
2322,ショックアタックマーカー,appmon,exact_official_string
2323,ホーミングインパクト,appmon,exact_official_string
2324,ラプターウィング,appmon,exact_official_string
2325,スイッチングレール,appmon,exact_official_string
2326,トレイルスラム,appmon,exact_official_string
2327,プチプチウェザー,appmon,exact_official_string
2328,グズグズウェザー,appmon,exact_official_string
2329,ぐるぐるパニック,appmon,exact_official_string
2330,スピンディフレクション,appmon,exact_official_string
2331,グランドオープン！,appmon,exact_official_string
2332,スケアリーサービス,appmon,exact_official_string
