dm_technique_id,emerald_runtime_move_id,name_ja,owner_count,direct_profile_mention_count,evidence_signals,type,type_status,category,power,accuracy,pp,effect,effect_argument,effect_status,target,priority,makes_contact,derivation_version
2317,3251,イドバタペーパー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2318,3252,コッソリワーク,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2319,3253,ロケットバースト,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=4:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:バースト:name:+3 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,82,95,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2320,3254,オーバードブースト,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=5 ; status_evidence:name=5:context=0:strong=0 ; category:status:direct_evidence ; effect:speed_boost:owner_profile_speed ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_STATUS,0,0,15,EFFECT_STAT_CHANGE,".additionalEffects = ADDITIONAL_EFFECTS({
            .moveEffect = STAT_CHANGE_EFFECT_PLUS,
            .speed = 2,
        }),",resolved_speed_boost_owner_profile_evidence,TARGET_USER,0,false,profile-derived-v1
2321,3255,ナビゲーションアロー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2322,3256,ショックアタックマーカー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2323,3257,ホーミングインパクト,1,0,type_owner_context:TYPE_FLYING:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:67.0>58.0 ; power:インパクト:name:+2 ; accuracy:explicit_tracking_or_sure_hit:100 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_FLYING,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,72,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2324,3258,ラプターウィング,1,0,type:TYPE_FLYING:ウィング:name:+6 ; type_choice:TYPE_FLYING:6 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:67.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_FLYING,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2325,3259,スイッチングレール,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2326,3260,トレイルスラム,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2327,3261,プチプチウェザー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; power:プチ:name:-6 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,27,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2328,3262,グズグズウェザー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2329,3263,ぐるぐるパニック,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2330,3264,スピンディフレクション,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2331,3265,グランドオープン！,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; power:グランド:name:+2 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2332,3266,スケアリーサービス,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2333,3267,ゴーガイニュース,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2334,3268,ショーゲキニュース,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2335,3269,フィンガーポインター,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2336,3270,チュートリアライズ,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2337,3271,ソウルシャウト,1,0,type:TYPE_GHOST:ソウル:name:+6 ; type_choice:TYPE_GHOST:6 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:76.0>67.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_GHOST,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2338,3272,ジッキョークライシス,1,0,type_owner_context:TYPE_GHOST:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:76.0>67.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_GHOST,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2339,3273,キリングシャッター,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:67.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2340,3274,スパイフォーカス,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:67.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2341,3275,アブソープインタビュー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:67.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2342,3276,スラックマイク,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:67.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2343,3277,カウントレーザー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=4:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2344,3278,ディバイドアーム,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:76.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2345,3279,ダストハント,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:76.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2346,3280,トラッシュボム,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=4:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2347,3281,キャプチャーミラー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; power:プチ:name:-3 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,42,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2348,3282,ミラーズリベンジ,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2349,3283,ブラインドフラッシュ,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=4:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2350,3284,シャイニングボディ,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:76.0>72.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2351,3285,アラームホールド,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2352,3286,ミニッツスピアー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; power:ミニ:name:-2 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,47,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2353,3287,オペレートログ,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:67.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2354,3288,ロストダイアリー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:67.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2355,3289,スティールプラン,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2356,3290,ミスティックホリデー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2357,3291,ウェーブアタック,1,0,type:TYPE_WATER:ウェーブ:name:+6 ; type_choice:TYPE_WATER:6 ; category_scores:physical=0:special=4:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_WATER,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,77,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2358,3292,イージーソナー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:94.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,77,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2359,3293,ジャムジャムペイン,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:67.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2360,3294,スプリーシグナル,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:67.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2361,3295,フレイムウォール,1,0,type:TYPE_FIRE:フレイム:name:+6 ; type_choice:TYPE_FIRE:6 ; category_scores:physical=0:special=4:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_FIRE,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2362,3296,オールマイティガード,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=5 ; status_evidence:name=5:context=0:strong=0 ; category:status:direct_evidence ; effect:protect ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_STATUS,0,0,15,EFFECT_PROTECT,".argument = { .protectMethod = PROTECT_NORMAL },",resolved_protect_name_evidence,TARGET_USER,4,false,profile-derived-v1
2363,3297,ヴァンキッシュクロー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=4:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,true,profile-derived-v1
2364,3298,ストレンジハック,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:67.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2365,3299,エレクトリックチャージ,1,0,type:TYPE_ELECTRIC:エレクトリック:name:+6 ; type_choice:TYPE_ELECTRIC:6 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:76.0>72.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_ELECTRIC,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2366,3300,クラップスパーク,1,0,type:TYPE_ELECTRIC:スパーク:name:+6 ; type_choice:TYPE_ELECTRIC:6 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:76.0>72.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_ELECTRIC,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2367,3301,ペコペコハンマー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=4:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,true,profile-derived-v1
2368,3302,ペコスマッシュ,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:76.0>67.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2369,3303,ポコポコブロウ,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:85.0>=67.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,72,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2370,3304,ポコメルタ,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:85.0>=67.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,72,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2371,3305,コピー＆ペースト,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:67.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2372,3306,チープイミテーション,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:67.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2373,3307,セービングバブル,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:67.0>=67.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
