species_id,source_kind,source_id,name_ja,level_or_grade,official_type,official_attribute,base_hp,base_attack,base_defense,base_speed,base_sp_attack,base_sp_defense,battle_type_1,battle_type_2,catch_rate,exp_yield,growth_rate,ability_1,ability_2,ability_hidden,height,weight,evolution_status,graphics_status,cry_status,runtime_status
1182,digimon,muchomon,ムーチョモン,成長期,鳥型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1183,digimon,mushmon,マッシュモン,成長期,植物型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1184,digimon,bokomon,ボコモン,成長期,突然変異型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1185,digimon,paunchessmon-white,ポーンチェスモン（白）,成長期,パペット型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1186,digimon,paunchessmon,ポーンチェスモン（黒）,成長期,パペット型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1187,digimon,hawkmon,ホークモン,成長期,鳥型,フリー,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1188,digimon,penmon,ペンモン,成長期,鳥型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1189,digimon,betamon,ベタモン,成長期,両生類型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1190,digimon,bearmon,ベアモン,成長期,獣型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1191,digimon,plotmon,プロットモン,成長期,哺乳類型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1192,digimon,floramon,フローラモン,成長期,植物型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1193,digimon,v-mon,ブイモン,成長期,小竜型,フリー,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1194,digimon,funbeemon,ファンビーモン,成長期,昆虫型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1195,digimon,falcomon,ファルコモン,成長期,鳥型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1196,digimon,phascomon,ファスコモン,成長期,魔獣型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1197,digimon,piyomon,ピヨモン,成長期,ヒナ鳥型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1198,digimon,picodevimon,ピコデビモン,成長期,小悪魔型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1199,digimon,palmon,パルモン,成長期,植物型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1200,digimon,huckmon,ハックモン,成長期,小竜型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1201,digimon,patamon,パタモン,成長期,哺乳類型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1202,digimon,hagurumon,ハグルモン,成長期,マシーン型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1203,digimon,bakumon,バクモン,成長期,聖獣型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1204,digimon,neamon,ネーモン,成長期,獣型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1205,digimon,niseagumonhakase,ニセアグモン博士,成長期,恐竜型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1206,digimon,dorumon,ドルモン,成長期,獣型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1207,digimon,dracomon,ドラコモン,成長期,竜型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1208,digimon,dracumon,ドラクモン,成長期,アンデッド型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1209,digimon,toyagumon,トイアグモン,成長期,パペット型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1210,digimon,tentomon,テントモン,成長期,昆虫型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1211,digimon,terriermon,テリアモン,成長期,獣型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1212,digimon,tinkermon,ティンカーモン,成長期,妖精型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1213,digimon,tukaimon,ツカイモン,成長期,哺乳類型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1214,digimon,tyumon,チューモン,成長期,獣型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1215,digimon,solarmon,ソーラーモン,成長期,マシーン型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1216,digimon,zubamon,ズバモン,成長期,武器型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1217,digimon,snowgoburimon,スノーゴブリモン,成長期,鬼人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1218,digimon,swimmon,スイムモン,成長期,熱帯魚型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1219,digimon,shakomon,シャコモン,成長期,甲殻類型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1220,digimon,shamamon,シャーマモン,成長期,鬼人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1221,digimon,sistermonblanc,シスタモン ブラン,成長期,パペット型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1222,digimon,psychemon,サイケモン,成長期,爬虫類型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1223,digimon,coronamon,コロナモン,成長期,獣型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1224,digimon,commandramon,コマンドラモン,成長期,サイボーグ型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1225,digimon,gomamon,ゴマモン,成長期,海獣型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1226,digimon,goburimon,ゴブリモン,成長期,鬼人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1227,digimon,kotemon,コテモン,成長期,爬虫類型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1228,digimon,gottsumon,ゴツモン,成長期,鉱石型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1229,digimon,kokuwamon,コクワモン,成長期,マシーン型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1230,digimon,kokabuterimon,コカブテリモン,成長期,昆虫型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1231,digimon,koemon,コエモン,成長期,獣型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1232,digimon,keramon,ケラモン,成長期,種族不明,不明,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1233,digimon,kunemon,クネモン,成長期,幼虫型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1234,digimon,kudamon,クダモン,成長期,聖獣型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1235,digimon,guilmon,ギルモン,成長期,爬虫類型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1236,digimon,candmon,キャンドモン,成長期,火炎型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1237,digimon,gizamon,ギザモン,成長期,水棲哺乳類型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1238,digimon,kamemon,カメモン,成長期,サイボーグ型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1239,digimon,gabumon,ガブモン,成長期,爬虫類型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1240,digimon,ganimon,ガニモン,成長期,甲殻類型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1241,digimon,gazimon,ガジモン,成長期,哺乳類型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1242,digimon,gaomon,ガオモン,成長期,獣型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1243,digimon,otamamon-red,オタマモン（赤）,成長期,両生類型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1244,digimon,otamamon,オタマモン,成長期,両生類型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1245,digimon,elecmon-violet,エレキモン（紫）,成長期,哺乳類型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1246,digimon,elecmon,エレキモン,成長期,哺乳類型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1247,digimon,ebiburgamon,エビバーガモン,成長期,食物型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1248,digimon,impmon,インプモン,成長期,小悪魔型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1249,digimon,alraumon,アルラウモン,成長期,植物型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1250,digimon,armadimon,アルマジモン,成長期,哺乳類型,フリー,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1251,digimon,arkadimon,アルカディモン,成長期,妖獣型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1252,digimon,agumonhakase,アグモン博士,成長期,恐竜型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1253,digimon,agumon-black,アグモン（黒）,成長期,爬虫類型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1254,digimon,agumon-2006,アグモン（２００６アニメ版）,成長期,恐竜型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1255,digimon,agumon,アグモン,成長期,爬虫類型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1256,digimon,wanyamon,ワニャモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1257,digimon,mochimon,モチモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1258,digimon,minomon,ミノモン,幼年期Ⅱ,幼虫型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1259,digimon,missimon,ミサイモン,幼年期Ⅱ,マシーン型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1260,digimon,poromon,ポロモン,幼年期Ⅱ,小鳥型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1261,digimon,pokomon,ポコモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1262,digimon,babydmon,ベビドモン,幼年期Ⅱ,幼竜型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1263,digimon,puroromon,プロロモン,幼年期Ⅱ,幼虫型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1264,digimon,frimon,フリモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1265,digimon,petimeramon,プチメラモン,幼年期Ⅱ,火炎型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1266,digimon,pukamon,プカモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1267,digimon,pyocomon,ピョコモン,幼年期Ⅱ,球根型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1268,digimon,pinamon,ピナモン,幼年期Ⅱ,ヒナ鳥型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1269,digimon,budmon,バドモン,幼年期Ⅱ,植物型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1270,digimon,pagumon,パグモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1271,digimon,nyaromon,ニャロモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1272,digimon,dorimon,ドリモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1273,digimon,tokomon,トコモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1274,digimon,tsumemon,ツメモン,幼年期Ⅱ,種族不明,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1275,digimon,tunomon,ツノモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1276,digimon,chocomon,チョコモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1277,digimon,chapmon,チャップモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1278,digimon,chibimon,チビモン,幼年期Ⅱ,幼竜型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1279,digimon,tanemon,タネモン,幼年期Ⅱ,球根型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1280,digimon,xiaomon,シャオモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1281,digimon,sakuttomon,サクットモン,幼年期Ⅱ,武器型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1282,digimon,koromon,コロモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1283,digimon,gummymon,グミモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1284,digimon,kyokyomon,キョキョモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1285,digimon,cupimon,キュピモン,幼年期Ⅱ,小天使型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1286,digimon,kyaromon,キャロモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1287,digimon,gigimon,ギギモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1288,digimon,capromon,カプリモン,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1289,digimon,upamon,ウパモン,幼年期Ⅱ,両生類型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1290,digimon,relemon,レレモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1291,digimon,leafmon,リーフモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1292,digimon,yuramon,ユラモン,幼年期Ⅰ,種子型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1293,digimon,yukimibotamon,ユキミボタモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1294,digimon,mokumon,モクモン,幼年期Ⅰ,スモーク型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1295,digimon,poyomon,ポヨモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1296,digimon,bommon,ボムモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1297,digimon,popomon,ポポモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1298,digimon,botamon,ボタモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1299,digimon,puwamon,プワモン,幼年期Ⅰ,ヒナ鳥型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1300,digimon,pururumon,プルルモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1301,digimon,pupumon,ププモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1302,digimon,fufumon,フフモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1303,digimon,punimon,プニモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1304,digimon,puttimon,プットモン,幼年期Ⅰ,小天使型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1305,digimon,petitmon,プチモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1306,digimon,pitchmon,ピチモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1307,digimon,pafumon,パフモン,幼年期Ⅰ,精霊型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1308,digimon,bubbmon,バブモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1309,digimon,paomon,パオモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1310,digimon,nyokimon,ニョキモン,幼年期Ⅰ,種子型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1311,digimon,dodomon,ドドモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1312,digimon,tsubumon,ツブモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1313,digimon,choromon,チョロモン,幼年期Ⅰ,マシーン型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1314,digimon,chicomon,チコモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1315,digimon,zerimon,ゼリモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1316,digimon,zurumon,ズルモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1317,digimon,jyarimon,ジャリモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1318,digimon,sakumon,サクモン,幼年期Ⅰ,武器型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1319,digimon,cocomon,ココモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1320,digimon,kuramon,クラモン,幼年期Ⅰ,種族不明,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1321,appmon,appmon_001,ガッチモン,並,検索,ソーシャル,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1322,appmon,appmon_002,コールモン,並,電話,ソーシャル,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1323,appmon,appmon_003,メールモン,並,メール,ソーシャル,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1324,appmon,appmon_004,ツブモン,並,つぶやき,ソーシャル,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1325,appmon,appmon_005,ゲンゴーモン,並,翻訳,ソーシャル,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1326,appmon,appmon_006,アドモン,並,アドレス帳,ソーシャル,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1327,appmon,appmon_007,レビューモン,並,口コミ,ソーシャル,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
1328,appmon,appmon_008,セットモン,並,設定,ソーシャル,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
