kind,id,source_id,name_ja,unicode_codepoints,current_limit,over_limit
technique,1659,,"デッドスクリーム",8,16,false
technique,1660,,"覇王両断剣",5,16,false
technique,1661,,"オーロラブラスター",9,16,false
technique,1662,,"ダークプロミネンス",9,16,false
technique,1663,,"ハイパームゲンキャノン",11,16,false
technique,1664,,"カオスクラッシャー",9,16,false
technique,1665,,"スーパージェノサイドアタック",14,16,false
technique,1666,,"デモンズディザスター",10,16,false
technique,1667,,"ジュデッカプリズン",9,16,false
technique,1668,,"燐火斬（りんかざん）",10,16,false
technique,1669,,"ガイアリアクター",8,16,false
technique,1670,,"燐火撃（りんかげき）",10,16,false
technique,1671,,"オールデリート",7,16,false
technique,1672,,"エデンズジャベリン",9,16,false
technique,1673,,"セフィロートクリスタル",11,16,false
technique,1674,,"コズミックレイ",7,16,false
technique,1675,,"オーラーティオ・グランディオロクア",17,16,true
technique,1676,,"カテドラール",6,16,false
technique,1677,,"グラドゥス",5,16,false
technique,1678,,"永世竜王刃（えいせいりゅうおうじん）",18,16,true
technique,1679,,"黄鎧（おうがい）",8,16,false
technique,1680,,"ラプラスの魔",6,16,false
technique,1681,,"エルダーサイン",7,16,false
technique,1682,,"フリージングブリザード",11,16,false
technique,1683,,"グレートスノープロー",10,16,false
technique,1684,,"グレイト・メイルストローム",13,16,false
technique,1685,,"クリスタルビロー",8,16,false
technique,1686,,"アトミックボンバー",9,16,false
technique,1687,,"スーパーノヴァ",7,16,false
technique,1688,,"カラミティサンダー",9,16,false
technique,1689,,"テラブラスター",7,16,false
technique,1690,,"エペイオスギミック",9,16,false
technique,1691,,"サプライズキャノン",9,16,false
technique,1692,,"ダークブラスト",7,16,false
technique,1693,,"ネクロエクリプス",8,16,false
technique,1694,,"ガイアトルネード",8,16,false
technique,1695,,"オメガバースト",7,16,false
technique,1696,,"シャープネスクレイモア",11,16,false
technique,1697,,"アブソリュート・ゼロ",10,16,false
technique,1698,,"ストームゲイザー",8,16,false
technique,1699,,"レインボーシンフォニー",11,16,false
technique,1700,,"ゴールデンロード",8,16,false
technique,1701,,"メテオアースクエイク",10,16,false
technique,1702,,"ジャイアントニッパー",10,16,false
technique,1703,,"アヴァロンズゲート",9,16,false
technique,1704,,"ペンドラゴンズグローリー",12,16,false
technique,1705,,"ドラゴニックインパクト",11,16,false
technique,1706,,"ピンポイントウェポンワークス",14,16,false
technique,1707,,"アプロプリエートワークス",12,16,false
technique,1708,,"ボンバーアート",7,16,false
technique,1709,,"ガイアフォース",7,16,false
technique,1710,,"ブレイブトルネード",9,16,false
technique,1711,,"ヴェノムインフューズ",10,16,false
technique,1712,,"ヒーリングセラピー",9,16,false
technique,1713,,"ＬＯＶＥＹＯＵ",7,16,false
technique,1714,,"ピースファンタジア",9,16,false
technique,1715,,"パージシャイン",7,16,false
technique,1716,,"オーロラアンジュレーション",13,16,false
technique,1717,,"フェンリルソード",8,16,false
technique,1718,,"アウルヴァンディルの矢",11,16,false
technique,1719,,"アークティックブリザード",12,16,false
technique,1720,,"ミョルニル",5,16,false
technique,1721,,"パワーウォーター",8,16,false
technique,1722,,"ブレイズパワー",7,16,false
technique,1723,,"テラハイドロブレス",9,16,false
technique,1724,,"シャインブレイカー",9,16,false
technique,1725,,"オメガブレード",7,16,false
technique,1726,,"クリスタルの破片",8,16,false
technique,1727,,"巨大なクリスタル",8,16,false
technique,1728,,"自己修復",4,16,false
technique,1729,,"究極戦刃王竜剣",7,16,false
technique,1730,,"聖剣グレイダルファー",10,16,false
technique,1731,,"デジタライズ・オブ・ソウル",13,16,false
technique,1732,,"アルティメットブラスト",11,16,false
technique,1733,,"アルティメットクエイク",11,16,false
technique,1734,,"テラバイトディザスター",11,16,false
technique,1735,,"ディストーションライン",11,16,false
technique,1736,,"ブルートフォース",8,16,false
technique,1737,,"ソルブラスター",7,16,false
technique,1738,,"フォイボス・ブロウ",9,16,false
technique,1739,,"アロー・オブ・アポロ",10,16,false
technique,1740,,"暗黒(ダークネスゾーン)",12,16,false
technique,1741,,"ピラミッドパワー",8,16,false
technique,1742,,"アメミット",5,16,false
technique,1743,,"ブラックレイン",7,16,false
technique,1744,,"ミザリーバレットレイン",11,16,false
technique,1745,,"デストラクショントリッガー",13,16,false
technique,1746,,"ハートブレイクアタック",11,16,false
technique,1747,,"ダークストローム",8,16,false
technique,1748,,"イビルアイシクル",8,16,false
technique,1749,,"ストレンジミスト",8,16,false
technique,1750,,"パンドーラ・ダイアログ",11,16,false
technique,1751,,"エターナル・ニルヴァーナ",12,16,false
technique,1752,,"スチームボム",6,16,false
technique,1753,,"ホイールグラインダー",10,16,false
technique,1754,,"ボーリンストーム",8,16,false
technique,1755,,"ローダーモーニングスター",12,16,false
technique,1756,,"ダークネスウェーブ",9,16,false
technique,1757,,"プワゾン",4,16,false
technique,1758,,"ライトニングフィール",10,16,false
technique,1759,,"ルミナフラッシュ",8,16,false
technique,1760,,"デッド・オア・アライブ",11,16,false
technique,1761,,"ストロングフォールド",10,16,false
technique,1762,,"ルークガトリング",8,16,false
technique,1763,,"キャッスルウォール",9,16,false
technique,1764,,"ライラシャワー",7,16,false
technique,1765,,"ビューティースラップ",10,16,false
technique,1766,,"アン・ドゥ・ポラン",9,16,false
technique,1767,,"トライデントリボルバー",11,16,false
technique,1768,,"ライジングデストロイヤー",12,16,false
technique,1769,,"ソリッドストライク",9,16,false
technique,1770,,"ラブリーアタック",8,16,false
technique,1771,,"デスクラウド",6,16,false
technique,1772,,"ソウルプレデター",8,16,false
technique,1773,,"グレイブスクリーム",9,16,false
technique,1774,,"ヌークリアレーザー",9,16,false
technique,1775,,"ホーミングレーザー",9,16,false
technique,1776,,"エミットブレイド",8,16,false
technique,1777,,"ジェノサイドアタック",10,16,false
technique,1778,,"アルティメットスライサー",12,16,false
technique,1779,,"モデストリィスタン",9,16,false
technique,1780,,"ヴィモーハナ",6,16,false
technique,1781,,"コアダート",5,16,false
technique,1782,,"ブラストファイア",8,16,false
technique,1783,,"ギルティブラック",8,16,false
technique,1784,,"マメバイト１０００",9,16,false
technique,1785,,"メットラリアット",8,16,false
technique,1786,,"スネークバンデージ",9,16,false
technique,1787,,"ネクロフォビア",7,16,false
technique,1788,,"サウザンドアロー",8,16,false
technique,1789,,"武舞独繰",4,16,false
technique,1790,,"蝶絶喇叭蹴（ちょうぜつらっぱしゅう）",18,16,true
technique,1791,,"マスターファイアー",9,16,false
technique,1792,,"ヴェーダカ",5,16,false
technique,1793,,"ラウラヴァ",5,16,false
technique,1794,,"チャームプランダー",9,16,false
technique,1795,,"ノーザンクロスボンバー",11,16,false
technique,1796,,"ビックバン・ボイス",9,16,false
technique,1797,,"ビックバン・タックル",10,16,false
technique,1798,,"ヘブンズゲート",7,16,false
technique,1799,,"タイダルウェーブ",8,16,false
technique,1800,,"つっこみパンチ",7,16,false
technique,1801,,"コールドギャグ",7,16,false
technique,1802,,"悪魔のなげキッス",8,16,false
technique,1803,,"スパイラルフラワー",9,16,false
technique,1804,,"紅蓮獣王波（ぐれんじゅうおうは）",16,16,false
technique,1805,,"紅・獅子之舞（くれない・ししのまい）",18,16,true
technique,1806,,"清々之咆哮（せいせいのほうこう）",16,16,false
technique,1807,,"アイスファントム",8,16,false
technique,1808,,"コールドフレイム",8,16,false
technique,1809,,"ブラックスタチュー",9,16,false
technique,1810,,"デーモンズシャウト",9,16,false
technique,1811,,"ソウルチョッパー",8,16,false
technique,1812,,"ヒートウェーブ",7,16,false
technique,1813,,"ビットボム",5,16,false
technique,1814,,"ビッグスマイリーボマー",11,16,false
technique,1815,,"ビショップレーザー",9,16,false
technique,1816,,"ビショップクロス",8,16,false
technique,1817,,"マジカルスティック",9,16,false
technique,1818,,"成龍刃（せいりゅうじん）",12,16,false
technique,1819,,"縦横車（じゅうおうぐるま）",13,16,false
technique,1820,,"トリックオアトリート",10,16,false
technique,1821,,"アニマルネイル",7,16,false
technique,1822,,"ストライクフィッシング",11,16,false
technique,1823,,"ソニックデストロイヤー",11,16,false
technique,1824,,"マッドポンプ",6,16,false
technique,1825,,"オクタゴンアタック",9,16,false
technique,1826,,"ヘルタースケルター",9,16,false
technique,1827,,"ヴァンパイアダンス",9,16,false
technique,1828,,"ヴァフニジュヴァーラ",10,16,false
technique,1829,,"エスグリーマ",6,16,false
technique,1830,,"デスペラードブラスター",11,16,false
technique,1831,,"ギルティクロウ",7,16,false
technique,1832,,"プラグボム",5,16,false
technique,1833,,"ベルセルクソード",8,16,false
technique,1834,,"メタルメテオ",6,16,false
technique,1835,,"ブラッディータワー",9,16,false
technique,1836,,"コブシトーン",6,16,false
technique,1837,,"呪禁札（じゅごんさつ）",11,16,false
technique,1838,,"鬼門遁甲（きもんとんこう）",13,16,false
technique,1839,,"ロイヤルナッツ",7,16,false
technique,1840,,"グラスラッシュ",7,16,false
technique,1841,,"ブリンデッド",6,16,false
technique,1842,,"へヴィーメタルファイアー",12,16,false
technique,1843,,"ヒートチェーン",7,16,false
technique,1844,,"エニグマ",4,16,false
technique,1845,,"ナイトメアシンドローム",11,16,false
technique,1846,,"ブラッディーケイブ",9,16,false
technique,1847,,"ヘルマスカレード",8,16,false
technique,1848,,"強振砲舞乱（きょうしんホームラン）",17,16,true
technique,1849,,"打々々魅飲血（だだだみんち）",14,16,false
technique,1850,,"豚ノ丸焼（ぶたのまるやき）",13,16,false
technique,1851,,"シュヴァボージャナ",9,16,false
technique,1852,,"疾風天翔剣（しっぷうてんしょうけん）",18,16,true
technique,1853,,"迅速の心得（じんそくのこころえ）",16,16,false
technique,1854,,"改心の波動",5,16,false
technique,1855,,"ストライバ－キャノン",10,16,false
technique,1856,,"ブラストガトリング",9,16,false
technique,1857,,"フォービドゥントライデント",13,16,false
technique,1858,,"梵筆閃（ぼんひつせん）",11,16,false
technique,1859,,"ダークイクスプロージョン",12,16,false
technique,1860,,"シュバルツネーベル",9,16,false
technique,1861,,"ダークホール",6,16,false
technique,1862,,"第一曲≪ポリフォニー≫",11,16,false
technique,1863,,"第二曲≪アリア≫",8,16,false
technique,1864,,"第三曲≪カノン≫",8,16,false
technique,1865,,"レッジストレイド",8,16,false
technique,1866,,"メテオフレイム",7,16,false
technique,1867,,"トライデントセイバー",10,16,false
technique,1868,,"ハンマースパーク",8,16,false
technique,1869,,"ブラックアウト",7,16,false
technique,1870,,"ポイズンピアス",7,16,false
technique,1871,,"グレイブボーン",7,16,false
technique,1872,,"デッドリーフィアー",9,16,false
technique,1873,,"ネイルボーン",6,16,false
technique,1874,,"オブリビオンバード",9,16,false
technique,1875,,"ハレースコール",7,16,false
technique,1876,,"プーヤヴァーハ",7,16,false
technique,1877,,"トップガン",5,16,false
technique,1878,,"デュアルソニック",8,16,false
technique,1879,,"チェリーボム",6,16,false
technique,1880,,"ニギミタマ",5,16,false
technique,1881,,"アラミタマ",5,16,false
technique,1882,,"スマッシュポテト",8,16,false
technique,1883,,"降妖杖・渦紋の陣（かもんのじん）",16,16,false
technique,1884,,"降妖杖・滝の陣（たきのじん）",14,16,false
technique,1885,,"月牙斬（げつがざん）",10,16,false
technique,1886,,"クリシュナ",5,16,false
technique,1887,,"杜子春経（とししゅんきょう）",14,16,false
technique,1888,,"胡蝶夢経（こちょうむきょう）",14,16,false
technique,1889,,"無限弾幕心経（むげんだんまくしんきょう）",20,16,true
technique,1890,,"渦紋の陣（かもんのじん）",12,16,false
technique,1891,,"滝の陣（たきのじん）",10,16,false
technique,1892,,"秘技・夢現影（ひぎ・むげんえい）",16,16,false
technique,1893,,"疾風迅雷撃（しっぷうじんらいげき）",17,16,true
technique,1894,,"超帯電雷光砲（ちょうたいでんらいこうほう）",21,16,true
technique,1895,,"觔斗雲（きんとうん）",10,16,false
technique,1896,,"クリミシャ",5,16,false
technique,1897,,"ルナティックダンス",9,16,false
technique,1898,,"アイスアーチェリー",9,16,false
technique,1899,,"ダークアーチェリー",9,16,false
technique,1900,,"クロスブレード",7,16,false
technique,1901,,"グレイドスラッシュ",9,16,false
technique,1902,,"獅子獣波斬",5,16,false
technique,1903,,"旋風タービン蹴り",8,16,false
technique,1904,,"スクラップレスクロー",10,16,false
technique,1905,,"メガトンハマークラッシュ",12,16,false
technique,1906,,"ギガクラック",6,16,false
technique,1907,,"デッドリーボム",7,16,false
technique,1908,,"レイジギガアンカー",9,16,false
technique,1909,,"パイレーツパニッシャー",11,16,false
technique,1910,,"レッグリボルバー",8,16,false
technique,1911,,"ニトロスティンガー",9,16,false
technique,1912,,"スカイロケット∞（ムゲン）",13,16,false
technique,1913,,"マジックアーム",7,16,false
technique,1914,,"ミラクルボム",6,16,false
technique,1915,,"ヒート・バイパー",8,16,false
technique,1916,,"ジェノサイドギア",8,16,false
technique,1917,,"ギルティクロー",7,16,false
technique,1918,,"悟り（さとり）",7,16,false
technique,1919,,"衝撃羽（しょうげきは）",11,16,false
technique,1920,,"ウンチバズーカ",7,16,false
technique,1921,,"酒ブレス",4,16,false
technique,1922,,"アメノムラクモ",7,16,false
technique,1923,,"シザーアームズΩ",8,16,false
technique,1924,,"ホーリーアロー",7,16,false
technique,1925,,"ラブ・セレナーデ",8,16,false
technique,1926,,"ダークスピリッツ",8,16,false
technique,1927,,"プリティーアタック",9,16,false
technique,1928,,"ブラックマター",7,16,false
technique,1929,,"Ｖウィングブレード",9,16,false
technique,1930,,"ドラゴンインパルス",9,16,false
technique,1931,,"ヴォルカニックフォーン",11,16,false
technique,1932,,"サークルオブデス",8,16,false
technique,1933,,"ブレイズソニックブレス",11,16,false
technique,1934,,"エクスプロードソニックランス",14,16,false
technique,1935,,"ウイングブラスト",8,16,false
technique,1936,,"スーカラ",4,16,false
technique,1937,,"ナイトレイド",6,16,false
technique,1938,,"ローダ",3,16,false
technique,1939,,"ヘルズグレネード",8,16,false
technique,1940,,"コクーンアタック",8,16,false
technique,1941,,"アドームクハ",6,16,false
technique,1942,,"コズモフラッシュ",8,16,false
technique,1943,,"ガトリングミサイル",9,16,false
technique,1944,,"スパイラルソード",8,16,false
technique,1945,,"アシパトラヴァナ",8,16,false
technique,1946,,"エリミネイションライン",11,16,false
technique,1947,,"ワームフェイズ",7,16,false
technique,1948,,"スパイダースレッド",9,16,false
technique,1949,,"プレデーションスパイダー",12,16,false
technique,1950,,"スティンガーサプライズ",11,16,false
technique,1951,,"ホーンバスター",7,16,false
technique,1952,,"ヘルファイア",6,16,false
technique,1953,,"マーヴェリック",7,16,false
technique,1954,,"阿修羅神拳（あしゅらしんけん）",15,16,false
technique,1955,,"ペネトレイザー",7,16,false
technique,1956,,"ウイングカッター",8,16,false
technique,1957,,"パワードイグニッション",11,16,false
technique,1958,,"トライアングラー",8,16,false
technique,1959,,"プラズマッドネス",8,16,false
technique,1960,,"デスディナー",6,16,false
technique,1961,,"ブランブルバイト",8,16,false
technique,1962,,"プラントゾーンクレイドル",12,16,false
technique,1963,,"チャージングストライク",11,16,false
technique,1964,,"ボルトブレイクノックダウン",13,16,false
technique,1965,,"ライトニングパイル",9,16,false
technique,1966,,"ターボスティンガー",9,16,false
technique,1967,,"ベアバスター",6,16,false
technique,1968,,"駆駆裂空斬（くるくるれっくうざん）",17,16,true
technique,1969,,"獣牙乱撃（じゅうがらんげき）",14,16,false
technique,1970,,"真空カマイタチ",7,16,false
technique,1971,,"ハザードブレス",7,16,false
technique,1972,,"ムーンナイトボム",8,16,false
technique,1973,,"ティアーアロー",7,16,false
technique,1974,,"ムーンナイトキック",9,16,false
technique,1975,,"ヘドロ",3,16,false
technique,1976,,"シェイキングパルス",9,16,false
technique,1977,,"ジャスティスブリット",10,16,false
technique,1978,,"アンブッシュクランチ",10,16,false
technique,1979,,"サンダーオブキング",9,16,false
technique,1980,,"クリティカルストライク",11,16,false
technique,1981,,"焔玉（ほむらだま）",9,16,false
technique,1982,,"邪炎龍（じゃえんりゅう)",12,16,false
technique,1983,,"絶対零度パンチ",7,16,false
technique,1984,,"アイスクルロッド",8,16,false
technique,1985,,"骨骨ブーメラン",7,16,false
technique,1986,,"バーニングフィスト",9,16,false
technique,1987,,"ジャイロブレイク",8,16,false
technique,1988,,"トゥインクルビーム",9,16,false
technique,1989,,"切り捨て御免",6,16,false
technique,1990,,"ダークサイドクェイク",10,16,false
technique,1991,,"肉球パンチ",5,16,false
technique,1992,,"ネコクロー",5,16,false
technique,1993,,"マッドネスブローチ",9,16,false
technique,1994,,"スラップアンドリップ",10,16,false
technique,1995,,"スパイラルクロー",8,16,false
technique,1996,,"苦無羽（くないばね）",10,16,false
technique,1997,,"サウザンドビーク",8,16,false
technique,1998,,"スパークブレイド",8,16,false
technique,1999,,"エアーナイフ",6,16,false
technique,2000,,"フレイムヒット",7,16,false
technique,2001,,"フレイムタワー",7,16,false
technique,2002,,"ヘリウムボム",6,16,false
technique,2003,,"ツェッペリンエクスプロージョン",15,16,false
technique,2004,,"レアメタルウンチ",8,16,false
technique,2005,,"デッドリースティング",10,16,false
technique,2006,,"キャプテンキャノン",9,16,false
technique,2007,,"デスクラッシュ",7,16,false
technique,2008,,"イビルハリケーン",8,16,false
technique,2009,,"スナイプスティール",9,16,false
technique,2010,,"ブラストコフィン",8,16,false
technique,2011,,"フレイムダイブ",7,16,false
technique,2012,,"ファイラクロー",7,16,false
technique,2013,,"ファイラボム",6,16,false
technique,2014,,"スノーパンチ",6,16,false
technique,2015,,"スナイプスティング",9,16,false
technique,2016,,"トゥインクルシュート",10,16,false
technique,2017,,"ミッドナイトファンタジア",12,16,false
technique,2018,,"怒髪天（どはつてん）",10,16,false
technique,2019,,"ヘルズハンド",6,16,false
technique,2020,,"デスチャーム",6,16,false
technique,2021,,"フィフクロス",6,16,false
technique,2022,,"ティーンブレイド",8,16,false
technique,2023,,"バーンフレイム",7,16,false
technique,2024,,"ドラグレスパイカー",9,16,false
technique,2025,,"メテオウィング",7,16,false
technique,2026,,"ニセドリルスピン",8,16,false
technique,2027,,"ウンチ",3,16,false
technique,2028,,"ウンチダンク",6,16,false
technique,2029,,"ビッグダーツ",6,16,false
technique,2030,,"ギャロップホール",8,16,false
technique,2031,,"ナイトランサー",7,16,false
technique,2032,,"キャノンボール",7,16,false
technique,2033,,"パワーメタル",6,16,false
technique,2034,,"ドリルスピン",6,16,false
technique,2035,,"クラッシャーボーン",9,16,false
technique,2036,,"トブトブフェニックス",10,16,false
technique,2037,,"グルグルファイト",8,16,false
technique,2038,,"ジステン・ハウリング",10,16,false
technique,2039,,"ウルトラかみつく",8,16,false
technique,2040,,"スティンガー・ポレーション",13,16,false
technique,2041,,"シェルファランクス",9,16,false
technique,2042,,"巌兎烈斗（ガントレット）",12,16,false
technique,2043,,"トリプレックスフォース",11,16,false
technique,2044,,"スカルファング",7,16,false
technique,2045,,"デスクロウ",5,16,false
technique,2046,,"クリムゾンネイル",8,16,false
technique,2047,,"メタルキャスト",7,16,false
technique,2048,,"キャッツ・アイ",7,16,false
technique,2049,,"ファイアーブレス",8,16,false
technique,2050,,"メガダッシュインパクト",11,16,false
technique,2051,,"デストラクションロアー",11,16,false
technique,2052,,"グレートウェイト",8,16,false
technique,2053,,"ハイパーキャノン",8,16,false
technique,2054,,"ラ・ピュセル",6,16,false
technique,2055,,"バテーム・デ・アムール",11,16,false
technique,2056,,"パンツァーナックル",9,16,false
technique,2057,,"電撃ハグハグスニーカー",11,16,false
technique,2058,,"トンガリヘッド",7,16,false
technique,2059,,"アンニャセレナーデ",9,16,false
technique,2060,,"ドレッドファイア",8,16,false
technique,2061,,"クリスタルクラウド",9,16,false
technique,2062,,"ネクロマジック",7,16,false
technique,2063,,"ブラックセーバー",8,16,false
technique,2064,,"Road T(w)o Decade",17,16,true
technique,2065,,"ヴァンシオン",6,16,false
technique,2066,,"シャドウ・シックル",9,16,false
technique,2067,,"ストライクファング",9,16,false
technique,2068,,"スパイキングフィニッシュ",12,16,false
technique,2069,,"ジャングルパンチ",8,16,false
technique,2070,,"ラスターショット",8,16,false
technique,2071,,"ミッキーバレット",8,16,false
technique,2072,,"ブレスファイア",7,16,false
technique,2073,,"グランドシスタークルス",11,16,false
technique,2074,,"ホーンインパルス",8,16,false
technique,2075,,"フリーデスフォール",9,16,false
technique,2076,,"キルミー",4,16,false
technique,2077,,"デスビハインド",7,16,false
technique,2078,,"スカウターモノアイ",9,16,false
technique,2079,,"ヴァリアブルダーツ",9,16,false
technique,2080,,"サンシャインビーム",9,16,false
technique,2081,,"スマイリービンタ",8,16,false
technique,2082,,"カクタステイル",7,16,false
technique,2083,,"サンダーボール",7,16,false
technique,2084,,"スティッカーブレイド",10,16,false
technique,2085,,"ブラックマインド",8,16,false
technique,2086,,"スクイーズバイン",8,16,false
technique,2087,,"ハイパーヒート",7,16,false
technique,2088,,"パワーアタック",7,16,false
technique,2089,,"ドリームダスト",7,16,false
technique,2090,,"カース・クリムゾン",9,16,false
technique,2091,,"ゴーレムパンチ",7,16,false
technique,2092,,"ペトラファイアー",8,16,false
technique,2093,,"コウガ流影分身",7,16,false
technique,2094,,"グリーンフレアブレス",10,16,false
technique,2095,,"ストライクボマー",8,16,false
technique,2096,,"ジ・シュルネン-Ⅱ",9,16,false
technique,2097,,"ブルーフレアブレス",9,16,false
technique,2098,,"ハンティングキャノン",10,16,false
technique,2099,,"ハイパースメル",7,16,false
technique,2100,,"デビルバッシング",8,16,false
technique,2101,,"クロノブレーカー",8,16,false
technique,2102,,"カオスファイアー",8,16,false
technique,2103,,"当身返し",4,16,false
technique,2104,,"データクラッシャー",9,16,false
technique,2105,,"棒陣破（ぼうじんは）",10,16,false
technique,2106,,"徹甲刃（てっこうじん）",11,16,false
technique,2107,,"鬼炎弾（きえんだん）",10,16,false
technique,2108,,"逆撃炎弾（ぎゃくげきえんだん）",15,16,false
technique,2109,,"銀角突貫（ぎんかくとっかん）",14,16,false
technique,2110,,"金銀雷鳴撃（きんぎんらいめいげき）",17,16,true
technique,2111,,"鬼爆葬（きばくそう）",10,16,false
technique,2112,,"怒気怒鬼怒灸（ドキドキドキューン）",17,16,true
technique,2113,,"雷光鬼蹴（らいこうきしゅう）",14,16,false
technique,2114,,"鬼火玉（おにびだま）",10,16,false
technique,2115,,"狐炎龍（こえんりゅう）",11,16,false
technique,2116,,"リトルペッカ－",7,16,false
technique,2117,,"ＤＪシューター",7,16,false
technique,2118,,"ガワッパンチ",6,16,false
technique,2119,,"ガワッパラッパー",8,16,false
technique,2120,,"シェルズアタック",8,16,false
technique,2121,,"メガブラスター",7,16,false
technique,2122,,"ラクガキロケット",8,16,false
technique,2123,,"オメカキック",6,16,false
technique,2124,,"海鳴墨銃（かいめいぼくじゅう）",15,16,false
technique,2125,,"ヘブンズナックル",8,16,false
technique,2126,,"ツインネプチューン",9,16,false
technique,2127,,"ストロングクランチ",9,16,false
technique,2128,,"エクスレイザー",7,16,false
technique,2129,,"スピニングニードル",9,16,false
technique,2130,,"ブランチドレイン",8,16,false
technique,2131,,"デストロイドボイス",9,16,false
technique,2132,,"クラブアーム",6,16,false
technique,2133,,"バルルーナゲイル",8,16,false
technique,2134,,"アクエリープレッシャー",11,16,false
technique,2135,,"ナイトメアショック",9,16,false
technique,2136,,"ハープーンバルカン",9,16,false
technique,2137,,"イガ流手裏剣投げ",8,16,false
technique,2138,,"メガトンプレス",7,16,false
technique,2139,,"テイルハンマー",7,16,false
technique,2140,,"グライドホーン",7,16,false
technique,2141,,"ブラストレーザー",8,16,false
technique,2142,,"スカーレッドアイ",8,16,false
technique,2143,,"アイスボールボム",8,16,false
technique,2144,,"アトラクトエコー",8,16,false
technique,2145,,"アイアントラスト",8,16,false
technique,2146,,"スタンビートブロウ",9,16,false
technique,2147,,"ネバネバネット",7,16,false
technique,2148,,"シルクスレッド",7,16,false
technique,2149,,"ダブルタイフーン",8,16,false
technique,2150,,"狐変虚（こへんきょ）",10,16,false
technique,2151,,"狐葉楔（こようせつ）",10,16,false
technique,2152,,"レオクロー",5,16,false
technique,2153,,"クリティカルバイト",9,16,false
technique,2154,,"ルナクロー",5,16,false
technique,2155,,"ティアーシュート",8,16,false
technique,2156,,"ロップイヤーリップル",10,16,false
technique,2157,,"グランドクロス",7,16,false
technique,2158,,"兜返し",3,16,false
technique,2159,,"居合刃（いあいじん）",10,16,false
technique,2160,,"ナッツシュート",7,16,false
technique,2161,,"ララスクリュー",7,16,false
technique,2162,,"シング・ア・ソング",9,16,false
technique,2163,,"キュアーリキュール",9,16,false
technique,2164,,"レトリバーク",6,16,false
technique,2165,,"リトルブリザード",8,16,false
technique,2166,,"クラックバイト",7,16,false
technique,2167,,"トロピカルビーク",8,16,false
technique,2168,,"ポイズン・ス・マッシュ",11,16,false
technique,2169,,"逃げ足猛ダッシュ",8,16,false
technique,2170,,"ポーンスピアー",7,16,false
technique,2171,,"ポーンバックラー",8,16,false
technique,2172,,"ピラミッドフォーメーション",13,16,false
technique,2173,,"ビークペッカー",7,16,false
technique,2174,,"フェザースラッシュ",9,16,false
technique,2175,,"無限ビンタ",5,16,false
technique,2176,,"小熊正拳突き",6,16,false
technique,2177,,"アレルギーシャワー",9,16,false
technique,2178,,"ブンブンパンチ",7,16,false
technique,2179,,"ブイモンヘッド",7,16,false
technique,2180,,"ギアスティンガー",8,16,false
technique,2181,,"８８コール（ハチハチコール）",14,16,false
technique,2182,,"ファルコラッシュ",8,16,false
technique,2183,,"エビルスノア",6,16,false
technique,2184,,"ユーカリクロー",7,16,false
technique,2185,,"マジカルファイアー",9,16,false
technique,2186,,"ピコダーツ",5,16,false
technique,2187,,"フィフスラッシュ",8,16,false
technique,2188,,"ティーンラム",6,16,false
technique,2189,,"エアショット",6,16,false
technique,2190,,"ハネビンタ",5,16,false
technique,2191,,"逃げ足ダッシュ",7,16,false
technique,2192,,"たぬきねいり",6,16,false
technique,2193,,"ニセハカセボウ",7,16,false
technique,2194,,"ニセハカセボー",7,16,false
technique,2195,,"ダッシュメタル",7,16,false
technique,2196,,"メタルキャノン",7,16,false
technique,2197,,"ベビーブレス",6,16,false
technique,2198,,"テイルスマッシュ",8,16,false
technique,2199,,"アイオブナイトメア",9,16,false
technique,2200,,"アンデッドファング",9,16,false
technique,2201,,"プチサンダー",6,16,false
technique,2202,,"スピードナイトメア",9,16,false
technique,2203,,"ナイトメアパンデミック",11,16,false
technique,2204,,"フェアリーパウダー",9,16,false
technique,2205,,"ピーターモンシンドローム",12,16,false
technique,2206,,"バッドメッセージ",8,16,false
technique,2207,,"チーズ爆弾（ボム）",9,16,false
technique,2208,,"シャイニーリング",8,16,false
technique,2209,,"トゥエンティダイブ",9,16,false
technique,2210,,"スノーゴブボルト",8,16,false
technique,2211,,"スラッシュフィン",8,16,false
technique,2212,,"ブラインピストル",8,16,false
technique,2213,,"ウォータースクリュー",10,16,false
technique,2214,,"シャーマハンマー",8,16,false
technique,2215,,"ディバインピース",8,16,false
technique,2216,,"プロテクトウェーブ",9,16,false
technique,2217,,"カワフルスパーク",8,16,false
technique,2218,,"ハデハデホーン",7,16,false
technique,2219,,"原色の舞い",5,16,false
technique,2220,,"コロナックル",6,16,false
technique,2221,,"コロナフレイム",7,16,false
technique,2222,,"プチプロミネンス",8,16,false
technique,2223,,"Ｍ１６アサシン",7,16,false
technique,2224,,"ＤＣＤボム",5,16,false
technique,2225,,"ゴブリストライク",8,16,false
technique,2226,,"サンダーコテ",6,16,false
technique,2227,,"ファイヤーメン",7,16,false
technique,2228,,"スクープスマッシュ",9,16,false
technique,2229,,"ビートルラリアット",9,16,false
technique,2230,,"ミスチバスフープ",8,16,false
technique,2231,,"ベビースリング",7,16,false
technique,2232,,"エレクトリックスレッド",11,16,false
technique,2233,,"ボンファイア",6,16,false
technique,2234,,"スパイラルエッジ",8,16,false
technique,2235,,"ポインタ・アロー",8,16,false
technique,2236,,"メットタックル",7,16,false
technique,2237,,"コーラガード",6,16,false
