dm_technique_id,emerald_runtime_move_id,name_ja,first_source_kind,mapping_status
1558,2492,ヴォルケンクラッツァー,digimon,exact_official_string
1559,2493,ブロッカーデ,digimon,exact_official_string
1560,2494,エルンストウェル,digimon,exact_official_string
1561,2495,ツヴァングレンツェ,digimon,exact_official_string
1562,2496,トロンメッサー,digimon,exact_official_string
1563,2497,インビンシブルソード（無敵剣）,digimon,exact_official_string
1564,2498,クォ・ヴァディス,digimon,exact_official_string
1565,2499,ロイヤルセーバー,digimon,exact_official_string
1566,2500,ブラックデスクラウド,digimon,exact_official_string
1567,2501,デスアロー,digimon,exact_official_string
1568,2502,エクスプロージョンアイ,digimon,exact_official_string
1569,2503,メタルインパルス,digimon,exact_official_string
1570,2504,スプラッターハンティング,digimon,exact_official_string
1571,2505,オーガフレイム,digimon,exact_official_string
1572,2506,グラウンドファング,digimon,exact_official_string
1573,2507,ハイランドファング,digimon,exact_official_string
1574,2508,カタストロフィーカノン,digimon,exact_official_string
1575,2509,クレセントハーケン,digimon,exact_official_string
1576,2510,アロー・オブ・アルテミス,digimon,exact_official_string
1577,2511,グッドナイト・ムーン,digimon,exact_official_string
1578,2512,蒼雷（そうらい）,digimon,exact_official_string
1579,2513,ダークロアー,digimon,exact_official_string
1580,2514,ギガスティックランス,digimon,exact_official_string
1581,2515,シャインオブビー,digimon,exact_official_string
1582,2516,ビーサイクロン,digimon,exact_official_string
1583,2517,魂魄芯撃（こんぱくしんげき）,digimon,exact_official_string
1584,2518,幻刃無痕（げんじんむこん）,digimon,exact_official_string
1585,2519,呼応冥軍（こおうめいぐん）,digimon,exact_official_string
1586,2520,マッハスティンガーＶ（ビクトリー）,digimon,exact_official_string
1587,2521,セブンヘブンズ,digimon,exact_official_string
1588,2522,天竜斬破（てんりゅうざんは）,digimon,exact_official_string
1589,2523,昇竜斬波（しょうりゅうざんぱ）,digimon,exact_official_string
1590,2524,咬竜斬刃（こうりゅうざんば）,digimon,exact_official_string
1591,2525,ビフロスト,digimon,exact_official_string
1592,2526,オーディンズブレス,digimon,exact_official_string
1593,2527,ホーリーエスパーダ,digimon,exact_official_string
1594,2528,ヘブンズリッパー,digimon,exact_official_string
1595,2529,ソニックスラッシュレイン,digimon,exact_official_string
1596,2530,ブループロミネンス,digimon,exact_official_string
1597,2531,天羽々斬（あまのはばきり）,digimon,exact_official_string
1598,2532,八雷神（やくさのいかづち）,digimon,exact_official_string
1599,2533,紅焔（こうえん）,digimon,exact_official_string
1600,2534,ムゲンキャノン,digimon,exact_official_string
1601,2535,アクセルアーム,digimon,exact_official_string
1602,2536,タイムデストロイヤー,digimon,exact_official_string
1603,2537,ズィード砲,digimon,exact_official_string
1604,2538,フルメタルブレイズ,digimon,exact_official_string
1605,2539,ブローバックブレス,digimon,exact_official_string
1606,2540,メガトンハイドロレーザー,digimon,exact_official_string
1607,2541,ジャンボクレーター,digimon,exact_official_string
1608,2542,ジャンボジェッター,digimon,exact_official_string
1609,2543,悟遍路掌（さとりへんろしょう）,digimon,exact_official_string
1610,2544,霊光蜘蛛之糸（れいこうくものいと）,digimon,exact_official_string
1611,2545,怠条真言（たいじょうしんごん）,digimon,exact_official_string
1612,2546,グロリアスバースト,digimon,exact_official_string
1613,2547,シャイニングブラスト,digimon,exact_official_string
1614,2548,ジオグレイソード,digimon,exact_official_string
1615,2549,ハング・オン・デス,digimon,exact_official_string
1616,2550,霧幻（むげん）,digimon,exact_official_string
1617,2551,轍剣成敗（てっけんせいばい）,digimon,exact_official_string
1618,2552,シュベルトガイスト,digimon,exact_official_string
1619,2553,アウスジェネリクス,digimon,exact_official_string
1620,2554,打首獄門,digimon,exact_official_string
1621,2555,十文字斬り,digimon,exact_official_string
1622,2556,飯綱（いづな）,digimon,exact_official_string
1623,2557,ネイルクラッシャー,digimon,exact_official_string
1624,2558,髑髏乱舞（どくろらんぶ),digimon,exact_official_string
1625,2559,カイザーフェニックス,digimon,exact_official_string
1626,2560,ミスティックブレイク,digimon,exact_official_string
1627,2561,エンド・ワルツ,digimon,exact_official_string
1628,2562,ゴッドブレス,digimon,exact_official_string
1629,2563,エクリプスフィンガー,digimon,exact_official_string
1630,2564,カリュドーンアルクス,digimon,exact_official_string
1631,2565,スーパーソニックボイス,digimon,exact_official_string
1632,2566,デストロイドクラッシュ,digimon,exact_official_string
1633,2567,クリスタルレボリューション,digimon,exact_official_string
1634,2568,アイオブザゴーゴン,digimon,exact_official_string
1635,2569,グランキラー,digimon,exact_official_string
1636,2570,グランディスシザー,digimon,exact_official_string
1637,2571,ディメンションシザー,digimon,exact_official_string
1638,2572,ザ・キー,digimon,exact_official_string
1639,2573,ギュプト粒子砲,digimon,exact_official_string
1640,2574,ルーインブラスト(破滅の爆薬),digimon,exact_official_string
1641,2575,黄獣偃月刀（きじゅうえんげつとう）,digimon,exact_official_string
1642,2576,獣狼大回転（じゅうろうだいかいてん),digimon,exact_official_string
1643,2577,激・氷月牙（げき ひょうげつが）,digimon,exact_official_string
1644,2578,ハートブレイカー,digimon,exact_official_string
1645,2579,クィーンスタンプ,digimon,exact_official_string
1646,2580,クィーンスティック,digimon,exact_official_string
1647,2581,チェックメイト,digimon,exact_official_string
1648,2582,キングスティック,digimon,exact_official_string
1649,2583,キングダッシュ,digimon,exact_official_string
1650,2584,サルしばい,digimon,exact_official_string
1651,2585,ダイナ・キャノン,digimon,exact_official_string
1652,2586,グレネードストーム,digimon,exact_official_string
1653,2587,ギガシーデストロイヤー,digimon,exact_official_string
1654,2588,スカイウェーブ,digimon,exact_official_string
1655,2589,鉄拳制裁,digimon,exact_official_string
1656,2590,地神！神鳴！神馳！親父！（じしん！かみなり！かじ！おやじ！）,digimon,exact_official_string
1657,2591,ちゃぶ台返し,digimon,exact_official_string
1658,2592,ブラックレクイエム,digimon,exact_official_string
1659,2593,デッドスクリーム,digimon,exact_official_string
1660,2594,覇王両断剣,digimon,exact_official_string
1661,2595,オーロラブラスター,digimon,exact_official_string
1662,2596,ダークプロミネンス,digimon,exact_official_string
1663,2597,ハイパームゲンキャノン,digimon,exact_official_string
1664,2598,カオスクラッシャー,digimon,exact_official_string
1665,2599,スーパージェノサイドアタック,digimon,exact_official_string
1666,2600,デモンズディザスター,digimon,exact_official_string
1667,2601,ジュデッカプリズン,digimon,exact_official_string
1668,2602,燐火斬（りんかざん）,digimon,exact_official_string
1669,2603,ガイアリアクター,digimon,exact_official_string
1670,2604,燐火撃（りんかげき）,digimon,exact_official_string
1671,2605,オールデリート,digimon,exact_official_string
1672,2606,エデンズジャベリン,digimon,exact_official_string
1673,2607,セフィロートクリスタル,digimon,exact_official_string
1674,2608,コズミックレイ,digimon,exact_official_string
1675,2609,オーラーティオ・グランディオロクア,digimon,exact_official_string
1676,2610,カテドラール,digimon,exact_official_string
1677,2611,グラドゥス,digimon,exact_official_string
1678,2612,永世竜王刃（えいせいりゅうおうじん）,digimon,exact_official_string
1679,2613,黄鎧（おうがい）,digimon,exact_official_string
1680,2614,ラプラスの魔,digimon,exact_official_string
1681,2615,エルダーサイン,digimon,exact_official_string
1682,2616,フリージングブリザード,digimon,exact_official_string
1683,2617,グレートスノープロー,digimon,exact_official_string
1684,2618,グレイト・メイルストローム,digimon,exact_official_string
1685,2619,クリスタルビロー,digimon,exact_official_string
1686,2620,アトミックボンバー,digimon,exact_official_string
1687,2621,スーパーノヴァ,digimon,exact_official_string
1688,2622,カラミティサンダー,digimon,exact_official_string
1689,2623,テラブラスター,digimon,exact_official_string
1690,2624,エペイオスギミック,digimon,exact_official_string
1691,2625,サプライズキャノン,digimon,exact_official_string
1692,2626,ダークブラスト,digimon,exact_official_string
1693,2627,ネクロエクリプス,digimon,exact_official_string
1694,2628,ガイアトルネード,digimon,exact_official_string
1695,2629,オメガバースト,digimon,exact_official_string
1696,2630,シャープネスクレイモア,digimon,exact_official_string
1697,2631,アブソリュート・ゼロ,digimon,exact_official_string
1698,2632,ストームゲイザー,digimon,exact_official_string
1699,2633,レインボーシンフォニー,digimon,exact_official_string
1700,2634,ゴールデンロード,digimon,exact_official_string
1701,2635,メテオアースクエイク,digimon,exact_official_string
1702,2636,ジャイアントニッパー,digimon,exact_official_string
1703,2637,アヴァロンズゲート,digimon,exact_official_string
1704,2638,ペンドラゴンズグローリー,digimon,exact_official_string
1705,2639,ドラゴニックインパクト,digimon,exact_official_string
1706,2640,ピンポイントウェポンワークス,digimon,exact_official_string
1707,2641,アプロプリエートワークス,digimon,exact_official_string
1708,2642,ボンバーアート,digimon,exact_official_string
1709,2643,ガイアフォース,digimon,exact_official_string
1710,2644,ブレイブトルネード,digimon,exact_official_string
1711,2645,ヴェノムインフューズ,digimon,exact_official_string
1712,2646,ヒーリングセラピー,digimon,exact_official_string
1713,2647,ＬＯＶＥＹＯＵ,digimon,exact_official_string
1714,2648,ピースファンタジア,digimon,exact_official_string
1715,2649,パージシャイン,digimon,exact_official_string
1716,2650,オーロラアンジュレーション,digimon,exact_official_string
1717,2651,フェンリルソード,digimon,exact_official_string
1718,2652,アウルヴァンディルの矢,digimon,exact_official_string
1719,2653,アークティックブリザード,digimon,exact_official_string
1720,2654,ミョルニル,digimon,exact_official_string
1721,2655,パワーウォーター,digimon,exact_official_string
1722,2656,ブレイズパワー,digimon,exact_official_string
1723,2657,テラハイドロブレス,digimon,exact_official_string
1724,2658,シャインブレイカー,digimon,exact_official_string
1725,2659,オメガブレード,digimon,exact_official_string
1726,2660,クリスタルの破片,digimon,exact_official_string
1727,2661,巨大なクリスタル,digimon,exact_official_string
1728,2662,自己修復,digimon,exact_official_string
1729,2663,究極戦刃王竜剣,digimon,exact_official_string
1730,2664,聖剣グレイダルファー,digimon,exact_official_string
1731,2665,デジタライズ・オブ・ソウル,digimon,exact_official_string
1732,2666,アルティメットブラスト,digimon,exact_official_string
1733,2667,アルティメットクエイク,digimon,exact_official_string
1734,2668,テラバイトディザスター,digimon,exact_official_string
1735,2669,ディストーションライン,digimon,exact_official_string
1736,2670,ブルートフォース,digimon,exact_official_string
1737,2671,ソルブラスター,digimon,exact_official_string
1738,2672,フォイボス・ブロウ,digimon,exact_official_string
1739,2673,アロー・オブ・アポロ,digimon,exact_official_string
1740,2674,暗黒(ダークネスゾーン),digimon,exact_official_string
1741,2675,ピラミッドパワー,digimon,exact_official_string
1742,2676,アメミット,digimon,exact_official_string
1743,2677,ブラックレイン,digimon,exact_official_string
1744,2678,ミザリーバレットレイン,digimon,exact_official_string
1745,2679,デストラクショントリッガー,digimon,exact_official_string
1746,2680,ハートブレイクアタック,digimon,exact_official_string
1747,2681,ダークストローム,digimon,exact_official_string
1748,2682,イビルアイシクル,digimon,exact_official_string
1749,2683,ストレンジミスト,digimon,exact_official_string
1750,2684,パンドーラ・ダイアログ,digimon,exact_official_string
1751,2685,エターナル・ニルヴァーナ,digimon,exact_official_string
1752,2686,スチームボム,digimon,exact_official_string
1753,2687,ホイールグラインダー,digimon,exact_official_string
1754,2688,ボーリンストーム,digimon,exact_official_string
1755,2689,ローダーモーニングスター,digimon,exact_official_string
1756,2690,ダークネスウェーブ,digimon,exact_official_string
1757,2691,プワゾン,digimon,exact_official_string
1758,2692,ライトニングフィール,digimon,exact_official_string
1759,2693,ルミナフラッシュ,digimon,exact_official_string
1760,2694,デッド・オア・アライブ,digimon,exact_official_string
1761,2695,ストロングフォールド,digimon,exact_official_string
1762,2696,ルークガトリング,digimon,exact_official_string
1763,2697,キャッスルウォール,digimon,exact_official_string
1764,2698,ライラシャワー,digimon,exact_official_string
1765,2699,ビューティースラップ,digimon,exact_official_string
1766,2700,アン・ドゥ・ポラン,digimon,exact_official_string
1767,2701,トライデントリボルバー,digimon,exact_official_string
1768,2702,ライジングデストロイヤー,digimon,exact_official_string
1769,2703,ソリッドストライク,digimon,exact_official_string
1770,2704,ラブリーアタック,digimon,exact_official_string
1771,2705,デスクラウド,digimon,exact_official_string
1772,2706,ソウルプレデター,digimon,exact_official_string
1773,2707,グレイブスクリーム,digimon,exact_official_string
1774,2708,ヌークリアレーザー,digimon,exact_official_string
1775,2709,ホーミングレーザー,digimon,exact_official_string
1776,2710,エミットブレイド,digimon,exact_official_string
1777,2711,ジェノサイドアタック,digimon,exact_official_string
1778,2712,アルティメットスライサー,digimon,exact_official_string
1779,2713,モデストリィスタン,digimon,exact_official_string
1780,2714,ヴィモーハナ,digimon,exact_official_string
1781,2715,コアダート,digimon,exact_official_string
1782,2716,ブラストファイア,digimon,exact_official_string
1783,2717,ギルティブラック,digimon,exact_official_string
1784,2718,マメバイト１０００,digimon,exact_official_string
1785,2719,メットラリアット,digimon,exact_official_string
1786,2720,スネークバンデージ,digimon,exact_official_string
1787,2721,ネクロフォビア,digimon,exact_official_string
1788,2722,サウザンドアロー,digimon,exact_official_string
1789,2723,武舞独繰,digimon,exact_official_string
1790,2724,蝶絶喇叭蹴（ちょうぜつらっぱしゅう）,digimon,exact_official_string
1791,2725,マスターファイアー,digimon,exact_official_string
1792,2726,ヴェーダカ,digimon,exact_official_string
1793,2727,ラウラヴァ,digimon,exact_official_string
1794,2728,チャームプランダー,digimon,exact_official_string
1795,2729,ノーザンクロスボンバー,digimon,exact_official_string
1796,2730,ビックバン・ボイス,digimon,exact_official_string
1797,2731,ビックバン・タックル,digimon,exact_official_string
1798,2732,ヘブンズゲート,digimon,exact_official_string
1799,2733,タイダルウェーブ,digimon,exact_official_string
1800,2734,つっこみパンチ,digimon,exact_official_string
1801,2735,コールドギャグ,digimon,exact_official_string
1802,2736,悪魔のなげキッス,digimon,exact_official_string
1803,2737,スパイラルフラワー,digimon,exact_official_string
1804,2738,紅蓮獣王波（ぐれんじゅうおうは）,digimon,exact_official_string
1805,2739,紅・獅子之舞（くれない・ししのまい）,digimon,exact_official_string
1806,2740,清々之咆哮（せいせいのほうこう）,digimon,exact_official_string
1807,2741,アイスファントム,digimon,exact_official_string
1808,2742,コールドフレイム,digimon,exact_official_string
1809,2743,ブラックスタチュー,digimon,exact_official_string
1810,2744,デーモンズシャウト,digimon,exact_official_string
1811,2745,ソウルチョッパー,digimon,exact_official_string
1812,2746,ヒートウェーブ,digimon,exact_official_string
1813,2747,ビットボム,digimon,exact_official_string
1814,2748,ビッグスマイリーボマー,digimon,exact_official_string
1815,2749,ビショップレーザー,digimon,exact_official_string
1816,2750,ビショップクロス,digimon,exact_official_string
1817,2751,マジカルスティック,digimon,exact_official_string
1818,2752,成龍刃（せいりゅうじん）,digimon,exact_official_string
1819,2753,縦横車（じゅうおうぐるま）,digimon,exact_official_string
1820,2754,トリックオアトリート,digimon,exact_official_string
1821,2755,アニマルネイル,digimon,exact_official_string
1822,2756,ストライクフィッシング,digimon,exact_official_string
1823,2757,ソニックデストロイヤー,digimon,exact_official_string
1824,2758,マッドポンプ,digimon,exact_official_string
1825,2759,オクタゴンアタック,digimon,exact_official_string
1826,2760,ヘルタースケルター,digimon,exact_official_string
1827,2761,ヴァンパイアダンス,digimon,exact_official_string
1828,2762,ヴァフニジュヴァーラ,digimon,exact_official_string
1829,2763,エスグリーマ,digimon,exact_official_string
1830,2764,デスペラードブラスター,digimon,exact_official_string
1831,2765,ギルティクロウ,digimon,exact_official_string
1832,2766,プラグボム,digimon,exact_official_string
1833,2767,ベルセルクソード,digimon,exact_official_string
1834,2768,メタルメテオ,digimon,exact_official_string
1835,2769,ブラッディータワー,digimon,exact_official_string
1836,2770,コブシトーン,digimon,exact_official_string
1837,2771,呪禁札（じゅごんさつ）,digimon,exact_official_string
1838,2772,鬼門遁甲（きもんとんこう）,digimon,exact_official_string
1839,2773,ロイヤルナッツ,digimon,exact_official_string
1840,2774,グラスラッシュ,digimon,exact_official_string
1841,2775,ブリンデッド,digimon,exact_official_string
1842,2776,へヴィーメタルファイアー,digimon,exact_official_string
1843,2777,ヒートチェーン,digimon,exact_official_string
1844,2778,エニグマ,digimon,exact_official_string
1845,2779,ナイトメアシンドローム,digimon,exact_official_string
1846,2780,ブラッディーケイブ,digimon,exact_official_string
1847,2781,ヘルマスカレード,digimon,exact_official_string
1848,2782,強振砲舞乱（きょうしんホームラン）,digimon,exact_official_string
1849,2783,打々々魅飲血（だだだみんち）,digimon,exact_official_string
1850,2784,豚ノ丸焼（ぶたのまるやき）,digimon,exact_official_string
1851,2785,シュヴァボージャナ,digimon,exact_official_string
1852,2786,疾風天翔剣（しっぷうてんしょうけん）,digimon,exact_official_string
1853,2787,迅速の心得（じんそくのこころえ）,digimon,exact_official_string
1854,2788,改心の波動,digimon,exact_official_string
1855,2789,ストライバ－キャノン,digimon,exact_official_string
1856,2790,ブラストガトリング,digimon,exact_official_string
1857,2791,フォービドゥントライデント,digimon,exact_official_string
1858,2792,梵筆閃（ぼんひつせん）,digimon,exact_official_string
1859,2793,ダークイクスプロージョン,digimon,exact_official_string
1860,2794,シュバルツネーベル,digimon,exact_official_string
1861,2795,ダークホール,digimon,exact_official_string
1862,2796,第一曲≪ポリフォニー≫,digimon,exact_official_string
1863,2797,第二曲≪アリア≫,digimon,exact_official_string
1864,2798,第三曲≪カノン≫,digimon,exact_official_string
1865,2799,レッジストレイド,digimon,exact_official_string
1866,2800,メテオフレイム,digimon,exact_official_string
1867,2801,トライデントセイバー,digimon,exact_official_string
1868,2802,ハンマースパーク,digimon,exact_official_string
1869,2803,ブラックアウト,digimon,exact_official_string
1870,2804,ポイズンピアス,digimon,exact_official_string
1871,2805,グレイブボーン,digimon,exact_official_string
1872,2806,デッドリーフィアー,digimon,exact_official_string
1873,2807,ネイルボーン,digimon,exact_official_string
1874,2808,オブリビオンバード,digimon,exact_official_string
1875,2809,ハレースコール,digimon,exact_official_string
1876,2810,プーヤヴァーハ,digimon,exact_official_string
1877,2811,トップガン,digimon,exact_official_string
1878,2812,デュアルソニック,digimon,exact_official_string
1879,2813,チェリーボム,digimon,exact_official_string
1880,2814,ニギミタマ,digimon,exact_official_string
1881,2815,アラミタマ,digimon,exact_official_string
1882,2816,スマッシュポテト,digimon,exact_official_string
1883,2817,降妖杖・渦紋の陣（かもんのじん）,digimon,exact_official_string
1884,2818,降妖杖・滝の陣（たきのじん）,digimon,exact_official_string
1885,2819,月牙斬（げつがざん）,digimon,exact_official_string
1886,2820,クリシュナ,digimon,exact_official_string
1887,2821,杜子春経（とししゅんきょう）,digimon,exact_official_string
1888,2822,胡蝶夢経（こちょうむきょう）,digimon,exact_official_string
1889,2823,無限弾幕心経（むげんだんまくしんきょう）,digimon,exact_official_string
1890,2824,渦紋の陣（かもんのじん）,digimon,exact_official_string
1891,2825,滝の陣（たきのじん）,digimon,exact_official_string
1892,2826,秘技・夢現影（ひぎ・むげんえい）,digimon,exact_official_string
1893,2827,疾風迅雷撃（しっぷうじんらいげき）,digimon,exact_official_string
1894,2828,超帯電雷光砲（ちょうたいでんらいこうほう）,digimon,exact_official_string
1895,2829,觔斗雲（きんとうん）,digimon,exact_official_string
1896,2830,クリミシャ,digimon,exact_official_string
1897,2831,ルナティックダンス,digimon,exact_official_string
1898,2832,アイスアーチェリー,digimon,exact_official_string
1899,2833,ダークアーチェリー,digimon,exact_official_string
1900,2834,クロスブレード,digimon,exact_official_string
1901,2835,グレイドスラッシュ,digimon,exact_official_string
1902,2836,獅子獣波斬,digimon,exact_official_string
1903,2837,旋風タービン蹴り,digimon,exact_official_string
1904,2838,スクラップレスクロー,digimon,exact_official_string
1905,2839,メガトンハマークラッシュ,digimon,exact_official_string
1906,2840,ギガクラック,digimon,exact_official_string
1907,2841,デッドリーボム,digimon,exact_official_string
1908,2842,レイジギガアンカー,digimon,exact_official_string
1909,2843,パイレーツパニッシャー,digimon,exact_official_string
1910,2844,レッグリボルバー,digimon,exact_official_string
1911,2845,ニトロスティンガー,digimon,exact_official_string
1912,2846,スカイロケット∞（ムゲン）,digimon,exact_official_string
1913,2847,マジックアーム,digimon,exact_official_string
1914,2848,ミラクルボム,digimon,exact_official_string
1915,2849,ヒート・バイパー,digimon,exact_official_string
1916,2850,ジェノサイドギア,digimon,exact_official_string
1917,2851,ギルティクロー,digimon,exact_official_string
1918,2852,悟り（さとり）,digimon,exact_official_string
1919,2853,衝撃羽（しょうげきは）,digimon,exact_official_string
1920,2854,ウンチバズーカ,digimon,exact_official_string
1921,2855,酒ブレス,digimon,exact_official_string
1922,2856,アメノムラクモ,digimon,exact_official_string
1923,2857,シザーアームズΩ,digimon,exact_official_string
1924,2858,ホーリーアロー,digimon,exact_official_string
1925,2859,ラブ・セレナーデ,digimon,exact_official_string
1926,2860,ダークスピリッツ,digimon,exact_official_string
1927,2861,プリティーアタック,digimon,exact_official_string
1928,2862,ブラックマター,digimon,exact_official_string
1929,2863,Ｖウィングブレード,digimon,exact_official_string
1930,2864,ドラゴンインパルス,digimon,exact_official_string
1931,2865,ヴォルカニックフォーン,digimon,exact_official_string
1932,2866,サークルオブデス,digimon,exact_official_string
1933,2867,ブレイズソニックブレス,digimon,exact_official_string
1934,2868,エクスプロードソニックランス,digimon,exact_official_string
1935,2869,ウイングブラスト,digimon,exact_official_string
1936,2870,スーカラ,digimon,exact_official_string
1937,2871,ナイトレイド,digimon,exact_official_string
1938,2872,ローダ,digimon,exact_official_string
1939,2873,ヘルズグレネード,digimon,exact_official_string
1940,2874,コクーンアタック,digimon,exact_official_string
1941,2875,アドームクハ,digimon,exact_official_string
1942,2876,コズモフラッシュ,digimon,exact_official_string
1943,2877,ガトリングミサイル,digimon,exact_official_string
1944,2878,スパイラルソード,digimon,exact_official_string
1945,2879,アシパトラヴァナ,digimon,exact_official_string
1946,2880,エリミネイションライン,digimon,exact_official_string
1947,2881,ワームフェイズ,digimon,exact_official_string
1948,2882,スパイダースレッド,digimon,exact_official_string
1949,2883,プレデーションスパイダー,digimon,exact_official_string
1950,2884,スティンガーサプライズ,digimon,exact_official_string
1951,2885,ホーンバスター,digimon,exact_official_string
1952,2886,ヘルファイア,digimon,exact_official_string
1953,2887,マーヴェリック,digimon,exact_official_string
1954,2888,阿修羅神拳（あしゅらしんけん）,digimon,exact_official_string
1955,2889,ペネトレイザー,digimon,exact_official_string
1956,2890,ウイングカッター,digimon,exact_official_string
1957,2891,パワードイグニッション,digimon,exact_official_string
1958,2892,トライアングラー,digimon,exact_official_string
1959,2893,プラズマッドネス,digimon,exact_official_string
1960,2894,デスディナー,digimon,exact_official_string
1961,2895,ブランブルバイト,digimon,exact_official_string
1962,2896,プラントゾーンクレイドル,digimon,exact_official_string
1963,2897,チャージングストライク,digimon,exact_official_string
1964,2898,ボルトブレイクノックダウン,digimon,exact_official_string
1965,2899,ライトニングパイル,digimon,exact_official_string
1966,2900,ターボスティンガー,digimon,exact_official_string
1967,2901,ベアバスター,digimon,exact_official_string
1968,2902,駆駆裂空斬（くるくるれっくうざん）,digimon,exact_official_string
1969,2903,獣牙乱撃（じゅうがらんげき）,digimon,exact_official_string
1970,2904,真空カマイタチ,digimon,exact_official_string
1971,2905,ハザードブレス,digimon,exact_official_string
1972,2906,ムーンナイトボム,digimon,exact_official_string
1973,2907,ティアーアロー,digimon,exact_official_string
1974,2908,ムーンナイトキック,digimon,exact_official_string
1975,2909,ヘドロ,digimon,exact_official_string
1976,2910,シェイキングパルス,digimon,exact_official_string
1977,2911,ジャスティスブリット,digimon,exact_official_string
1978,2912,アンブッシュクランチ,digimon,exact_official_string
1979,2913,サンダーオブキング,digimon,exact_official_string
1980,2914,クリティカルストライク,digimon,exact_official_string
1981,2915,焔玉（ほむらだま）,digimon,exact_official_string
1982,2916,邪炎龍（じゃえんりゅう),digimon,exact_official_string
1983,2917,絶対零度パンチ,digimon,exact_official_string
1984,2918,アイスクルロッド,digimon,exact_official_string
1985,2919,骨骨ブーメラン,digimon,exact_official_string
1986,2920,バーニングフィスト,digimon,exact_official_string
1987,2921,ジャイロブレイク,digimon,exact_official_string
1988,2922,トゥインクルビーム,digimon,exact_official_string
1989,2923,切り捨て御免,digimon,exact_official_string
1990,2924,ダークサイドクェイク,digimon,exact_official_string
1991,2925,肉球パンチ,digimon,exact_official_string
1992,2926,ネコクロー,digimon,exact_official_string
1993,2927,マッドネスブローチ,digimon,exact_official_string
1994,2928,スラップアンドリップ,digimon,exact_official_string
1995,2929,スパイラルクロー,digimon,exact_official_string
1996,2930,苦無羽（くないばね）,digimon,exact_official_string
1997,2931,サウザンドビーク,digimon,exact_official_string
1998,2932,スパークブレイド,digimon,exact_official_string
1999,2933,エアーナイフ,digimon,exact_official_string
2000,2934,フレイムヒット,digimon,exact_official_string
2001,2935,フレイムタワー,digimon,exact_official_string
2002,2936,ヘリウムボム,digimon,exact_official_string
2003,2937,ツェッペリンエクスプロージョン,digimon,exact_official_string
2004,2938,レアメタルウンチ,digimon,exact_official_string
2005,2939,デッドリースティング,digimon,exact_official_string
2006,2940,キャプテンキャノン,digimon,exact_official_string
2007,2941,デスクラッシュ,digimon,exact_official_string
2008,2942,イビルハリケーン,digimon,exact_official_string
2009,2943,スナイプスティール,digimon,exact_official_string
2010,2944,ブラストコフィン,digimon,exact_official_string
2011,2945,フレイムダイブ,digimon,exact_official_string
2012,2946,ファイラクロー,digimon,exact_official_string
2013,2947,ファイラボム,digimon,exact_official_string
2014,2948,スノーパンチ,digimon,exact_official_string
2015,2949,スナイプスティング,digimon,exact_official_string
2016,2950,トゥインクルシュート,digimon,exact_official_string
2017,2951,ミッドナイトファンタジア,digimon,exact_official_string
2018,2952,怒髪天（どはつてん）,digimon,exact_official_string
2019,2953,ヘルズハンド,digimon,exact_official_string
2020,2954,デスチャーム,digimon,exact_official_string
2021,2955,フィフクロス,digimon,exact_official_string
2022,2956,ティーンブレイド,digimon,exact_official_string
2023,2957,バーンフレイム,digimon,exact_official_string
2024,2958,ドラグレスパイカー,digimon,exact_official_string
2025,2959,メテオウィング,digimon,exact_official_string
2026,2960,ニセドリルスピン,digimon,exact_official_string
2027,2961,ウンチ,digimon,exact_official_string
2028,2962,ウンチダンク,digimon,exact_official_string
2029,2963,ビッグダーツ,digimon,exact_official_string
2030,2964,ギャロップホール,digimon,exact_official_string
2031,2965,ナイトランサー,digimon,exact_official_string
2032,2966,キャノンボール,digimon,exact_official_string
2033,2967,パワーメタル,digimon,exact_official_string
2034,2968,ドリルスピン,digimon,exact_official_string
2035,2969,クラッシャーボーン,digimon,exact_official_string
2036,2970,トブトブフェニックス,digimon,exact_official_string
2037,2971,グルグルファイト,digimon,exact_official_string
2038,2972,ジステン・ハウリング,digimon,exact_official_string
2039,2973,ウルトラかみつく,digimon,exact_official_string
2040,2974,スティンガー・ポレーション,digimon,exact_official_string
2041,2975,シェルファランクス,digimon,exact_official_string
2042,2976,巌兎烈斗（ガントレット）,digimon,exact_official_string
2043,2977,トリプレックスフォース,digimon,exact_official_string
2044,2978,スカルファング,digimon,exact_official_string
2045,2979,デスクロウ,digimon,exact_official_string
2046,2980,クリムゾンネイル,digimon,exact_official_string
2047,2981,メタルキャスト,digimon,exact_official_string
2048,2982,キャッツ・アイ,digimon,exact_official_string
2049,2983,ファイアーブレス,digimon,exact_official_string
2050,2984,メガダッシュインパクト,digimon,exact_official_string
2051,2985,デストラクションロアー,digimon,exact_official_string
2052,2986,グレートウェイト,digimon,exact_official_string
2053,2987,ハイパーキャノン,digimon,exact_official_string
2054,2988,ラ・ピュセル,digimon,exact_official_string
2055,2989,バテーム・デ・アムール,digimon,exact_official_string
2056,2990,パンツァーナックル,digimon,exact_official_string
2057,2991,電撃ハグハグスニーカー,digimon,exact_official_string
2058,2992,トンガリヘッド,digimon,exact_official_string
2059,2993,アンニャセレナーデ,digimon,exact_official_string
2060,2994,ドレッドファイア,digimon,exact_official_string
2061,2995,クリスタルクラウド,digimon,exact_official_string
2062,2996,ネクロマジック,digimon,exact_official_string
2063,2997,ブラックセーバー,digimon,exact_official_string
2064,2998,Road T(w)o Decade,digimon,exact_official_string
