emerald_species_id,source_kind,source_id,source_numeric_id,name_ja,name_localized,level_or_grade,official_type,official_attribute,source_url
1058,digimon,flymon,,フライモン,FLYMON,成熟期,昆虫型,ウィルス,https://digimon.net/reference/detail.php?directory_name=flymon
1059,digimon,hookmon,,フックモン,HOOKMON,成熟期,突然変異型,ウィルス,https://digimon.net/reference/detail.php?directory_name=hookmon
1060,digimon,boogiemon,,ブギーモン,BOOGIEMON,成熟期,魔人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=boogiemon
1061,digimon,fugamon,,フーガモン,FUGAMON,成熟期,鬼人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=fugamon
1062,digimon,v-dramon,,ブイドラモン,V-DRAMON,成熟期,幻竜型,ワクチン,https://digimon.net/reference/detail.php?directory_name=v-dramon
1063,digimon,fangmon,,ファングモン,FANGMON,成熟期,魔獣型,データ,https://digimon.net/reference/detail.php?directory_name=fangmon
1064,digimon,firamon,,ファイラモン,FIRAMON,成熟期,獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=firamon
1065,digimon,hyougamon,,ヒョーガモン,HYOUGAMON,成熟期,氷雪型,ウィルス,https://digimon.net/reference/detail.php?directory_name=hyougamon
1066,digimon,petermon,,ピーターモン,PETERMON,成熟期,妖精型,データ,https://digimon.net/reference/detail.php?directory_name=petermon
1067,digimon,hanumon,,ハヌモン,HANUMON,成熟期,獣人型,ワクチン,https://digimon.net/reference/detail.php?directory_name=hanumon
1068,digimon,bakemon,,バケモン,BAKEMON,成熟期,ゴースト型,ウィルス,https://digimon.net/reference/detail.php?directory_name=bakemon
1069,digimon,baohuckmon,,バオハックモン,BAOHUCKMON,成熟期,恐竜型,データ,https://digimon.net/reference/detail.php?directory_name=baohuckmon
1070,digimon,birdramon,,バードラモン,BIRDRAMON,成熟期,巨鳥型,ワクチン,https://digimon.net/reference/detail.php?directory_name=birdramon
1071,digimon,numemon,,ヌメモン,NUMEMON,成熟期,軟体型,ウィルス,https://digimon.net/reference/detail.php?directory_name=numemon
1072,digimon,nisedrimogemon,,ニセドリモゲモン,NISEDRIMOGEMON,成熟期,獣型,データ,https://digimon.net/reference/detail.php?directory_name=nisedrimogemon
1073,digimon,nanimon,,ナニモン,NANIMON,成熟期,インベイド型,ウィルス,https://digimon.net/reference/detail.php?directory_name=nanimon
1074,digimon,knightchessmon,,ナイトチェスモン（白）,KNIGHTCHESSMON,成熟期,パペット型,ウィルス,https://digimon.net/reference/detail.php?directory_name=knightchessmon
1075,digimon,knightchessmon_black,,ナイトチェスモン（黒）,KNIGHTCHESSMON_BLACK,成熟期,パペット型,ウィルス,https://digimon.net/reference/detail.php?directory_name=knightchessmon_black
1076,digimon,dorugamon,,ドルガモン,DORUGAMON,成熟期,獣竜型,データ,https://digimon.net/reference/detail.php?directory_name=dorugamon
1077,digimon,drimogemon,,ドリモゲモン,DRIMOGEMON,成熟期,獣型,データ,https://digimon.net/reference/detail.php?directory_name=drimogemon
1078,digimon,tobucatmon,,トブキャットモン,TOBUCATMON,成熟期,パペット型,データ,https://digimon.net/reference/detail.php?directory_name=tobucatmon
1079,digimon,dogmon,,ドッグモン,DOGMON,成熟期,パペット型,データ,https://digimon.net/reference/detail.php?directory_name=dogmon
1080,digimon,togemon,,トゲモン,TOGEMON,成熟期,植物型,データ,https://digimon.net/reference/detail.php?directory_name=togemon
1081,digimon,dokugumon,,ドクグモン,DOKUGUMON,成熟期,昆虫型,ウィルス,https://digimon.net/reference/detail.php?directory_name=dokugumon
1082,digimon,dobermon,,ドーベルモン,DOBERMON,成熟期,魔獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=dobermon
1083,digimon,tortamon,,トータモン,TORTAMON,成熟期,爬虫類型,ワクチン,https://digimon.net/reference/detail.php?directory_name=tortamon
1084,digimon,turuiemon,,トゥルイエモン,TURUIEMON,成熟期,獣人型,データ,https://digimon.net/reference/detail.php?directory_name=turuiemon
1085,digimon,deltamon,,デルタモン,DELTAMON,成熟期,合成型,ウィルス,https://digimon.net/reference/detail.php?directory_name=deltamon
1086,digimon,devimon,,デビモン,DEVIMON,成熟期,堕天使型,ウィルス,https://digimon.net/reference/detail.php?directory_name=devimon
1087,digimon,devidramon,,デビドラモン,DEVIDRAMON,成熟期,邪竜型,ウィルス,https://digimon.net/reference/detail.php?directory_name=devidramon
1088,digimon,death-x-dorugamon,,デクスドルガモン,DEATH-X-DORUGAMON,成熟期,アンデッド型,ウィルス,https://digimon.net/reference/detail.php?directory_name=death-x-dorugamon
1089,digimon,tailmon,,テイルモン,TAILMON,成熟期,聖獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=tailmon
1090,digimon,tyranomon,,ティラノモン,TYRANOMON,成熟期,恐竜型,データ,https://digimon.net/reference/detail.php?directory_name=tyranomon
1091,digimon,diatrymon,,ディアトリモン,DIATRYMON,成熟期,古代鳥型,ワクチン,https://digimon.net/reference/detail.php?directory_name=diatrymon
1092,digimon,tuchidarumon,,ツチダルモン,TUCHIDARUMON,成熟期,突然変異型,データ,https://digimon.net/reference/detail.php?directory_name=tuchidarumon
1093,digimon,tankmon,,タンクモン,TANKMON,成熟期,サイボーグ型,データ,https://digimon.net/reference/detail.php?directory_name=tankmon
1094,digimon,darcmon,,ダルクモン,DARCMON,成熟期,天使型,ワクチン,https://digimon.net/reference/detail.php?directory_name=darcmon
1095,digimon,tuskmon,,タスクモン,TUSKMON,成熟期,恐竜型,ウィルス,https://digimon.net/reference/detail.php?directory_name=tuskmon
1096,digimon,targetmon,,ターゲットモン,TARGETMON,成熟期,パペット型,ウィルス,https://digimon.net/reference/detail.php?directory_name=targetmon
1097,digimon,darklizamon,,ダークリザモン,DARKLIZAMON,成熟期,邪竜型,ウィルス,https://digimon.net/reference/detail.php?directory_name=darklizamon
1098,digimon,darktyranomon,,ダークティラノモン,DARKTYRANOMON,成熟期,恐竜型,ウィルス,https://digimon.net/reference/detail.php?directory_name=darktyranomon
1099,digimon,sorcerimon,,ソーサリモン,SORCERIMON,成熟期,魔人型,ワクチン,https://digimon.net/reference/detail.php?directory_name=sorcerimon
1100,digimon,soulmon,,ソウルモン,SOULMON,成熟期,ゴースト型,ウィルス,https://digimon.net/reference/detail.php?directory_name=soulmon
1101,digimon,saberdramon,,セーバードラモン,SABERDRAMON,成熟期,巨鳥型,ワクチン,https://digimon.net/reference/detail.php?directory_name=saberdramon
1102,digimon,zubaeagermon,,ズバイガーモン,ZUBAEAGERMON,成熟期,武器型,ワクチン,https://digimon.net/reference/detail.php?directory_name=zubaeagermon
1103,digimon,snimon,,スナイモン,SNIMON,成熟期,昆虫型,ワクチン,https://digimon.net/reference/detail.php?directory_name=snimon
1104,digimon,strikedramon,,ストライクドラモン,STRIKEDRAMON,成熟期,竜人型,ワクチン,https://digimon.net/reference/detail.php?directory_name=strikedramon
1105,digimon,stingmon,,スティングモン,STINGMON,成熟期,昆虫型,フリー,https://digimon.net/reference/detail.php?directory_name=stingmon
1106,digimon,starmon,,スターモン,STARMON,成熟期,突然変異型,データ,https://digimon.net/reference/detail.php?directory_name=starmon
1107,digimon,scumon,,スカモン,SCUMON,成熟期,ミュータント型,ウィルス,https://digimon.net/reference/detail.php?directory_name=scumon
1108,digimon,junglemojamon,,ジャングルモジャモン,JUNGLEMOJAMON,成熟期,珍獣型,データ,https://digimon.net/reference/detail.php?directory_name=junglemojamon
1109,digimon,shimaunimon,,シマユニモン,SHIMAUNIMON,成熟期,幻獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=shimaunimon
1110,digimon,sistermonnoir,,シスタモン ノワール,SISTERMONNOIR,成熟期,パペット型,ウィルス,https://digimon.net/reference/detail.php?directory_name=sistermonnoir
1111,digimon,geogreymon,,ジオグレイモン,GEOGREYMON,成熟期,恐竜型,ワクチン,https://digimon.net/reference/detail.php?directory_name=geogreymon
1112,digimon,shellmon,,シェルモン,SHELLMON,成熟期,軟体型,データ,https://digimon.net/reference/detail.php?directory_name=shellmon
1113,digimon,shademon,,シェイドモン,SHADEMON,成熟期,種族不明,ウィルス,https://digimon.net/reference/detail.php?directory_name=shademon
1114,digimon,sealsdramon,,シールズドラモン,SEALSDRAMON,成熟期,サイボーグ型,ウィルス,https://digimon.net/reference/detail.php?directory_name=sealsdramon
1115,digimon,coelamon,,シーラモン,COELAMON,成熟期,古代魚型,データ,https://digimon.net/reference/detail.php?directory_name=coelamon
1116,digimon,seadramon,,シードラモン,SEADRAMON,成熟期,水棲型,データ,https://digimon.net/reference/detail.php?directory_name=seadramon
1117,digimon,siesamon,,シーサモン,SIESAMON,成熟期,聖獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=siesamon
1118,digimon,sunflowmon,,サンフラウモン,SUNFLOWMON,成熟期,植物型,データ,https://digimon.net/reference/detail.php?directory_name=sunflowmon
1119,digimon,thunderballmon,,サンダーボールモン,THUNDERBALLMON,成熟期,突然変異型,データ,https://digimon.net/reference/detail.php?directory_name=thunderballmon
1120,digimon,sangloupmon,,サングルゥモン,SANGLOUPMON,成熟期,魔獣型,ウィルス,https://digimon.net/reference/detail.php?directory_name=sangloupmon
1121,digimon,zassoumon,,ザッソーモン,ZASSOUMON,成熟期,植物型,ウィルス,https://digimon.net/reference/detail.php?directory_name=zassoumon
1122,digimon,cyclomon,,サイクロモン,CYCLOMON,成熟期,竜人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=cyclomon
1123,digimon,gorimon,,ゴリモン,GORIMON,成熟期,獣人型,データ,https://digimon.net/reference/detail.php?directory_name=gorimon
1124,digimon,gokimon,,ゴキモン,GOKIMON,成熟期,昆虫型,ウィルス,https://digimon.net/reference/detail.php?directory_name=gokimon
1125,digimon,golemon,,ゴーレモン,GOLEMON,成熟期,鉱物型,ウィルス,https://digimon.net/reference/detail.php?directory_name=golemon
1126,digimon,cockatrimon,,コカトリモン,COCKATRIMON,成熟期,巨鳥型,データ,https://digimon.net/reference/detail.php?directory_name=cockatrimon
1127,digimon,kougamon,,コウガモン,KOUGAMON,成熟期,突然変異型,データ,https://digimon.net/reference/detail.php?directory_name=kougamon
1128,digimon,coredramon_g,,コアドラモン（緑）,COREDRAMON_G,成熟期,竜型,ウィルス,https://digimon.net/reference/detail.php?directory_name=coredramon_g
1129,digimon,coredramon_b,,コアドラモン（青）,COREDRAMON_B,成熟期,竜型,ワクチン,https://digimon.net/reference/detail.php?directory_name=coredramon_b
1130,digimon,centalmon,,ケンタルモン,CENTALMON,成熟期,獣人型,データ,https://digimon.net/reference/detail.php?directory_name=centalmon
1131,digimon,geremon,,ゲレモン,GEREMON,成熟期,軟体型,ウィルス,https://digimon.net/reference/detail.php?directory_name=geremon
1132,digimon,gesomon,,ゲソモン,GESOMON,成熟期,軟体型,ウィルス,https://digimon.net/reference/detail.php?directory_name=gesomon
1133,digimon,kuwagamon,,クワガーモン,KUWAGAMON,成熟期,昆虫型,ウィルス,https://digimon.net/reference/detail.php?directory_name=kuwagamon
1134,digimon,clockmon,,クロックモン,CLOCKMON,成熟期,マシーン型,データ,https://digimon.net/reference/detail.php?directory_name=clockmon
1135,digimon,greymon-first,,グレイモン,GREYMON,成熟期,恐竜型,ワクチン,https://digimon.net/reference/detail.php?directory_name=greymon-first
1136,digimon,gururumon,,グルルモン,GURURUMON,成熟期,獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=gururumon
1137,digimon,gryzmon,,グリズモン,GRYZMON,成熟期,獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=gryzmon
1138,digimon,chrysalimon,,クリサリモン,CHRYSALIMON,成熟期,種族不明,不明,https://digimon.net/reference/detail.php?directory_name=chrysalimon
1139,digimon,growmon,,グラウモン,GROWMON,成熟期,魔竜型,ウィルス,https://digimon.net/reference/detail.php?directory_name=growmon
1140,digimon,ginryumon,,ギンリュウモン,GINRYUMON,成熟期,獣竜型,ワクチン,https://digimon.net/reference/detail.php?directory_name=ginryumon
1141,digimon,ginkakumon,,ギンカクモン,GINKAKUMON,成熟期,鬼人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=ginkakumon
1142,digimon,kinkakumon,,キンカクモン,KINKAKUMON,成熟期,鬼人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=kinkakumon
1143,digimon,kyubimon,,キュウビモン,KYUBIMON,成熟期,妖獣型,データ,https://digimon.net/reference/detail.php?directory_name=kyubimon
1144,digimon,kiwimon,,キウイモン,KIWIMON,成熟期,古代鳥型,データ,https://digimon.net/reference/detail.php?directory_name=kiwimon
1145,digimon,gawappamon,,ガワッパモン,GAWAPPAMON,成熟期,サイボーグ型,データ,https://digimon.net/reference/detail.php?directory_name=gawappamon
1146,digimon,garurumon,,ガルルモン,GARURUMON,成熟期,獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=garurumon
1147,digimon,galgomon,,ガルゴモン,GALGOMON,成熟期,獣人型,ワクチン,https://digimon.net/reference/detail.php?directory_name=galgomon
1148,digimon,karatukinumemon,,カラツキヌメモン,KARATUKINUMEMON,成熟期,甲殻類型,ウィルス,https://digimon.net/reference/detail.php?directory_name=karatukinumemon
1149,digimon,kabuterimon,,カブテリモン,KABUTERIMON,成熟期,昆虫型,ワクチン,https://digimon.net/reference/detail.php?directory_name=kabuterimon
1150,digimon,guardromon,,ガードロモン,GUARDROMON,成熟期,マシーン型,ウィルス,https://digimon.net/reference/detail.php?directory_name=guardromon
1151,digimon,gaogamon,,ガオガモン,GAOGAMON,成熟期,獣型,データ,https://digimon.net/reference/detail.php?directory_name=gaogamon
1152,digimon,omekamon,,オメカモン,OMEKAMON,成熟期,パペット型,データ,https://digimon.net/reference/detail.php?directory_name=omekamon
1153,digimon,octmon,,オクタモン,OCTMON,成熟期,軟体型,ウィルス,https://digimon.net/reference/detail.php?directory_name=octmon
1154,digimon,orgemon,,オーガモン,ORGEMON,成熟期,鬼人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=orgemon
1155,digimon,angemon,,エンジェモン,ANGEMON,成熟期,天使型,ワクチン,https://digimon.net/reference/detail.php?directory_name=angemon
1156,digimon,ebidramon,,エビドラモン,EBIDRAMON,成熟期,水棲型,データ,https://digimon.net/reference/detail.php?directory_name=ebidramon
1157,digimon,xv-mon,,エクスブイモン,XV-MON,成熟期,幻竜型,フリー,https://digimon.net/reference/detail.php?directory_name=xv-mon
1158,digimon,airdramon,,エアドラモン,AIRDRAMON,成熟期,幻獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=airdramon
1159,digimon,woodmon,,ウッドモン,WOODMON,成熟期,植物型,ウィルス,https://digimon.net/reference/detail.php?directory_name=woodmon
1160,digimon,wendimon,,ウェンディモン,WENDIMON,成熟期,獣人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=wendimon
1161,digimon,witchmon,,ウィッチモン,WITCHMON,成熟期,魔人型,データ,https://digimon.net/reference/detail.php?directory_name=witchmon
1162,digimon,wizarmon,,ウィザーモン,WIZARMON,成熟期,魔人型,データ,https://digimon.net/reference/detail.php?directory_name=wizarmon
1163,digimon,evilmon,,イビルモン,EVILMON,成熟期,小悪魔型,ウィルス,https://digimon.net/reference/detail.php?directory_name=evilmon
1164,digimon,ikkakumon,,イッカクモン,IKKAKUMON,成熟期,海獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=ikkakumon
1165,digimon,igamon,,イガモン,IGAMON,成熟期,突然変異,データ,https://digimon.net/reference/detail.php?directory_name=igamon
1166,digimon,ankylomon,,アンキロモン,ANKYLOMON,成熟期,鎧竜型,フリー,https://digimon.net/reference/detail.php?directory_name=ankylomon
1167,digimon,aquilamon,,アクィラモン,AQUILAMON,成熟期,巨鳥型,フリー,https://digimon.net/reference/detail.php?directory_name=aquilamon
1168,digimon,akatorimon,,アカトリモン,AKATORIMON,成熟期,巨鳥型,データ,https://digimon.net/reference/detail.php?directory_name=akatorimon
1169,digimon,icemon,,アイスモン,ICEMON,成熟期,氷雪型,データ,https://digimon.net/reference/detail.php?directory_name=icemon
1170,digimon,aegiomon,,アイギオモン,AEGIOMON,成熟期,神人型,ワクチン,https://digimon.net/reference/detail.php?directory_name=aegiomon
1171,digimon,wormmon,,ワームモン,WORMMON,成長期,幼虫型,フリー,https://digimon.net/reference/detail.php?directory_name=wormmon
1172,digimon,lopmon,,ロップモン,LOPMON,成長期,獣型,データ,https://digimon.net/reference/detail.php?directory_name=lopmon
1173,digimon,renamon,,レナモン,RENAMON,成長期,獣人型,データ,https://digimon.net/reference/detail.php?directory_name=renamon
1174,digimon,liollmon,,レオルモン,LIOLLMON,成長期,聖獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=liollmon
1175,digimon,lunamon,,ルナモン,LUNAMON,成長期,哺乳類型,データ,https://digimon.net/reference/detail.php?directory_name=lunamon
1176,digimon,lucemon,,ルーチェモン,LUCEMON,成長期,天使型,ワクチン,https://digimon.net/reference/detail.php?directory_name=lucemon
1177,digimon,ryudamon,,リュウダモン,RYUDAMON,成長期,獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=ryudamon
1178,digimon,lalamon,,ララモン,LALAMON,成長期,植物型,データ,https://digimon.net/reference/detail.php?directory_name=lalamon
1179,digimon,labramon,,ラブラモン,LABRAMON,成長期,獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=labramon
1180,digimon,yukiagumon,,ユキアグモン,YUKIAGUMON,成長期,恐竜型,ワクチン,https://digimon.net/reference/detail.php?directory_name=yukiagumon
1181,digimon,monodramon,,モノドラモン,MONODRAMON,成長期,小竜型,ワクチン,https://digimon.net/reference/detail.php?directory_name=monodramon
1182,digimon,muchomon,,ムーチョモン,MUCHOMON,成長期,鳥型,データ,https://digimon.net/reference/detail.php?directory_name=muchomon
1183,digimon,mushmon,,マッシュモン,MUSHMON,成長期,植物型,ウィルス,https://digimon.net/reference/detail.php?directory_name=mushmon
1184,digimon,bokomon,,ボコモン,BOKOMON,成長期,突然変異型,ワクチン,https://digimon.net/reference/detail.php?directory_name=bokomon
1185,digimon,paunchessmon-white,,ポーンチェスモン（白）,PAUNCHESSMON-WHITE,成長期,パペット型,ウィルス,https://digimon.net/reference/detail.php?directory_name=paunchessmon-white
1186,digimon,paunchessmon,,ポーンチェスモン（黒）,PAUNCHESSMON,成長期,パペット型,ウィルス,https://digimon.net/reference/detail.php?directory_name=paunchessmon
1187,digimon,hawkmon,,ホークモン,HAWKMON,成長期,鳥型,フリー,https://digimon.net/reference/detail.php?directory_name=hawkmon
1188,digimon,penmon,,ペンモン,PENMON,成長期,鳥型,ワクチン,https://digimon.net/reference/detail.php?directory_name=penmon
1189,digimon,betamon,,ベタモン,BETAMON,成長期,両生類型,ウィルス,https://digimon.net/reference/detail.php?directory_name=betamon
1190,digimon,bearmon,,ベアモン,BEARMON,成長期,獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=bearmon
1191,digimon,plotmon,,プロットモン,PLOTMON,成長期,哺乳類型,ワクチン,https://digimon.net/reference/detail.php?directory_name=plotmon
1192,digimon,floramon,,フローラモン,FLORAMON,成長期,植物型,データ,https://digimon.net/reference/detail.php?directory_name=floramon
1193,digimon,v-mon,,ブイモン,V-MON,成長期,小竜型,フリー,https://digimon.net/reference/detail.php?directory_name=v-mon
1194,digimon,funbeemon,,ファンビーモン,FUNBEEMON,成長期,昆虫型,ウィルス,https://digimon.net/reference/detail.php?directory_name=funbeemon
1195,digimon,falcomon,,ファルコモン,FALCOMON,成長期,鳥型,ワクチン,https://digimon.net/reference/detail.php?directory_name=falcomon
1196,digimon,phascomon,,ファスコモン,PHASCOMON,成長期,魔獣型,ウィルス,https://digimon.net/reference/detail.php?directory_name=phascomon
1197,digimon,piyomon,,ピヨモン,PIYOMON,成長期,ヒナ鳥型,ワクチン,https://digimon.net/reference/detail.php?directory_name=piyomon
1198,digimon,picodevimon,,ピコデビモン,PICODEVIMON,成長期,小悪魔型,ウィルス,https://digimon.net/reference/detail.php?directory_name=picodevimon
1199,digimon,palmon,,パルモン,PALMON,成長期,植物型,データ,https://digimon.net/reference/detail.php?directory_name=palmon
1200,digimon,huckmon,,ハックモン,HUCKMON,成長期,小竜型,データ,https://digimon.net/reference/detail.php?directory_name=huckmon
1201,digimon,patamon,,パタモン,PATAMON,成長期,哺乳類型,データ,https://digimon.net/reference/detail.php?directory_name=patamon
1202,digimon,hagurumon,,ハグルモン,HAGURUMON,成長期,マシーン型,ウィルス,https://digimon.net/reference/detail.php?directory_name=hagurumon
1203,digimon,bakumon,,バクモン,BAKUMON,成長期,聖獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=bakumon
1204,digimon,neamon,,ネーモン,NEAMON,成長期,獣型,データ,https://digimon.net/reference/detail.php?directory_name=neamon
1205,digimon,niseagumonhakase,,ニセアグモン博士,NISEAGUMONHAKASE,成長期,恐竜型,ウィルス,https://digimon.net/reference/detail.php?directory_name=niseagumonhakase
1206,digimon,dorumon,,ドルモン,DORUMON,成長期,獣型,データ,https://digimon.net/reference/detail.php?directory_name=dorumon
1207,digimon,dracomon,,ドラコモン,DRACOMON,成長期,竜型,データ,https://digimon.net/reference/detail.php?directory_name=dracomon
1208,digimon,dracumon,,ドラクモン,DRACUMON,成長期,アンデッド型,ウィルス,https://digimon.net/reference/detail.php?directory_name=dracumon
1209,digimon,toyagumon,,トイアグモン,TOYAGUMON,成長期,パペット型,ワクチン,https://digimon.net/reference/detail.php?directory_name=toyagumon
1210,digimon,tentomon,,テントモン,TENTOMON,成長期,昆虫型,ワクチン,https://digimon.net/reference/detail.php?directory_name=tentomon
1211,digimon,terriermon,,テリアモン,TERRIERMON,成長期,獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=terriermon
1212,digimon,tinkermon,,ティンカーモン,TINKERMON,成長期,妖精型,ウィルス,https://digimon.net/reference/detail.php?directory_name=tinkermon
1213,digimon,tukaimon,,ツカイモン,TUKAIMON,成長期,哺乳類型,ウィルス,https://digimon.net/reference/detail.php?directory_name=tukaimon
1214,digimon,tyumon,,チューモン,TYUMON,成長期,獣型,ウィルス,https://digimon.net/reference/detail.php?directory_name=tyumon
1215,digimon,solarmon,,ソーラーモン,SOLARMON,成長期,マシーン型,ワクチン,https://digimon.net/reference/detail.php?directory_name=solarmon
1216,digimon,zubamon,,ズバモン,ZUBAMON,成長期,武器型,ワクチン,https://digimon.net/reference/detail.php?directory_name=zubamon
1217,digimon,snowgoburimon,,スノーゴブリモン,SNOWGOBURIMON,成長期,鬼人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=snowgoburimon
1218,digimon,swimmon,,スイムモン,SWIMMON,成長期,熱帯魚型,ワクチン,https://digimon.net/reference/detail.php?directory_name=swimmon
1219,digimon,shakomon,,シャコモン,SHAKOMON,成長期,甲殻類型,ウィルス,https://digimon.net/reference/detail.php?directory_name=shakomon
1220,digimon,shamamon,,シャーマモン,SHAMAMON,成長期,鬼人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=shamamon
1221,digimon,sistermonblanc,,シスタモン ブラン,SISTERMONBLANC,成長期,パペット型,ワクチン,https://digimon.net/reference/detail.php?directory_name=sistermonblanc
1222,digimon,psychemon,,サイケモン,PSYCHEMON,成長期,爬虫類型,データ,https://digimon.net/reference/detail.php?directory_name=psychemon
1223,digimon,coronamon,,コロナモン,CORONAMON,成長期,獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=coronamon
1224,digimon,commandramon,,コマンドラモン,COMMANDRAMON,成長期,サイボーグ型,ウィルス,https://digimon.net/reference/detail.php?directory_name=commandramon
1225,digimon,gomamon,,ゴマモン,GOMAMON,成長期,海獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=gomamon
1226,digimon,goburimon,,ゴブリモン,GOBURIMON,成長期,鬼人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=goburimon
1227,digimon,kotemon,,コテモン,KOTEMON,成長期,爬虫類型,データ,https://digimon.net/reference/detail.php?directory_name=kotemon
1228,digimon,gottsumon,,ゴツモン,GOTTSUMON,成長期,鉱石型,データ,https://digimon.net/reference/detail.php?directory_name=gottsumon
1229,digimon,kokuwamon,,コクワモン,KOKUWAMON,成長期,マシーン型,データ,https://digimon.net/reference/detail.php?directory_name=kokuwamon
1230,digimon,kokabuterimon,,コカブテリモン,KOKABUTERIMON,成長期,昆虫型,ウィルス,https://digimon.net/reference/detail.php?directory_name=kokabuterimon
1231,digimon,koemon,,コエモン,KOEMON,成長期,獣型,ウィルス,https://digimon.net/reference/detail.php?directory_name=koemon
1232,digimon,keramon,,ケラモン,KERAMON,成長期,種族不明,不明,https://digimon.net/reference/detail.php?directory_name=keramon
1233,digimon,kunemon,,クネモン,KUNEMON,成長期,幼虫型,ウィルス,https://digimon.net/reference/detail.php?directory_name=kunemon
1234,digimon,kudamon,,クダモン,KUDAMON,成長期,聖獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=kudamon
1235,digimon,guilmon,,ギルモン,GUILMON,成長期,爬虫類型,ウィルス,https://digimon.net/reference/detail.php?directory_name=guilmon
1236,digimon,candmon,,キャンドモン,CANDMON,成長期,火炎型,データ,https://digimon.net/reference/detail.php?directory_name=candmon
1237,digimon,gizamon,,ギザモン,GIZAMON,成長期,水棲哺乳類型,ウィルス,https://digimon.net/reference/detail.php?directory_name=gizamon
1238,digimon,kamemon,,カメモン,KAMEMON,成長期,サイボーグ型,データ,https://digimon.net/reference/detail.php?directory_name=kamemon
1239,digimon,gabumon,,ガブモン,GABUMON,成長期,爬虫類型,データ,https://digimon.net/reference/detail.php?directory_name=gabumon
1240,digimon,ganimon,,ガニモン,GANIMON,成長期,甲殻類型,データ,https://digimon.net/reference/detail.php?directory_name=ganimon
1241,digimon,gazimon,,ガジモン,GAZIMON,成長期,哺乳類型,ウィルス,https://digimon.net/reference/detail.php?directory_name=gazimon
1242,digimon,gaomon,,ガオモン,GAOMON,成長期,獣型,データ,https://digimon.net/reference/detail.php?directory_name=gaomon
1243,digimon,otamamon-red,,オタマモン（赤）,OTAMAMON-RED,成長期,両生類型,データ,https://digimon.net/reference/detail.php?directory_name=otamamon-red
1244,digimon,otamamon,,オタマモン,OTAMAMON,成長期,両生類型,ウィルス,https://digimon.net/reference/detail.php?directory_name=otamamon
1245,digimon,elecmon-violet,,エレキモン（紫）,ELECMON-VIOLET,成長期,哺乳類型,ウィルス,https://digimon.net/reference/detail.php?directory_name=elecmon-violet
1246,digimon,elecmon,,エレキモン,ELECMON,成長期,哺乳類型,データ,https://digimon.net/reference/detail.php?directory_name=elecmon
1247,digimon,ebiburgamon,,エビバーガモン,EBIBURGAMON,成長期,食物型,データ,https://digimon.net/reference/detail.php?directory_name=ebiburgamon
1248,digimon,impmon,,インプモン,IMPMON,成長期,小悪魔型,ウィルス,https://digimon.net/reference/detail.php?directory_name=impmon
1249,digimon,alraumon,,アルラウモン,ALRAUMON,成長期,植物型,データ,https://digimon.net/reference/detail.php?directory_name=alraumon
1250,digimon,armadimon,,アルマジモン,ARMADIMON,成長期,哺乳類型,フリー,https://digimon.net/reference/detail.php?directory_name=armadimon
1251,digimon,arkadimon,,アルカディモン,ARKADIMON,成長期,妖獣型,ウィルス,https://digimon.net/reference/detail.php?directory_name=arkadimon
1252,digimon,agumonhakase,,アグモン博士,AGUMONHAKASE,成長期,恐竜型,ワクチン,https://digimon.net/reference/detail.php?directory_name=agumonhakase
1253,digimon,agumon-black,,アグモン（黒）,AGUMON-BLACK,成長期,爬虫類型,ウィルス,https://digimon.net/reference/detail.php?directory_name=agumon-black
1254,digimon,agumon-2006,,アグモン（２００６アニメ版）,AGUMON-2006,成長期,恐竜型,ワクチン,https://digimon.net/reference/detail.php?directory_name=agumon-2006
1255,digimon,agumon,,アグモン,AGUMON,成長期,爬虫類型,ワクチン,https://digimon.net/reference/detail.php?directory_name=agumon
