species_id,internal_name,source_kind,source_id,official_type,official_attribute,sprite_family,donor_species_id,donor_species_constant,donor_assignment,palette_preset,override_asset
730,DM0730,digimon,boltmon,サイボーグ型,データ,machine,374,SPECIES_BELDUM,family_cycle_v0,base,
731,DM0731,digimon,holydramon,聖竜型,ワクチン,dragon,384,SPECIES_RAYQUAZA,family_cycle_v0,base,
732,DM0732,digimon,hououmon,聖獣型,ワクチン,holy,144,SPECIES_ARTICUNO,family_cycle_v0,base,
733,DM0733,digimon,belphemonragemode,魔王型,ウィルス,demon,215,SPECIES_SNEASEL,family_cycle_v0,base,
734,DM0734,digimon,belphemonsleepmode,魔王型,ウィルス,demon,228,SPECIES_HOUNDOUR,family_cycle_v0,base,
735,DM0735,digimon,beelzebumonblastmode,魔王型,ウィルス,demon,229,SPECIES_HOUNDOOM,family_cycle_v0,base,
736,DM0736,digimon,beelzebumon,魔王型,ウィルス,demon,248,SPECIES_TYRANITAR,family_cycle_v0,base,
737,DM0737,digimon,beelstarmon,魔人型,ウィルス,dark,197,SPECIES_UMBREON,family_cycle_v0,base,
738,DM0738,digimon,belialvamdemon,魔王型,ウィルス,demon,332,SPECIES_CACTURNE,family_cycle_v0,base,
739,DM0739,digimon,heraklekabuterimon,昆虫型,ワクチン,insect,13,SPECIES_WEEDLE,family_cycle_v0,base,
740,DM0740,digimon,plesiomon,首長竜型,データ,dragon,329,SPECIES_VIBRAVA,family_cycle_v0,base,
741,DM0741,digimon,breakdramon,機竜型,ウィルス,dragon,330,SPECIES_FLYGON,family_cycle_v0,base,
742,DM0742,digimon,princemamemon,突然変異型,データ,base,356,SPECIES_DUSCLOPS,family_cycle_v0,base,
743,DM0743,digimon,blitzgreymon,サイボーグ型,ウィルス,machine,212,SPECIES_SCIZOR,family_cycle_v0,base,
744,DM0744,digimon,blacksaintgalgomon,マシーン型,ワクチン,machine,233,SPECIES_PORYGON2,family_cycle_v0,base,
745,DM0745,digimon,blackwargreymon,竜人型,ウィルス,dragon,373,SPECIES_SALAMENCE,family_cycle_v0,base,
746,DM0746,digimon,platinumnumemon,突然変異型,ウィルス,base,360,SPECIES_WYNAUT,family_cycle_v0,base,
747,DM0747,digimon,pukumon,突然変異型,ウィルス,base,361,SPECIES_SNORUNT,family_cycle_v0,base,
748,DM0748,digimon,fujinmon,マシーン型,ワクチン,machine,306,SPECIES_AGGRON,family_cycle_v0,base,
749,DM0749,digimon,huanglongmon,神獣型,NO DATA,holy,280,SPECIES_RALTS,family_cycle_v0,base,
750,DM0750,digimon,pharaohmon,魔人型,ウィルス,dark,332,SPECIES_CACTURNE,family_cycle_v0,base,
751,DM0751,digimon,pinochimon,パペット型,ウィルス,base,365,SPECIES_WALREIN,family_cycle_v0,base,
752,DM0752,digimon,victorygreymon,竜人型,ワクチン,dragon,149,SPECIES_DRAGONITE,family_cycle_v0,base,
753,DM0753,digimon,piemon,魔人型,ウィルス,dark,354,SPECIES_BANETTE,family_cycle_v0,base,
754,DM0754,digimon,bancholeomon,獣人型,ワクチン,beast,301,SPECIES_DELCATTY,family_cycle_v0,base,
755,DM0755,digimon,banchomamemon,突然変異型,データ,base,369,SPECIES_RELICANTH,family_cycle_v0,base,
756,DM0756,digimon,banchostingmon,昆虫型,フリー,insect,214,SPECIES_HERACROSS,family_cycle_v0,base,
757,DM0757,digimon,barbamon,魔王型,ウィルス,demon,198,SPECIES_MURKROW,family_cycle_v0,base,
758,DM0758,digimon,parasimon,寄生型,ウィルス,base,372,SPECIES_SHELGON,family_cycle_v0,base,
759,DM0759,digimon,babamon,エンシェント型,ワクチン,base,373,SPECIES_SALAMENCE,family_cycle_v0,base,
760,DM0760,digimon,baihumon,聖獣型,データ,holy,144,SPECIES_ARTICUNO,family_cycle_v0,base,
761,DM0761,digimon,hiandromon,サイボーグ型,ワクチン,machine,137,SPECIES_PORYGON,family_cycle_v0,base,
762,DM0762,digimon,neptunemon,神人型,ワクチン,holy,146,SPECIES_MOLTRES,family_cycle_v0,base,
763,DM0763,digimon,dorugoramon,獣竜型,データ,dragon,380,SPECIES_LATIAS,family_cycle_v0,base,
764,DM0764,digimon,duftmonleopardmode,聖騎士型,データ,holy,151,SPECIES_MEW,family_cycle_v0,base,
765,DM0765,digimon,duftmon,聖騎士型,データ,holy,175,SPECIES_TOGEPI,family_cycle_v0,base,
766,DM0766,digimon,durandamon,聖剣型,ワクチン,holy,176,SPECIES_TOGETIC,family_cycle_v0,base,
767,DM0767,digimon,dynasmon,聖騎士型,データ,holy,177,SPECIES_NATU,family_cycle_v0,base,
768,DM0768,digimon,dukemoncrimsonmode,聖騎士型,ウィルス,holy,178,SPECIES_XATU,family_cycle_v0,base,
769,DM0769,digimon,dukemon,聖騎士型,ウィルス,holy,196,SPECIES_ESPEON,family_cycle_v0,base,
770,DM0770,digimon,devitamamon,突然変異型,データ,base,384,SPECIES_RAYQUAZA,family_cycle_v0,base,
771,DM0771,digimon,deathmon-black,魔王型,データ,demon,200,SPECIES_MISDREAVUS,family_cycle_v0,base,
772,DM0772,digimon,deathmon,魔王型,データ,demon,215,SPECIES_SNEASEL,family_cycle_v0,base,
773,DM0773,digimon,death-x-mon,解析不能,ウィルス,base,1,SPECIES_BULBASAUR,family_cycle_v0,base,
774,DM0774,digimon,demon,魔王型,ウィルス,demon,229,SPECIES_HOUNDOOM,family_cycle_v0,base,
775,DM0775,digimon,death-x-dorugoramon,アンデッド型,ウィルス,undead,92,SPECIES_GASTLY,family_cycle_v0,base,
776,DM0776,digimon,dinorexmon,恐竜型,データ,dragon,334,SPECIES_ALTARIA,family_cycle_v0,base,
777,DM0777,digimon,dinotigermon,古代獣型,データ,beast,359,SPECIES_ABSOL,family_cycle_v0,base,
778,DM0778,digimon,diablomon,種族不明,不明,base,6,SPECIES_CHARIZARD,family_cycle_v0,base,
779,DM0779,digimon,dianamon,神人型,データ,holy,282,SPECIES_GARDEVOIR,family_cycle_v0,base,
780,DM0780,digimon,qinglongmon,聖竜型,データ,dragon,380,SPECIES_LATIAS,family_cycle_v0,base,
781,DM0781,digimon,darkdramon,サイボーグ型,ウィルス,machine,101,SPECIES_ELECTRODE,family_cycle_v0,base,
782,DM0782,digimon,tyrantkabuterimon,昆虫型,ウィルス,insect,127,SPECIES_PINSIR,family_cycle_v0,base,
783,DM0783,digimon,titamon,神人型,ウィルス,holy,381,SPECIES_LATIOS,family_cycle_v0,base,
784,DM0784,digimon,tigervespamon,サイボーグ型,ウィルス,machine,208,SPECIES_STEELIX,family_cycle_v0,base,
785,DM0785,digimon,saintgalgomon,マシーン型,ワクチン,machine,212,SPECIES_SCIZOR,family_cycle_v0,base,
786,DM0786,digimon,seraphimon,熾天使型,ワクチン,angel,242,SPECIES_BLISSEY,family_cycle_v0,base,
787,DM0787,digimon,slayerdramon,竜人型,ワクチン,dragon,230,SPECIES_KINGDRA,family_cycle_v0,base,
788,DM0788,digimon,sleipmon,聖騎士型,ワクチン,holy,144,SPECIES_ARTICUNO,family_cycle_v0,base,
789,DM0789,digimon,slashangemon,能天使型,ワクチン,angel,282,SPECIES_GARDEVOIR,family_cycle_v0,base,
790,DM0790,digimon,spinomon,恐竜型,ウィルス,dragon,248,SPECIES_TYRANITAR,family_cycle_v0,base,
791,DM0791,digimon,susanoomon,神人型,ワクチン,holy,150,SPECIES_MEWTWO,family_cycle_v0,base,
792,DM0792,digimon,skullmammon,アンデッド型,ワクチン,undead,356,SPECIES_DUSCLOPS,family_cycle_v0,base,
793,DM0793,digimon,zhuqiaomon,聖鳥型,ウィルス,holy,175,SPECIES_TOGEPI,family_cycle_v0,base,
794,DM0794,digimon,suijinmon,マシーン型,データ,machine,375,SPECIES_METANG,family_cycle_v0,base,
795,DM0795,digimon,zeedmillenniumon,邪神型,ウィルス,demon,197,SPECIES_UMBREON,family_cycle_v0,base,
796,DM0796,digimon,zdgarurumon,サイボーグ型,データ,machine,377,SPECIES_REGIROCK,family_cycle_v0,base,
797,DM0797,digimon,jumbogamemon,サイボーグ型,データ,machine,378,SPECIES_REGICE,family_cycle_v0,base,
798,DM0798,digimon,justimon,サイボーグ型,ワクチン,machine,379,SPECIES_REGISTEEL,family_cycle_v0,base,
799,DM0799,digimon,shakamon,如来型,ワクチン,base,27,SPECIES_SANDSHREW,family_cycle_v0,base,
800,DM0800,digimon,shinegreymonburstmode,光竜型,ワクチン,dragon,130,SPECIES_GYARADOS,family_cycle_v0,base,
801,DM0801,digimon,shinegreymon,光竜型,ワクチン,dragon,147,SPECIES_DRATINI,family_cycle_v0,base,
802,DM0802,digimon,jijimon,エンシェント型,ワクチン,base,30,SPECIES_NIDORINA,family_cycle_v0,base,
803,DM0803,digimon,xuanwumon,聖獣型,ワクチン,holy,250,SPECIES_HO_OH,family_cycle_v0,base,
804,DM0804,digimon,jesmon,聖騎士型,データ,holy,251,SPECIES_CELEBI,family_cycle_v0,base,
805,DM0805,digimon,zanbamon,魔人型,ウィルス,dark,354,SPECIES_BANETTE,family_cycle_v0,base,
806,DM0806,digimon,sakuyamon:mikomode,神人型,データ,holy,281,SPECIES_KIRLIA,family_cycle_v0,base,
807,DM0807,digimon,sakuyamon,神人型,データ,holy,282,SPECIES_GARDEVOIR,family_cycle_v0,base,
808,DM0808,digimon,saberleomon,古代獣型,データ,beast,209,SPECIES_SNUBBULL,family_cycle_v0,base,
809,DM0809,digimon,goddramon,聖竜型,ワクチン,dragon,330,SPECIES_FLYGON,family_cycle_v0,base,
810,DM0810,digimon,gokumon,サイボーグ型,ウィルス,machine,305,SPECIES_LAIRON,family_cycle_v0,base,
811,DM0811,digimon,cherubimon-vice,智天使型,ワクチン,angel,282,SPECIES_GARDEVOIR,family_cycle_v0,base,
812,DM0812,digimon,cherubimon,智天使型,ワクチン,angel,333,SPECIES_SWABLU,family_cycle_v0,base,
813,DM0813,digimon,crossmon,巨鳥型,ワクチン,base,41,SPECIES_ZUBAT,family_cycle_v0,base,
814,DM0814,digimon,craniummon,聖騎士型,ワクチン,holy,36,SPECIES_CLEFABLE,family_cycle_v0,base,
815,DM0815,digimon,gracenovamon,銀河型,ワクチン,base,43,SPECIES_ODDISH,family_cycle_v0,base,
816,DM0816,digimon,griffomon,幻獣型,データ,beast,300,SPECIES_SKITTY,family_cycle_v0,base,
817,DM0817,digimon,grandlocomon,マシーン型,データ,machine,377,SPECIES_REGIROCK,family_cycle_v0,base,
818,DM0818,digimon,granddracumon,魔獣型,ウィルス,beast,335,SPECIES_ZANGOOSE,family_cycle_v0,base,
819,DM0819,digimon,grandiskuwagamon,昆虫型,ウィルス,insect,166,SPECIES_LEDIAN,family_cycle_v0,base,
820,DM0820,digimon,grankuwagamon,昆虫型,フリー,insect,167,SPECIES_SPINARAK,family_cycle_v0,base,
821,DM0821,digimon,clavisangemon,力天使型,ワクチン,angel,251,SPECIES_CELEBI,family_cycle_v0,base,
822,DM0822,digimon,kuzuhamon,神人型,データ,holy,176,SPECIES_TOGETIC,family_cycle_v0,base,
823,DM0823,digimon,quartzmon,種族不明,不明,base,51,SPECIES_DUGTRIO,family_cycle_v0,base,
824,DM0824,digimon,cresgarurumon,獣騎士型,データ,beast,128,SPECIES_TAUROS,family_cycle_v0,base,
825,DM0825,digimon,queenchessmon,パペット型,ウィルス,base,53,SPECIES_PERSIAN,family_cycle_v0,base,
826,DM0826,digimon,kingchessmon,パペット型,ウィルス,base,54,SPECIES_PSYDUCK,family_cycle_v0,base,
827,DM0827,digimon,kingetemon,パペット型,ウィルス,base,55,SPECIES_GOLDUCK,family_cycle_v0,base,
828,DM0828,digimon,cannondramon,サイボーグ型,データ,machine,233,SPECIES_PORYGON2,family_cycle_v0,base,
829,DM0829,digimon,gigaseadramon,サイボーグ型,データ,machine,299,SPECIES_NOSEPASS,family_cycle_v0,base,
830,DM0830,digimon,gankoomon,聖騎士型,データ,holy,249,SPECIES_LUGIA,family_cycle_v0,base,
831,DM0831,digimon,gulfmon,魔獣型,ウィルス,beast,216,SPECIES_TEDDIURSA,family_cycle_v0,base,
832,DM0832,digimon,chaosmonvaldurarm,特異型,ワクチン,base,60,SPECIES_POLIWAG,family_cycle_v0,base,
833,DM0833,digimon,chaosmon,特異型,ワクチン,base,61,SPECIES_POLIWHIRL,family_cycle_v0,base,
834,DM0834,digimon,chaosdramon-x,マシーン型,ウィルス,machine,344,SPECIES_CLAYDOL,family_cycle_v0,base,
835,DM0835,digimon,chaosdramon,マシーン型,ウィルス,machine,374,SPECIES_BELDUM,family_cycle_v0,base,
836,DM0836,digimon,chaosdukemon,暗黒騎士型,ウィルス,dark,88,SPECIES_GRIMER,family_cycle_v0,base,
837,DM0837,digimon,gaioumon,竜人型,ウィルス,dragon,149,SPECIES_DRAGONITE,family_cycle_v0,base,
838,DM0838,digimon,omegamon-alter-s,聖騎士型,ウィルス,holy,380,SPECIES_LATIAS,family_cycle_v0,base,
839,DM0839,digimon,omegamon-x,聖騎士型,ワクチン,holy,381,SPECIES_LATIOS,family_cycle_v0,base,
840,DM0840,digimon,omegamon,聖騎士型,ワクチン,holy,385,SPECIES_JIRACHI,family_cycle_v0,base,
841,DM0841,digimon,ofanimonfalldownmode,堕天使型,ワクチン,demon,302,SPECIES_SABLEYE,family_cycle_v0,base,
842,DM0842,digimon,ofanimon,座天使型,ワクチン,angel,250,SPECIES_HO_OH,family_cycle_v0,base,
843,DM0843,digimon,ornismon,古代鳥型,ウィルス,base,71,SPECIES_VICTREEBEL,family_cycle_v0,base,
844,DM0844,digimon,ogudomon,化身型,ウィルス,base,72,SPECIES_TENTACOOL,family_cycle_v0,base,
845,DM0845,digimon,ouryumon,獣竜型,ワクチン,dragon,371,SPECIES_BAGON,family_cycle_v0,base,
846,DM0846,digimon,ancientwisetmon,古代突然変異型,ウィルス,base,74,SPECIES_GEODUDE,family_cycle_v0,base,
847,DM0847,digimon,ancientmegatheriumon,古代獣型,データ,beast,162,SPECIES_FURRET,family_cycle_v0,base,
848,DM0848,digimon,ancientmermaimon,古代水棲獣人型,データ,aquatic,120,SPECIES_STARYU,family_cycle_v0,base,
849,DM0849,digimon,ancientvolcamon,古代鉱物型,ウィルス,base,77,SPECIES_PONYTA,family_cycle_v0,base,
850,DM0850,digimon,ancientbeatmon,古代昆虫型,ワクチン,insect,49,SPECIES_VENOMOTH,family_cycle_v0,base,
851,DM0851,digimon,ancienttroiamon,古代植物型,データ,base,79,SPECIES_SLOWPOKE,family_cycle_v0,base,
852,DM0852,digimon,ancientsphinkmon,古代幻獣型,ウィルス,beast,216,SPECIES_TEDDIURSA,family_cycle_v0,base,
853,DM0853,digimon,ancientgreymon,古代竜型,ワクチン,dragon,148,SPECIES_DRAGONAIR,family_cycle_v0,base,
854,DM0854,digimon,ancientgarurumon,古代獣型,データ,beast,228,SPECIES_HOUNDOUR,family_cycle_v0,base,
855,DM0855,digimon,ancientirismon,古代鳥人型,ワクチン,base,83,SPECIES_FARFETCHD,family_cycle_v0,base,
856,DM0856,digimon,eldoradimon,突然変異型,データ,base,84,SPECIES_DODUO,family_cycle_v0,base,
857,DM0857,digimon,examon,聖騎士型,データ,holy,245,SPECIES_SUICUNE,family_cycle_v0,base,
858,DM0858,digimon,vulcanusmon,神人型,データ,holy,249,SPECIES_LUGIA,family_cycle_v0,base,
859,DM0859,digimon,wargreymon,竜人型,ワクチン,dragon,329,SPECIES_VIBRAVA,family_cycle_v0,base,
860,DM0860,digimon,venomvamdemon,魔獣型,ウィルス,beast,335,SPECIES_ZANGOOSE,family_cycle_v0,base,
861,DM0861,digimon,venusmon,神人型,ワクチン,holy,280,SPECIES_RALTS,family_cycle_v0,base,
862,DM0862,digimon,valdurmon,聖鳥型,ワクチン,holy,281,SPECIES_KIRLIA,family_cycle_v0,base,
863,DM0863,digimon,valkyrimon,戦士型,フリー,base,91,SPECIES_CLOYSTER,family_cycle_v0,base,
864,DM0864,digimon,vikemon,獣人型,フリー,beast,58,SPECIES_GROWLITHE,family_cycle_v0,base,
865,DM0865,digimon,ebemon,サイボーグ型,ウィルス,machine,101,SPECIES_ELECTRODE,family_cycle_v0,base,
866,DM0866,digimon,ageisdramon,サイボーグ型,ワクチン,machine,137,SPECIES_PORYGON,family_cycle_v0,base,
867,DM0867,digimon,imperialdramonfightermode,古代竜人型,フリー,dragon,384,SPECIES_RAYQUAZA,family_cycle_v0,base,
868,DM0868,digimon,imperialdramonpaladinmode,古代聖騎士型,ワクチン,holy,385,SPECIES_JIRACHI,family_cycle_v0,base,
869,DM0869,digimon,imperialdramondragonmode,古代竜型,フリー,dragon,147,SPECIES_DRATINI,family_cycle_v0,base,
870,DM0870,digimon,yggdrasill7d6,９０００型,不明,base,98,SPECIES_KRABBY,family_cycle_v0,base,
871,DM0871,digimon,ulforcevdramon,聖騎士型,ワクチン,holy,113,SPECIES_CHANSEY,family_cycle_v0,base,
872,DM0872,digimon,alphamon:ouryuken,NO DATA,ワクチン,base,100,SPECIES_VOLTORB,family_cycle_v0,base,
873,DM0873,digimon,alphamon,聖騎士型,ワクチン,holy,145,SPECIES_ZAPDOS,family_cycle_v0,base,
874,DM0874,digimon,ultimatebrakimon,サイボーグ型,データ,machine,306,SPECIES_AGGRON,family_cycle_v0,base,
875,DM0875,digimon,algomon,突然変異型,ウィルス,base,103,SPECIES_EXEGGUTOR,family_cycle_v0,base,
876,DM0876,digimon,apollomon,神人型,ワクチン,holy,151,SPECIES_MEW,family_cycle_v0,base,
877,DM0877,digimon,apoclymon,種族不明,不明,base,105,SPECIES_MAROWAK,family_cycle_v0,base,
878,DM0878,digimon,anubimon,神人型,ワクチン,holy,176,SPECIES_TOGETIC,family_cycle_v0,base,
879,DM0879,digimon,armagemon,種族不明,不明,base,107,SPECIES_HITMONCHAN,family_cycle_v0,base,
880,DM0880,digimon,avengekidmon,竜人型,ウィルス,dragon,372,SPECIES_SHELGON,family_cycle_v0,base,
881,DM0881,digimon,warumonzaemon,パペット型,ウィルス,base,109,SPECIES_KOFFING,family_cycle_v0,base,
882,DM0882,digimon,waruseadramon,水棲型,ウィルス,aquatic,339,SPECIES_BARBOACH,family_cycle_v0,base,
883,DM0883,digimon,wisemon,魔人型,ウィルス,dark,354,SPECIES_BANETTE,family_cycle_v0,base,
884,DM0884,digimon,weregarrumon,獣人型,ワクチン,beast,53,SPECIES_PERSIAN,family_cycle_v0,base,
885,DM0885,digimon,locomon,マシーン型,データ,machine,100,SPECIES_VOLTORB,family_cycle_v0,base,
886,DM0886,digimon,loaderleomon,マシーン型,ワクチン,machine,101,SPECIES_ELECTRODE,family_cycle_v0,base,
887,DM0887,digimon,ladydevimon,堕天使型,ウィルス,demon,198,SPECIES_MURKROW,family_cycle_v0,base,
888,DM0888,digimon,luminamon,妖精型,ワクチン,base,116,SPECIES_HORSEA,family_cycle_v0,base,
889,DM0889,digimon,rucemonfalldownmode,魔王型,ウィルス,demon,215,SPECIES_SNEASEL,family_cycle_v0,base,
890,DM0890,digimon,rookchessmon,パペット型,ウィルス,base,118,SPECIES_GOLDEEN,family_cycle_v0,base,
891,DM0891,digimon,lilimon,妖精型,データ,base,119,SPECIES_SEAKING,family_cycle_v0,base,
892,DM0892,digimon,rapidmon,サイボーグ型,ワクチン,machine,299,SPECIES_NOSEPASS,family_cycle_v0,base,
893,DM0893,digimon,lilamon,妖精型,データ,base,121,SPECIES_STARMIE,family_cycle_v0,base,
894,DM0894,digimon,rizegreymon,サイボーグ型,ワクチン,machine,305,SPECIES_LAIRON,family_cycle_v0,base,
895,DM0895,digimon,yatagaramon,妖鳥型,ワクチン,base,123,SPECIES_SCYTHER,family_cycle_v0,base,
896,DM0896,digimon,monzaemon,パペット型,ワクチン,base,124,SPECIES_JYNX,family_cycle_v0,base,
897,DM0897,digimon,mephismon,堕天使型,ウィルス,demon,359,SPECIES_ABSOL,family_cycle_v0,base,
898,DM0898,digimon,metalmamemon,サイボーグ型,データ,machine,374,SPECIES_BELDUM,family_cycle_v0,base,
899,DM0899,digimon,metalfantomon,サイボーグ型,データ,machine,375,SPECIES_METANG,family_cycle_v0,base,
900,DM0900,digimon,metaltyranomon,サイボーグ型,ウィルス,machine,376,SPECIES_METAGROSS,family_cycle_v0,base,
901,DM0901,digimon,metalgreymon-v,サイボーグ型,ワクチン,machine,377,SPECIES_REGIROCK,family_cycle_v0,base,
902,DM0902,digimon,metalgreymon-web,サイボーグ型,ウィルス,machine,378,SPECIES_REGICE,family_cycle_v0,base,
903,DM0903,digimon,metallifekuwagamon,昆虫型,ウィルス,insect,284,SPECIES_MASQUERAIN,family_cycle_v0,base,
904,DM0904,digimon,megalogrowmon,サイボーグ型,ウィルス,machine,81,SPECIES_MAGNEMITE,family_cycle_v0,base,
905,DM0905,digimon,megadramon,サイボーグ型,ウィルス,machine,82,SPECIES_MAGNETON,family_cycle_v0,base,
906,DM0906,digimon,megaseadramon,水棲型,データ,aquatic,98,SPECIES_KRABBY,family_cycle_v0,base,
907,DM0907,digimon,meicrackmon,獣人型,ワクチン,beast,59,SPECIES_ARCANINE,family_cycle_v0,base,
908,DM0908,digimon,mihiramon,聖獣型,データ,holy,178,SPECIES_XATU,family_cycle_v0,base,
909,DM0909,digimon,mistymon,魔法戦士型,ウィルス,base,137,SPECIES_PORYGON,family_cycle_v0,base,
910,DM0910,digimon,mammon,古代獣型,ワクチン,beast,162,SPECIES_FURRET,family_cycle_v0,base,
911,DM0911,digimon,marindevimon,水棲獣人型,ウィルス,aquatic,119,SPECIES_SEAKING,family_cycle_v0,base,
912,DM0912,digimon,mametyramon,突然変異型,データ,base,140,SPECIES_KABUTO,family_cycle_v0,base,
913,DM0913,digimon,mamemon,突然変異型,データ,base,141,SPECIES_KABUTOPS,family_cycle_v0,base,
914,DM0914,digimon,mummymon,アンデッド型,ウィルス,undead,292,SPECIES_SHEDINJA,family_cycle_v0,base,
915,DM0915,digimon,machgaogamon,サイボーグ型,データ,machine,305,SPECIES_LAIRON,family_cycle_v0,base,
916,DM0916,digimon,matadrmon,アンデッド型,ウィルス,undead,354,SPECIES_BANETTE,family_cycle_v0,base,
917,DM0917,digimon,mastertyranomon,恐竜型,ワクチン,dragon,381,SPECIES_LATIOS,family_cycle_v0,base,
918,DM0918,digimon,majiramon,聖竜型,データ,dragon,384,SPECIES_RAYQUAZA,family_cycle_v0,base,
919,DM0919,digimon,makuramon,聖獣型,データ,holy,282,SPECIES_GARDEVOIR,family_cycle_v0,base,
920,DM0920,digimon,mermaimon,水棲獣人型,データ,aquatic,160,SPECIES_FERALIGATR,family_cycle_v0,base,
921,DM0921,digimon,volcamon,サイボーグ型,データ,machine,376,SPECIES_METAGROSS,family_cycle_v0,base,
922,DM0922,digimon,holyangemon,大天使型,ワクチン,angel,333,SPECIES_SWABLU,family_cycle_v0,base,
923,DM0923,digimon,whamon,水棲哺乳類型,ワクチン,aquatic,183,SPECIES_MARILL,family_cycle_v0,base,
924,DM0924,digimon,betsumon,パペット型,データ,base,152,SPECIES_CHIKORITA,family_cycle_v0,base,
925,DM0925,digimon,vademon2,宇宙人型,ウィルス,base,153,SPECIES_BAYLEEF,family_cycle_v0,base,
926,DM0926,digimon,vademon,宇宙人型,ウィルス,base,154,SPECIES_MEGANIUM,family_cycle_v0,base,
927,DM0927,digimon,blossomon,植物型,データ,base,155,SPECIES_CYNDAQUIL,family_cycle_v0,base,
928,DM0928,digimon,flaremon,獣人型,ワクチン,beast,59,SPECIES_ARCANINE,family_cycle_v0,base,
929,DM0929,digimon,bluemeramon,火炎型,ウィルス,base,157,SPECIES_TYPHLOSION,family_cycle_v0,base,
930,DM0930,digimon,blackmegalogrowmon,サイボーグ型,ウィルス,machine,205,SPECIES_FORRETRESS,family_cycle_v0,base,
931,DM0931,digimon,phelesmon,堕天使型,ウィルス,demon,248,SPECIES_TYRANITAR,family_cycle_v0,base,
932,DM0932,digimon,fantomon,ゴースト型,ウィルス,undead,292,SPECIES_SHEDINJA,family_cycle_v0,base,
933,DM0933,digimon,hippogriffomon,幻獣型,データ,beast,203,SPECIES_GIRAFARIG,family_cycle_v0,base,
934,DM0934,digimon,picklemon,妖精型,データ,base,162,SPECIES_FURRET,family_cycle_v0,base,
935,DM0935,digimon,bigmamemon,突然変異型,データ,base,163,SPECIES_HOOTHOOT,family_cycle_v0,base,
936,DM0936,digimon,bishopchessmon,パペット型,ウィルス,base,164,SPECIES_NOCTOWL,family_cycle_v0,base,
937,DM0937,digimon,hisyaryumon,獣竜型,ワクチン,dragon,147,SPECIES_DRATINI,family_cycle_v0,base,
938,DM0938,digimon,pumpmon,パペット型,データ,base,166,SPECIES_LEDIAN,family_cycle_v0,base,
939,DM0939,digimon,pandamon,パペット型,データ,base,167,SPECIES_SPINARAK,family_cycle_v0,base,
940,DM0940,digimon,panjyamon,獣人型,ワクチン,beast,261,SPECIES_POOCHYENA,family_cycle_v0,base,
941,DM0941,digimon,hangyomon,水棲獣人型,データ,aquatic,283,SPECIES_SURSKIT,family_cycle_v0,base,
942,DM0942,digimon,parrotmon,巨鳥型,ワクチン,base,170,SPECIES_CHINCHOU,family_cycle_v0,base,
943,DM0943,digimon,valvemon,マシーン型,データ,machine,377,SPECIES_REGIROCK,family_cycle_v0,base,
944,DM0944,digimon,bastemon,獣人型,ウィルス,beast,335,SPECIES_ZANGOOSE,family_cycle_v0,base,
945,DM0945,digimon,pajiramon,聖獣型,ウィルス,holy,280,SPECIES_RALTS,family_cycle_v0,base,
946,DM0946,digimon,paildramon,竜人型,フリー,dragon,334,SPECIES_ALTARIA,family_cycle_v0,base,
947,DM0947,digimon,neodevimon,堕天使型,ウィルス,demon,353,SPECIES_SHUPPET,family_cycle_v0,base,
948,DM0948,digimon,nanomon,マシーン型,ウィルス,machine,100,SPECIES_VOLTORB,family_cycle_v0,base,
949,DM0949,digimon,knightmon,戦士型,データ,base,177,SPECIES_NATU,family_cycle_v0,base,
950,DM0950,digimon,doruguremon,獣竜型,データ,dragon,380,SPECIES_LATIAS,family_cycle_v0,base,
951,DM0951,digimon,triceramon,角竜型,データ,dragon,381,SPECIES_LATIOS,family_cycle_v0,base,
952,DM0952,digimon,tonosamagekomon,両生類型,ウィルス,aquatic,363,SPECIES_SPHEAL,family_cycle_v0,base,
953,DM0953,digimon,doumon,魔人型,データ,dark,261,SPECIES_POOCHYENA,family_cycle_v0,base,
954,DM0954,digimon,delumon,鳥型,データ,base,182,SPECIES_BELLOSSOM,family_cycle_v0,base,
955,DM0955,digimon,duramon,武器型,ワクチン,base,183,SPECIES_MARILL,family_cycle_v0,base,
956,DM0956,digimon,deathmeramon,火炎型,データ,base,184,SPECIES_AZUMARILL,family_cycle_v0,base,
957,DM0957,digimon,digitamamon,パーフェクト型,データ,base,185,SPECIES_SUDOWOODO,family_cycle_v0,base,
958,DM0958,digimon,death-x-doruguremon,アンデッド型,ウィルス,undead,200,SPECIES_MISDREAVUS,family_cycle_v0,base,
959,DM0959,digimon,dinobeemon,突然変異型,フリー,base,187,SPECIES_HOPPIP,family_cycle_v0,base,
960,DM0960,digimon,chohakkaimon,パペット型,データ,base,188,SPECIES_SKIPLOOM,family_cycle_v0,base,
961,DM0961,digimon,caturamon,聖獣型,データ,holy,175,SPECIES_TOGEPI,family_cycle_v0,base,
962,DM0962,digimon,tyilinmon,聖獣型,ワクチン,holy,176,SPECIES_TOGETIC,family_cycle_v0,base,
963,DM0963,digimon,tankdramon,マシーン型,ウィルス,machine,376,SPECIES_METAGROSS,family_cycle_v0,base,
964,DM0964,digimon,dagomon,水棲獣人型,ウィルス,aquatic,72,SPECIES_TENTACOOL,family_cycle_v0,base,
965,DM0965,digimon,taomon,魔人型,データ,dark,42,SPECIES_GOLBAT,family_cycle_v0,base,
966,DM0966,digimon,darksuperstarmon,突然変異型,ウィルス,base,194,SPECIES_WOOPER,family_cycle_v0,base,
